Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
6168521 ,    281.23 K ,    27.6 % ,    97.717 kPa
6171526 ,    281.23 K ,    27.6 % ,    97.717 kPa
6174531 ,    281.23 K ,    27.6 % ,    97.717 kPa
6177536 ,    281.22 K ,    27.6 % ,    97.721 kPa
6180540 ,    281.23 K ,    27.6 % ,    97.711 kPa
6183544 ,    281.23 K ,    27.6 % ,    97.711 kPa
6186549 ,    281.23 K ,    27.6 % ,    97.712 kPa
6189553 ,    281.23 K ,    27.6 % ,    97.712 kPa
6192559 ,    281.23 K ,    27.6 % ,    97.713 kPa
6195563 ,    281.23 K ,    27.6 % ,    97.713 kPa
6198567 ,    281.23 K ,    27.6 % ,    97.713 kPa
6201572 ,    281.23 K ,    27.6 % ,    97.713 kPa
6204576 ,    281.23 K ,    27.6 % ,    97.714 kPa
6207582 ,    281.23 K ,    27.6 % ,    97.713 kPa
6210586 ,    281.23 K ,    27.6 % ,    97.713 kPa
6213591 ,    281.23 K ,    27.6 % ,    97.713 kPa
6216595 ,    281.23 K ,    27.6 % ,    97.713 kPa
6219599 ,    281.23 K ,    27.6 % ,    97.713 kPa
6222604 ,    281.23 K ,    27.6 % ,    97.713 kPa
6225609 ,    281.23 K ,    27.6 % ,    97.713 kPa
6228614 ,    281.23 K ,    27.6 % ,    97.719 kPa
6231618 ,    281.23 K ,    27.6 % ,    97.717 kPa
6234622 ,    281.23 K ,    27.6 % ,    97.716 kPa
6237627 ,    281.23 K ,    27.6 % ,    97.716 kPa
6240631 ,    281.23 K ,    27.6 % ,    97.716 kPa
6243637 ,    281.23 K ,    27.6 % ,    97.716 kPa
6246641 ,    281.23 K ,    27.6 % ,    97.716 kPa
6249646 ,    281.23 K ,    27.6 % ,    97.716 kPa
6252650 ,    281.23 K ,    27.6 % ,    97.716 kPa
6255654 ,    281.23 K ,    27.6 % ,    97.716 kPa
6258660 ,    281.22 K ,    27.6 % ,    97.715 kPa
6261664 ,    281.22 K ,    27.6 % ,    97.715 kPa
6264669 ,    281.22 K ,    27.6 % ,    97.715 kPa
6267673 ,    281.22 K ,    27.6 % ,    97.715 kPa
6270678 ,    281.22 K ,    27.6 % ,    97.715 kPa
6273682 ,    281.22 K ,    27.6 % ,    97.715 kPa
6276687 ,    281.22 K ,    27.6 % ,    97.715 kPa
6279692 ,    281.22 K ,    27.6 % ,    97.708 kPa
6282696 ,    281.24 K ,    27.5 % ,    97.715 kPa
6285701 ,    281.24 K ,    27.5 % ,    97.715 kPa
6288705 ,    281.24 K ,    27.6 % ,    97.715 kPa
6291709 ,    281.24 K ,    27.6 % ,    97.715 kPa
6294715 ,    281.24 K ,    27.6 % ,    97.714 kPa
6297719 ,    281.23 K ,    27.6 % ,    97.714 kPa
6300724 ,    281.23 K ,    27.6 % ,    97.713 kPa
6303728 ,    281.23 K ,    27.6 % ,    97.713 kPa
6306733 ,    281.23 K ,    27.6 % ,    97.713 kPa
6309738 ,    281.23 K ,    27.6 % ,    97.713 kPa
6312742 ,    281.23 K ,    27.6 % ,    97.713 kPa
6315747 ,    281.23 K ,    27.5 % ,    97.713 kPa
6318751 ,    281.23 K ,    27.6 % ,    97.713 kPa
6321756 ,    281.23 K ,    27.5 % ,    97.713 kPa
6324760 ,    281.23 K ,    27.6 % ,    97.713 kPa
6327766 ,    281.23 K ,    27.5 % ,    97.713 kPa
6330770 ,    281.23 K ,    27.5 % ,    97.714 kPa
6333774 ,    281.24 K ,    27.5 % ,    97.711 kPa
6336779 ,    281.24 K ,    27.5 % ,    97.711 kPa
6339783 ,    281.24 K ,    27.5 % ,    97.711 kPa
6342788 ,    281.24 K ,    27.5 % ,    97.711 kPa
6345793 ,    281.24 K ,    27.5 % ,    97.711 kPa
6348797 ,    281.24 K ,    27.5 % ,    97.711 kPa
6351802 ,    281.24 K ,    27.5 % ,    97.711 kPa
6354806 ,    281.24 K ,    27.5 % ,    97.711 kPa
6357811 ,    281.24 K ,    27.5 % ,    97.711 kPa
6360816 ,    281.23 K ,    27.5 % ,    97.719 kPa
6363821 ,    281.22 K ,    27.5 % ,    97.710 kPa
6366825 ,    281.22 K ,    27.5 % ,    97.710 kPa
6369829 ,    281.22 K ,    27.5 % ,    97.710 kPa
6372834 ,    281.23 K ,    27.5 % ,    97.711 kPa
6375838 ,    281.23 K ,    27.5 % ,    97.710 kPa
6378844 ,    281.23 K ,    27.5 % ,    97.710 kPa
6381848 ,    281.24 K ,    27.5 % ,    97.708 kPa
6384852 ,    281.25 K ,    27.5 % ,    97.714 kPa
6387857 ,    281.25 K ,    27.5 % ,    97.714 kPa
6390861 ,    281.25 K ,    27.5 % ,    97.714 kPa
6393866 ,    281.25 K ,    27.5 % ,    97.713 kPa
6396871 ,    281.25 K ,    27.5 % ,    97.713 kPa
6399876 ,    281.24 K ,    27.5 % ,    97.713 kPa
6402880 ,    281.24 K ,    27.5 % ,    97.713 kPa
6405884 ,    281.24 K ,    27.5 % ,    97.713 kPa
6408889 ,    281.24 K ,    27.5 % ,    97.712 kPa
6411894 ,    281.24 K ,    27.5 % ,    97.712 kPa
6414899 ,    281.24 K ,    27.5 % ,    97.712 kPa
6417903 ,    281.24 K ,    27.5 % ,    97.711 kPa
6420908 ,    281.24 K ,    27.5 % ,    97.711 kPa
6423912 ,    281.24 K ,    27.5 % ,    97.710 kPa
6426916 ,    281.24 K ,    27.5 % ,    97.710 kPa
6429922 ,    281.24 K ,    27.5 % ,    97.711 kPa
6432926 ,    281.24 K ,    27.5 % ,    97.710 kPa
6435931 ,    281.24 K ,    27.5 % ,    97.710 kPa
6438935 ,    281.24 K ,    27.5 % ,    97.710 kPa
6441939 ,    281.24 K ,    27.5 % ,    97.709 kPa
6444944 ,    281.24 K ,    27.5 % ,    97.710 kPa
6447949 ,    281.24 K ,    27.5 % ,    97.710 kPa
6450954 ,    281.24 K ,    27.5 % ,    97.705 kPa
6453958 ,    281.24 K ,    27.5 % ,    97.703 kPa
6456963 ,    281.24 K ,    27.5 % ,    97.703 kPa
6459967 ,    281.24 K ,    27.5 % ,    97.703 kPa
6462971 ,    281.24 K ,    27.5 % ,    97.704 kPa
6465977 ,    281.24 K ,    27.5 % ,    97.704 kPa
6468981 ,    281.26 K ,    27.5 % ,    97.712 kPa
6471986 ,    281.25 K ,    27.5 % ,    97.706 kPa
6474990 ,    281.25 K ,    27.5 % ,    97.706 kPa
6477995 ,    281.25 K ,    27.5 % ,    97.706 kPa
6480999 ,    281.25 K ,    27.5 % ,    97.706 kPa
6484004 ,    281.25 K ,    27.5 % ,    97.706 kPa
6487009 ,    281.25 K ,    27.5 % ,    97.706 kPa
6490013 ,    281.25 K ,    27.5 % ,    97.706 kPa
6493018 ,    281.25 K ,    27.5 % ,    97.706 kPa
6496022 ,    281.25 K ,    27.5 % ,    97.705 kPa
6499026 ,    281.25 K ,    27.5 % ,    97.706 kPa
6502032 ,    281.25 K ,    27.5 % ,    97.705 kPa
6505036 ,    281.25 K ,    27.5 % ,    97.706 kPa
6508041 ,    281.25 K ,    27.5 % ,    97.705 kPa
6511045 ,    281.25 K ,    27.5 % ,    97.706 kPa
6514050 ,    281.25 K ,    27.5 % ,    97.706 kPa
6517054 ,    281.25 K ,    27.5 % ,    97.706 kPa
6520059 ,    281.25 K ,    27.5 % ,    97.706 kPa
6523064 ,    281.25 K ,    27.5 % ,    97.706 kPa
6526068 ,    281.26 K ,    27.5 % ,    97.706 kPa
6529073 ,    281.26 K ,    27.5 % ,    97.706 kPa
6532077 ,    281.26 K ,    27.5 % ,    97.705 kPa
6535081 ,    281.26 K ,    27.5 % ,    97.705 kPa
6538087 ,    281.26 K ,    27.5 % ,    97.705 kPa
6541091 ,    281.26 K ,    27.5 % ,    97.705 kPa
6544096 ,    281.26 K ,    27.5 % ,    97.705 kPa
6547100 ,    281.26 K ,    27.5 % ,    97.705 kPa
6550105 ,    281.26 K ,    27.5 % ,    97.705 kPa
6553109 ,    281.26 K ,    27.4 % ,    97.704 kPa
6556114 ,    281.26 K ,    27.4 % ,    97.705 kPa
6559119 ,    281.26 K ,    27.5 % ,    97.704 kPa
6562123 ,    281.26 K ,    27.5 % ,    97.704 kPa
6565128 ,    281.26 K ,    27.4 % ,    97.704 kPa
6568132 ,    281.26 K ,    27.5 % ,    97.704 kPa
6571137 ,    281.26 K ,    27.4 % ,    97.704 kPa
6574142 ,    281.26 K ,    27.5 % ,    97.703 kPa
6577146 ,    281.26 K ,    27.4 % ,    97.703 kPa
6580151 ,    281.27 K ,    27.4 % ,    97.703 kPa
6583155 ,    281.27 K ,    27.4 % ,    97.703 kPa
6586160 ,    281.27 K ,    27.4 % ,    97.703 kPa
6589164 ,    281.27 K ,    27.4 % ,    97.703 kPa
6592169 ,    281.27 K ,    27.4 % ,    97.704 kPa
6595174 ,    281.27 K ,    27.4 % ,    97.704 kPa
6598178 ,    281.27 K ,    27.4 % ,    97.705 kPa
6601183 ,    281.27 K ,    27.4 % ,    97.705 kPa
6604187 ,    281.27 K ,    27.4 % ,    97.705 kPa
6607192 ,    281.27 K ,    27.4 % ,    97.706 kPa
6610197 ,    281.27 K ,    27.4 % ,    97.705 kPa
6613201 ,    281.27 K ,    27.4 % ,    97.705 kPa
6616206 ,    281.28 K ,    27.4 % ,    97.705 kPa
6619210 ,    281.28 K ,    27.4 % ,    97.705 kPa
6622215 ,    281.28 K ,    27.4 % ,    97.705 kPa
6625219 ,    281.28 K ,    27.4 % ,    97.705 kPa
6628225 ,    281.28 K ,    27.4 % ,    97.705 kPa
6631229 ,    281.28 K ,    27.4 % ,    97.705 kPa
6634233 ,    281.28 K ,    27.4 % ,    97.705 kPa
6637238 ,    281.28 K ,    27.4 % ,    97.704 kPa
6640242 ,    281.28 K ,    27.4 % ,    97.705 kPa
6643247 ,    281.28 K ,    27.4 % ,    97.705 kPa
6646252 ,    281.28 K ,    27.4 % ,    97.704 kPa
6649256 ,    281.28 K ,    27.4 % ,    97.704 kPa
6652261 ,    281.28 K ,    27.4 % ,    97.704 kPa
6655265 ,    281.29 K ,    27.4 % ,    97.704 kPa
6658270 ,    281.29 K ,    27.4 % ,    97.704 kPa
6661274 ,    281.29 K ,    27.4 % ,    97.704 kPa
6664280 ,    281.29 K ,    27.4 % ,    97.703 kPa
6667284 ,    281.29 K ,    27.4 % ,    97.704 kPa
6670288 ,    281.29 K ,    27.4 % ,    97.703 kPa
6673293 ,    281.29 K ,    27.4 % ,    97.703 kPa
6676297 ,    281.29 K ,    27.4 % ,    97.703 kPa
6679302 ,    281.29 K ,    27.4 % ,    97.703 kPa
6682307 ,    281.29 K ,    27.4 % ,    97.703 kPa
6685312 ,    281.29 K ,    27.4 % ,    97.703 kPa
6688316 ,    281.29 K ,    27.4 % ,    97.703 kPa
6691320 ,    281.29 K ,    27.4 % ,    97.703 kPa
6694325 ,    281.29 K ,    27.4 % ,    97.702 kPa
6697329 ,    281.30 K ,    27.4 % ,    97.703 kPa
6700335 ,    281.30 K ,    27.4 % ,    97.703 kPa
6703339 ,    281.29 K ,    27.4 % ,    97.702 kPa
6706343 ,    281.30 K ,    27.4 % ,    97.703 kPa
6709348 ,    281.30 K ,    27.4 % ,    97.703 kPa
6712352 ,    281.30 K ,    27.4 % ,    97.703 kPa
6715357 ,    281.30 K ,    27.4 % ,    97.702 kPa
6718362 ,    281.30 K ,    27.4 % ,    97.702 kPa
6721367 ,    281.30 K ,    27.4 % ,    97.702 kPa
6724371 ,    281.30 K ,    27.4 % ,    97.702 kPa
6727375 ,    281.30 K ,    27.4 % ,    97.702 kPa
6730380 ,    281.30 K ,    27.4 % ,    97.702 kPa
6733384 ,    281.30 K ,    27.4 % ,    97.702 kPa
6736390 ,    281.30 K ,    27.4 % ,    97.702 kPa
6739394 ,    281.31 K ,    27.4 % ,    97.708 kPa
6742398 ,    281.31 K ,    27.4 % ,    97.702 kPa
6745403 ,    281.31 K ,    27.4 % ,    97.702 kPa
6748407 ,    281.31 K ,    27.4 % ,    97.702 kPa
6751412 ,    281.31 K ,    27.4 % ,    97.701 kPa
6754417 ,    281.31 K ,    27.4 % ,    97.702 kPa
6757422 ,    281.31 K ,    27.4 % ,    97.702 kPa
6760426 ,    281.31 K ,    27.4 % ,    97.702 kPa
6763430 ,    281.31 K ,    27.4 % ,    97.702 kPa
6766435 ,    281.31 K ,    27.4 % ,    97.702 kPa
6769439 ,    281.31 K ,    27.4 % ,    97.702 kPa
6772445 ,    281.31 K ,    27.4 % ,    97.702 kPa
6775449 ,    281.31 K ,    27.4 % ,    97.702 kPa
6778454 ,    281.31 K ,    27.4 % ,    97.701 kPa
6781458 ,    281.31 K ,    27.4 % ,    97.701 kPa
6784462 ,    281.31 K ,    27.4 % ,    97.702 kPa
6787467 ,    281.31 K ,    27.4 % ,    97.702 kPa
6790472 ,    281.30 K ,    27.4 % ,    97.702 kPa
6793477 ,    281.30 K ,    27.4 % ,    97.702 kPa
6796481 ,    281.30 K ,    27.4 % ,    97.702 kPa
6799485 ,    281.30 K ,    27.4 % ,    97.702 kPa
6802490 ,    281.30 K ,    27.4 % ,    97.703 kPa
6805494 ,    281.32 K ,    27.4 % ,    97.706 kPa
6808500 ,    281.31 K ,    27.4 % ,    97.705 kPa
6811504 ,    281.31 K ,    27.4 % ,    97.705 kPa
6814509 ,    281.31 K ,    27.4 % ,    97.705 kPa
6817513 ,    281.31 K ,    27.4 % ,    97.705 kPa
6820517 ,    281.31 K ,    27.4 % ,    97.705 kPa
6823522 ,    281.31 K ,    27.4 % ,    97.705 kPa
6826527 ,    281.31 K ,    27.4 % ,    97.705 kPa
6829532 ,    281.31 K ,    27.4 % ,    97.705 kPa
6832536 ,    281.31 K ,    27.4 % ,    97.706 kPa
6835540 ,    281.31 K ,    27.4 % ,    97.706 kPa
6838545 ,    281.31 K ,    27.4 % ,    97.706 kPa
6841549 ,    281.31 K ,    27.4 % ,    97.705 kPa
6844555 ,    281.31 K ,    27.4 % ,    97.705 kPa
6847559 ,    281.31 K ,    27.4 % ,    97.705 kPa
6850564 ,    281.31 K ,    27.4 % ,    97.705 kPa
6853568 ,    281.31 K ,    27.4 % ,    97.705 kPa
6856572 ,    281.31 K ,    27.4 % ,    97.705 kPa
6859577 ,    281.31 K ,    27.4 % ,    97.705 kPa
6862582 ,    281.31 K ,    27.4 % ,    97.706 kPa
6865587 ,    281.31 K ,    27.4 % ,    97.706 kPa
6868591 ,    281.31 K ,    27.4 % ,    97.706 kPa
6871596 ,    281.31 K ,    27.4 % ,    97.706 kPa
6874600 ,    281.31 K ,    27.4 % ,    97.706 kPa
6877604 ,    281.31 K ,    27.4 % ,    97.706 kPa
6880610 ,    281.30 K ,    27.4 % ,    97.706 kPa
6883614 ,    281.30 K ,    27.4 % ,    97.707 kPa
6886619 ,    281.30 K ,    27.4 % ,    97.707 kPa
6889623 ,    281.30 K ,    27.4 % ,    97.707 kPa
6892627 ,    281.30 K ,    27.4 % ,    97.707 kPa
6895632 ,    281.30 K ,    27.4 % ,    97.707 kPa
6898637 ,    281.30 K ,    27.4 % ,    97.706 kPa
6901642 ,    281.30 K ,    27.4 % ,    97.707 kPa
6904646 ,    281.30 K ,    27.4 % ,    97.706 kPa
6907651 ,    281.30 K ,    27.4 % ,    97.706 kPa
6910655 ,    281.30 K ,    27.4 % ,    97.706 kPa
6913659 ,    281.29 K ,    27.4 % ,    97.706 kPa
6916665 ,    281.29 K ,    27.4 % ,    97.706 kPa
6919669 ,    281.29 K ,    27.4 % ,    97.706 kPa
6922674 ,    281.29 K ,    27.4 % ,    97.706 kPa
6925678 ,    281.29 K ,    27.4 % ,    97.706 kPa
6928683 ,    281.29 K ,    27.4 % ,    97.706 kPa
6931687 ,    281.29 K ,    27.4 % ,    97.706 kPa
6934692 ,    281.29 K ,    27.4 % ,    97.706 kPa
6937697 ,    281.29 K ,    27.4 % ,    97.707 kPa
6940701 ,    281.28 K ,    27.4 % ,    97.706 kPa
6943706 ,    281.28 K ,    27.4 % ,    97.706 kPa
6946710 ,    281.28 K ,    27.4 % ,    97.706 kPa
6949714 ,    281.28 K ,    27.4 % ,    97.706 kPa
6952720 ,    281.28 K ,    27.4 % ,    97.706 kPa
6955724 ,    281.28 K ,    27.4 % ,    97.706 kPa
6958729 ,    281.28 K ,    27.4 % ,    97.706 kPa
6961733 ,    281.27 K ,    27.4 % ,    97.706 kPa
6964738 ,    281.27 K ,    27.4 % ,    97.706 kPa
6967742 ,    281.27 K ,    27.4 % ,    97.706 kPa
6970747 ,    281.27 K ,    27.4 % ,    97.706 kPa
6973752 ,    281.27 K ,    27.5 % ,    97.706 kPa
6976756 ,    281.27 K ,    27.4 % ,    97.706 kPa
6979761 ,    281.26 K ,    27.4 % ,    97.706 kPa
6982765 ,    281.26 K ,    27.5 % ,    97.706 kPa
6985769 ,    281.26 K ,    27.5 % ,    97.707 kPa
6988775 ,    281.26 K ,    27.5 % ,    97.706 kPa
6991779 ,    281.26 K ,    27.5 % ,    97.706 kPa
6994784 ,    281.26 K ,    27.5 % ,    97.706 kPa
6997788 ,    281.26 K ,    27.5 % ,    97.706 kPa
7000793 ,    281.26 K ,    27.5 % ,    97.706 kPa
7003797 ,    281.25 K ,    27.5 % ,    97.706 kPa
7006802 ,    281.25 K ,    27.5 % ,    97.706 kPa
7009807 ,    281.25 K ,    27.5 % ,    97.706 kPa
7012811 ,    281.25 K ,    27.5 % ,    97.705 kPa
7015816 ,    281.25 K ,    27.5 % ,    97.706 kPa
7018820 ,    281.24 K ,    27.5 % ,    97.705 kPa
7021825 ,    281.24 K ,    27.5 % ,    97.705 kPa
7024830 ,    281.24 K ,    27.5 % ,    97.704 kPa
7027834 ,    281.24 K ,    27.5 % ,    97.704 kPa
7030839 ,    281.24 K ,    27.5 % ,    97.704 kPa
7033843 ,    281.24 K ,    27.5 % ,    97.705 kPa
7036848 ,    281.23 K ,    27.5 % ,    97.705 kPa
7039852 ,    281.23 K ,    27.5 % ,    97.705 kPa
7042857 ,    281.23 K ,    27.5 % ,    97.705 kPa
7045862 ,    281.23 K ,    27.5 % ,    97.704 kPa
7048866 ,    281.23 K ,    27.5 % ,    97.704 kPa
7051871 ,    281.23 K ,    27.5 % ,    97.704 kPa
7054875 ,    281.22 K ,    27.5 % ,    97.704 kPa
7057880 ,    281.22 K ,    27.5 % ,    97.704 kPa
7060885 ,    281.22 K ,    27.5 % ,    97.704 kPa
7063889 ,    281.22 K ,    27.5 % ,    97.704 kPa
7066894 ,    281.22 K ,    27.5 % ,    97.704 kPa
7069898 ,    281.21 K ,    27.5 % ,    97.704 kPa
7072903 ,    281.21 K ,    27.5 % ,    97.704 kPa
7075907 ,    281.21 K ,    27.5 % ,    97.704 kPa
7078913 ,    281.21 K ,    27.5 % ,    97.704 kPa
7081917 ,    281.21 K ,    27.5 % ,    97.703 kPa
7084921 ,    281.21 K ,    27.5 % ,    97.703 kPa
7087926 ,    281.20 K ,    27.5 % ,    97.703 kPa
7090930 ,    281.20 K ,    27.5 % ,    97.703 kPa
7093935 ,    281.20 K ,    27.5 % ,    97.703 kPa
7096940 ,    281.20 K ,    27.5 % ,    97.703 kPa
7099944 ,    281.20 K ,    27.5 % ,    97.703 kPa
7102949 ,    281.20 K ,    27.5 % ,    97.702 kPa
7105953 ,    281.19 K ,    27.5 % ,    97.702 kPa
7108958 ,    281.19 K ,    27.5 % ,    97.702 kPa
7111962 ,    281.19 K ,    27.5 % ,    97.702 kPa
7114968 ,    281.19 K ,    27.5 % ,    97.702 kPa
7117972 ,    281.19 K ,    27.5 % ,    97.702 kPa
7120976 ,    281.19 K ,    27.5 % ,    97.702 kPa
7123981 ,    281.18 K ,    27.5 % ,    97.702 kPa
7126985 ,    281.18 K ,    27.5 % ,    97.702 kPa
7129991 ,    281.18 K ,    27.5 % ,    97.702 kPa
7132995 ,    281.18 K ,    27.5 % ,    97.702 kPa
7136000 ,    281.18 K ,    27.5 % ,    97.702 kPa
7139004 ,    281.18 K ,    27.5 % ,    97.701 kPa
7142008 ,    281.18 K ,    27.5 % ,    97.702 kPa
7145013 ,    281.17 K ,    27.5 % ,    97.701 kPa
7148018 ,    281.17 K ,    27.5 % ,    97.701 kPa
7151023 ,    281.17 K ,    27.5 % ,    97.701 kPa
7154027 ,    281.17 K ,    27.5 % ,    97.701 kPa
7157031 ,    281.17 K ,    27.5 % ,    97.701 kPa
7160036 ,    281.17 K ,    27.5 % ,    97.700 kPa
7163040 ,    281.16 K ,    27.5 % ,    97.700 kPa
7166046 ,    281.16 K ,    27.5 % ,    97.700 kPa
7169050 ,    281.16 K ,    27.6 % ,    97.700 kPa
7172055 ,    281.16 K ,    27.5 % ,    97.699 kPa
7175059 ,    281.16 K ,    27.5 % ,    97.699 kPa
7178063 ,    281.16 K ,    27.5 % ,    97.699 kPa
7181068 ,    281.16 K ,    27.5 % ,    97.699 kPa
7184073 ,    281.15 K ,    27.5 % ,    97.699 kPa
7187078 ,    281.15 K ,    27.5 % ,    97.700 kPa
7190082 ,    281.15 K ,    27.6 % ,    97.699 kPa
7193086 ,    281.15 K ,    27.5 % ,    97.699 kPa
7196091 ,    281.15 K ,    27.5 % ,    97.699 kPa
7199095 ,    281.15 K ,    27.5 % ,    97.699 kPa
7202101 ,    281.14 K ,    27.5 % ,    97.698 kPa
7205105 ,    281.14 K ,    27.5 % ,    97.699 kPa
7208110 ,    281.14 K ,    27.5 % ,    97.699 kPa
7211114 ,    281.14 K ,    27.5 % ,    97.699 kPa
7214118 ,    281.14 K ,    27.5 % ,    97.699 kPa
7217123 ,    281.14 K ,    27.5 % ,    97.699 kPa
7220128 ,    281.14 K ,    27.5 % ,    97.699 kPa
7223133 ,    281.11 K ,    27.6 % ,    97.700 kPa
7226137 ,    281.12 K ,    27.6 % ,    97.701 kPa
7229142 ,    281.12 K ,    27.5 % ,    97.701 kPa
7232146 ,    281.12 K ,    27.6 % ,    97.701 kPa
7235150 ,    281.12 K ,    27.5 % ,    97.701 kPa
7238156 ,    281.12 K ,    27.5 % ,    97.701 kPa
7241160 ,    281.11 K ,    27.6 % ,    97.701 kPa
7244165 ,    281.11 K ,    27.6 % ,    97.701 kPa
7247169 ,    281.11 K ,    27.5 % ,    97.700 kPa
7250173 ,    281.11 K ,    27.5 % ,    97.700 kPa
7253178 ,    281.11 K ,    27.6 % ,    97.701 kPa
7256183 ,    281.11 K ,    27.5 % ,    97.700 kPa
7259188 ,    281.11 K ,    27.6 % ,    97.700 kPa
7262192 ,    281.11 K ,    27.6 % ,    97.700 kPa
7265197 ,    281.11 K ,    27.6 % ,    97.700 kPa
7268201 ,    281.11 K ,    27.6 % ,    97.700 kPa
7271205 ,    281.11 K ,    27.6 % ,    97.699 kPa
7274211 ,    281.11 K ,    27.6 % ,    97.699 kPa
7277215 ,    281.11 K ,    27.6 % ,    97.699 kPa
7280220 ,    281.11 K ,    27.6 % ,    97.699 kPa
7283224 ,    281.10 K ,    27.6 % ,    97.698 kPa
7286228 ,    281.10 K ,    27.6 % ,    97.698 kPa
7289234 ,    281.10 K ,    27.6 % ,    97.697 kPa
7292238 ,    281.10 K ,    27.6 % ,    97.697 kPa
7295243 ,    281.10 K ,    27.6 % ,    97.697 kPa
7298247 ,    281.10 K ,    27.6 % ,    97.696 kPa
7301252 ,    281.10 K ,    27.6 % ,    97.696 kPa
7304256 ,    281.10 K ,    27.6 % ,    97.695 kPa
7307261 ,    281.10 K ,    27.6 % ,    97.696 kPa
7310266 ,    281.09 K ,    27.6 % ,    97.695 kPa
7313270 ,    281.09 K ,    27.6 % ,    97.695 kPa
7316275 ,    281.09 K ,    27.6 % ,    97.695 kPa
7319279 ,    281.09 K ,    27.6 % ,    97.695 kPa
7322284 ,    281.09 K ,    27.6 % ,    97.695 kPa
7325289 ,    281.09 K ,    27.6 % ,    97.695 kPa
7328293 ,    281.09 K ,    27.6 % ,    97.695 kPa
7331298 ,    281.09 K ,    27.6 % ,    97.695 kPa
7334302 ,    281.09 K ,    27.6 % ,    97.694 kPa
7337307 ,    281.09 K ,    27.6 % ,    97.695 kPa
7340311 ,    281.09 K ,    27.6 % ,    97.695 kPa
7343316 ,    281.08 K ,    27.6 % ,    97.695 kPa
7346321 ,    281.06 K ,    27.6 % ,    97.695 kPa
7349325 ,    281.08 K ,    27.6 % ,    97.693 kPa
7352330 ,    281.08 K ,    27.6 % ,    97.693 kPa
7355334 ,    281.08 K ,    27.6 % ,    97.693 kPa
7358339 ,    281.08 K ,    27.6 % ,    97.693 kPa
7361344 ,    281.08 K ,    27.6 % ,    97.693 kPa
7364348 ,    281.07 K ,    27.6 % ,    97.692 kPa
7367353 ,    281.07 K ,    27.6 % ,    97.691 kPa
7370357 ,    281.06 K ,    27.6 % ,    97.690 kPa
7373362 ,    281.06 K ,    27.6 % ,    97.690 kPa
7376366 ,    281.05 K ,    27.6 % ,    97.689 kPa
7379372 ,    281.04 K ,    27.6 % ,    97.688 kPa
7382376 ,    281.04 K ,    27.6 % ,    97.687 kPa
7385380 ,    281.03 K ,    27.6 % ,    97.686 kPa
7388385 ,    281.03 K ,    27.6 % ,    97.686 kPa
7391389 ,    281.02 K ,    27.6 % ,    97.685 kPa
7394394 ,    281.02 K ,    27.6 % ,    97.685 kPa
7397399 ,    281.02 K ,    27.6 % ,    97.685 kPa
7400403 ,    281.02 K ,    27.6 % ,    97.685 kPa
7403408 ,    281.02 K ,    27.6 % ,    97.685 kPa
7406412 ,    281.02 K ,    27.6 % ,    97.685 kPa
7409417 ,    281.02 K ,    27.6 % ,    97.685 kPa
7412421 ,    281.02 K ,    27.6 % ,    97.686 kPa
7415427 ,    281.02 K ,    27.6 % ,    97.685 kPa
7418431 ,    281.02 K ,    27.6 % ,    97.685 kPa
7421435 ,    281.02 K ,    27.6 % ,    97.685 kPa
7424440 ,    281.02 K ,    27.6 % ,    97.685 kPa
7427444 ,    281.01 K ,    27.6 % ,    97.685 kPa
7430450 ,    281.01 K ,    27.6 % ,    97.685 kPa
7433454 ,    281.01 K ,    27.6 % ,    97.685 kPa
7436459 ,    281.01 K ,    27.6 % ,    97.685 kPa
7439463 ,    281.01 K ,    27.6 % ,    97.685 kPa
7442467 ,    281.01 K ,    27.6 % ,    97.685 kPa
7445472 ,    281.01 K ,    27.6 % ,    97.684 kPa
7448477 ,    281.01 K ,    27.6 % ,    97.685 kPa
7451482 ,    281.01 K ,    27.6 % ,    97.685 kPa
7454486 ,    281.01 K ,    27.6 % ,    97.685 kPa
7457490 ,    281.01 K ,    27.6 % ,    97.685 kPa
7460495 ,    281.01 K ,    27.6 % ,    97.684 kPa
7463499 ,    281.01 K ,    27.6 % ,    97.684 kPa
7466505 ,    281.01 K ,    27.6 % ,    97.684 kPa
7469509 ,    281.01 K ,    27.6 % ,    97.695 kPa
7472514 ,    280.99 K ,    27.6 % ,    97.684 kPa
7475518 ,    280.99 K ,    27.6 % ,    97.684 kPa
7478522 ,    280.99 K ,    27.6 % ,    97.684 kPa
7481527 ,    280.99 K ,    27.6 % ,    97.684 kPa
7484532 ,    280.99 K ,    27.6 % ,    97.684 kPa
7487537 ,    280.99 K ,    27.5 % ,    97.684 kPa
7490541 ,    280.99 K ,    27.5 % ,    97.684 kPa
7493545 ,    280.99 K ,    27.5 % ,    97.684 kPa
7496550 ,    280.99 K ,    27.6 % ,    97.684 kPa
7499554 ,    280.99 K ,    27.5 % ,    97.684 kPa
7502560 ,    280.99 K ,    27.5 % ,    97.684 kPa
7505564 ,    280.99 K ,    27.6 % ,    97.685 kPa
7508569 ,    280.99 K ,    27.6 % ,    97.685 kPa
7511573 ,    280.99 K ,    27.6 % ,    97.684 kPa
7514577 ,    280.99 K ,    27.5 % ,    97.684 kPa
7517583 ,    280.99 K ,    27.6 % ,    97.684 kPa
