Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
22985412 ,    272.16 K ,    26.1 % ,    97.889 kPa
22988418 ,    272.17 K ,    26.1 % ,    97.895 kPa
22991422 ,    272.16 K ,    26.1 % ,    97.892 kPa
22994426 ,    272.17 K ,    26.1 % ,    97.895 kPa
22997431 ,    272.17 K ,    26.1 % ,    97.894 kPa
23000436 ,    272.17 K ,    26.1 % ,    97.894 kPa
23003441 ,    272.16 K ,    26.1 % ,    97.892 kPa
23006445 ,    272.17 K ,    26.1 % ,    97.894 kPa
23009449 ,    272.17 K ,    26.1 % ,    97.893 kPa
23012454 ,    272.18 K ,    26.1 % ,    97.895 kPa
23015459 ,    272.18 K ,    26.1 % ,    97.884 kPa
23018464 ,    272.18 K ,    26.1 % ,    97.893 kPa
23021468 ,    272.18 K ,    26.1 % ,    97.890 kPa
23024473 ,    272.19 K ,    26.1 % ,    97.891 kPa
23027477 ,    272.18 K ,    26.1 % ,    97.889 kPa
23030482 ,    272.20 K ,    26.1 % ,    97.892 kPa
23033487 ,    272.19 K ,    26.1 % ,    97.894 kPa
23036491 ,    272.20 K ,    26.1 % ,    97.892 kPa
23039496 ,    272.19 K ,    26.1 % ,    97.886 kPa
23042501 ,    272.20 K ,    26.1 % ,    97.892 kPa
23045506 ,    272.20 K ,    26.1 % ,    97.900 kPa
23048510 ,    272.20 K ,    26.1 % ,    97.887 kPa
23051514 ,    272.19 K ,    26.1 % ,    97.892 kPa
23054519 ,    272.20 K ,    26.1 % ,    97.890 kPa
23057524 ,    272.19 K ,    26.1 % ,    97.889 kPa
23060529 ,    272.21 K ,    26.1 % ,    97.892 kPa
23063533 ,    272.20 K ,    26.1 % ,    97.887 kPa
23066537 ,    272.21 K ,    26.1 % ,    97.892 kPa
23069542 ,    272.22 K ,    26.1 % ,    97.888 kPa
23072547 ,    272.21 K ,    26.1 % ,    97.890 kPa
23075552 ,    272.21 K ,    26.1 % ,    97.895 kPa
23078556 ,    272.22 K ,    26.1 % ,    97.891 kPa
23081561 ,    272.22 K ,    26.1 % ,    97.893 kPa
23084566 ,    272.22 K ,    26.1 % ,    97.888 kPa
23087570 ,    272.23 K ,    26.1 % ,    97.892 kPa
23090575 ,    272.23 K ,    26.1 % ,    97.895 kPa
23093579 ,    272.23 K ,    26.1 % ,    97.895 kPa
23096584 ,    272.23 K ,    26.1 % ,    97.890 kPa
23099589 ,    272.24 K ,    26.1 % ,    97.891 kPa
23102594 ,    272.23 K ,    26.1 % ,    97.885 kPa
23105598 ,    272.23 K ,    26.1 % ,    97.885 kPa
23108602 ,    272.24 K ,    26.1 % ,    97.889 kPa
23111607 ,    272.24 K ,    26.1 % ,    97.889 kPa
23114612 ,    272.23 K ,    26.1 % ,    97.885 kPa
23117617 ,    272.24 K ,    26.1 % ,    97.886 kPa
23120621 ,    272.25 K ,    26.1 % ,    97.882 kPa
23123625 ,    272.25 K ,    26.1 % ,    97.893 kPa
23126631 ,    272.25 K ,    26.1 % ,    97.887 kPa
23129635 ,    272.24 K ,    26.1 % ,    97.888 kPa
23132640 ,    272.25 K ,    26.1 % ,    97.893 kPa
23135644 ,    272.26 K ,    26.1 % ,    97.887 kPa
23138649 ,    272.25 K ,    26.1 % ,    97.885 kPa
23141654 ,    272.26 K ,    26.1 % ,    97.894 kPa
23144658 ,    272.25 K ,    26.1 % ,    97.887 kPa
23147663 ,    272.27 K ,    26.2 % ,    97.893 kPa
23150667 ,    272.26 K ,    26.1 % ,    97.892 kPa
23153673 ,    272.27 K ,    26.1 % ,    97.888 kPa
23156677 ,    272.26 K ,    26.2 % ,    97.889 kPa
23159682 ,    272.26 K ,    26.2 % ,    97.890 kPa
23162686 ,    272.27 K ,    26.1 % ,    97.890 kPa
23165690 ,    272.27 K ,    26.2 % ,    97.894 kPa
23168696 ,    272.28 K ,    26.1 % ,    97.893 kPa
23171700 ,    272.28 K ,    26.2 % ,    97.895 kPa
23174705 ,    272.28 K ,    26.2 % ,    97.892 kPa
23177709 ,    272.28 K ,    26.2 % ,    97.893 kPa
23180713 ,    272.29 K ,    26.2 % ,    97.892 kPa
23183719 ,    272.28 K ,    26.2 % ,    97.890 kPa
23186723 ,    272.28 K ,    26.2 % ,    97.890 kPa
23189728 ,    272.28 K ,    26.2 % ,    97.896 kPa
23192732 ,    272.29 K ,    26.2 % ,    97.891 kPa
23195738 ,    272.30 K ,    26.2 % ,    97.893 kPa
23198742 ,    272.29 K ,    26.2 % ,    97.897 kPa
23201746 ,    272.30 K ,    26.2 % ,    97.893 kPa
23204751 ,    272.30 K ,    26.2 % ,    97.899 kPa
23207755 ,    272.30 K ,    26.2 % ,    97.890 kPa
23210761 ,    272.30 K ,    26.2 % ,    97.896 kPa
23213765 ,    272.31 K ,    26.2 % ,    97.897 kPa
23216770 ,    272.30 K ,    26.2 % ,    97.894 kPa
23219774 ,    272.31 K ,    26.2 % ,    97.892 kPa
23222778 ,    272.31 K ,    26.2 % ,    97.886 kPa
23225784 ,    272.31 K ,    26.2 % ,    97.894 kPa
23228788 ,    272.31 K ,    26.2 % ,    97.892 kPa
23231793 ,    272.31 K ,    26.2 % ,    97.887 kPa
23234797 ,    272.32 K ,    26.2 % ,    97.896 kPa
23237803 ,    272.32 K ,    26.2 % ,    97.893 kPa
23240807 ,    272.33 K ,    26.2 % ,    97.895 kPa
23243811 ,    272.32 K ,    26.2 % ,    97.889 kPa
23246816 ,    272.32 K ,    26.2 % ,    97.891 kPa
23249820 ,    272.32 K ,    26.2 % ,    97.894 kPa
23252826 ,    272.33 K ,    26.2 % ,    97.892 kPa
23255830 ,    272.33 K ,    26.2 % ,    97.892 kPa
23258834 ,    272.33 K ,    26.2 % ,    97.895 kPa
23261839 ,    272.33 K ,    26.2 % ,    97.890 kPa
23264843 ,    272.34 K ,    26.2 % ,    97.894 kPa
23267849 ,    272.34 K ,    26.2 % ,    97.891 kPa
23270853 ,    272.34 K ,    26.2 % ,    97.895 kPa
23273858 ,    272.34 K ,    26.2 % ,    97.895 kPa
23276862 ,    272.35 K ,    26.2 % ,    97.898 kPa
23279867 ,    272.34 K ,    26.2 % ,    97.892 kPa
23282872 ,    272.35 K ,    26.2 % ,    97.893 kPa
23285876 ,    272.36 K ,    26.2 % ,    97.888 kPa
23288881 ,    272.36 K ,    26.2 % ,    97.889 kPa
23291885 ,    272.36 K ,    26.2 % ,    97.895 kPa
23294891 ,    272.36 K ,    26.2 % ,    97.891 kPa
23297895 ,    272.36 K ,    26.2 % ,    97.892 kPa
23300899 ,    272.37 K ,    26.2 % ,    97.895 kPa
23303904 ,    272.36 K ,    26.2 % ,    97.895 kPa
23306908 ,    272.37 K ,    26.2 % ,    97.895 kPa
23309914 ,    272.37 K ,    26.2 % ,    97.890 kPa
23312918 ,    272.37 K ,    26.2 % ,    97.901 kPa
23315922 ,    272.38 K ,    26.2 % ,    97.894 kPa
23318927 ,    272.38 K ,    26.2 % ,    97.889 kPa
23321932 ,    272.37 K ,    26.2 % ,    97.888 kPa
23324937 ,    272.37 K ,    26.2 % ,    97.890 kPa
23327941 ,    272.39 K ,    26.2 % ,    97.893 kPa
23330946 ,    272.39 K ,    26.2 % ,    97.896 kPa
23333950 ,    272.38 K ,    26.2 % ,    97.889 kPa
23336955 ,    272.39 K ,    26.2 % ,    97.896 kPa
23339960 ,    272.39 K ,    26.2 % ,    97.894 kPa
23342964 ,    272.39 K ,    26.2 % ,    97.893 kPa
23345969 ,    272.39 K ,    26.3 % ,    97.893 kPa
23348973 ,    272.40 K ,    26.2 % ,    97.890 kPa
23351979 ,    272.39 K ,    26.2 % ,    97.889 kPa
23354983 ,    272.40 K ,    26.2 % ,    97.890 kPa
23357987 ,    272.40 K ,    26.3 % ,    97.898 kPa
23360992 ,    272.40 K ,    26.3 % ,    97.893 kPa
23363997 ,    272.39 K ,    26.2 % ,    97.891 kPa
23367002 ,    272.42 K ,    26.3 % ,    97.896 kPa
23370006 ,    272.40 K ,    26.3 % ,    97.893 kPa
23373010 ,    272.41 K ,    26.3 % ,    97.892 kPa
23376015 ,    272.41 K ,    26.3 % ,    97.897 kPa
23379020 ,    272.43 K ,    26.3 % ,    97.895 kPa
23382025 ,    272.42 K ,    26.3 % ,    97.894 kPa
23385029 ,    272.42 K ,    26.3 % ,    97.893 kPa
23388034 ,    272.42 K ,    26.3 % ,    97.886 kPa
23391038 ,    272.42 K ,    26.3 % ,    97.888 kPa
23394043 ,    272.43 K ,    26.3 % ,    97.889 kPa
23397048 ,    272.43 K ,    26.3 % ,    97.897 kPa
23400052 ,    272.44 K ,    26.3 % ,    97.891 kPa
23403057 ,    272.42 K ,    26.3 % ,    97.896 kPa
23406062 ,    272.44 K ,    26.3 % ,    97.893 kPa
23409067 ,    272.44 K ,    26.3 % ,    97.889 kPa
23412071 ,    272.44 K ,    26.3 % ,    97.888 kPa
23415075 ,    272.44 K ,    26.3 % ,    97.891 kPa
23418080 ,    272.45 K ,    26.3 % ,    97.887 kPa
23421085 ,    272.45 K ,    26.3 % ,    97.895 kPa
23424090 ,    272.45 K ,    26.3 % ,    97.893 kPa
23427094 ,    272.45 K ,    26.3 % ,    97.896 kPa
23430098 ,    272.45 K ,    26.3 % ,    97.890 kPa
23433103 ,    272.46 K ,    26.3 % ,    97.897 kPa
23436108 ,    272.46 K ,    26.3 % ,    97.891 kPa
23439113 ,    272.46 K ,    26.3 % ,    97.889 kPa
23442117 ,    272.46 K ,    26.3 % ,    97.890 kPa
23445122 ,    272.46 K ,    26.3 % ,    97.891 kPa
23448127 ,    272.46 K ,    26.3 % ,    97.891 kPa
23451131 ,    272.46 K ,    26.3 % ,    97.890 kPa
23454136 ,    272.47 K ,    26.3 % ,    97.885 kPa
23457140 ,    272.47 K ,    26.3 % ,    97.885 kPa
23460145 ,    272.47 K ,    26.3 % ,    97.888 kPa
23463150 ,    272.47 K ,    26.3 % ,    97.890 kPa
23466155 ,    272.47 K ,    26.3 % ,    97.886 kPa
23469159 ,    272.48 K ,    26.3 % ,    97.897 kPa
23472163 ,    272.48 K ,    26.3 % ,    97.892 kPa
23475168 ,    272.49 K ,    26.3 % ,    97.894 kPa
23478173 ,    272.48 K ,    26.3 % ,    97.887 kPa
23481178 ,    272.49 K ,    26.3 % ,    97.886 kPa
23484182 ,    272.48 K ,    26.3 % ,    97.890 kPa
23487186 ,    272.49 K ,    26.3 % ,    97.891 kPa
23490192 ,    272.49 K ,    26.3 % ,    97.896 kPa
23493196 ,    272.48 K ,    26.3 % ,    97.893 kPa
23496201 ,    272.49 K ,    26.3 % ,    97.891 kPa
23499205 ,    272.50 K ,    26.3 % ,    97.895 kPa
23502210 ,    272.49 K ,    26.3 % ,    97.894 kPa
23505215 ,    272.49 K ,    26.3 % ,    97.891 kPa
23508219 ,    272.50 K ,    26.3 % ,    97.895 kPa
23511224 ,    272.49 K ,    26.3 % ,    97.892 kPa
23514228 ,    272.51 K ,    26.3 % ,    97.892 kPa
23517233 ,    272.50 K ,    26.3 % ,    97.896 kPa
23520238 ,    272.51 K ,    26.3 % ,    97.889 kPa
23523243 ,    272.51 K ,    26.3 % ,    97.894 kPa
23526247 ,    272.52 K ,    26.3 % ,    97.896 kPa
23529251 ,    272.52 K ,    26.3 % ,    97.896 kPa
23532257 ,    272.51 K ,    26.3 % ,    97.900 kPa
23535261 ,    272.51 K ,    26.3 % ,    97.892 kPa
23538266 ,    272.51 K ,    26.3 % ,    97.892 kPa
23541270 ,    272.52 K ,    26.3 % ,    97.893 kPa
23544274 ,    272.52 K ,    26.3 % ,    97.891 kPa
23547280 ,    272.53 K ,    26.3 % ,    97.897 kPa
23550284 ,    272.52 K ,    26.3 % ,    97.889 kPa
23553289 ,    272.53 K ,    26.3 % ,    97.890 kPa
23556293 ,    272.53 K ,    26.4 % ,    97.889 kPa
23559298 ,    272.52 K ,    26.3 % ,    97.894 kPa
23562303 ,    272.53 K ,    26.4 % ,    97.890 kPa
23565307 ,    272.53 K ,    26.4 % ,    97.896 kPa
23568312 ,    272.54 K ,    26.4 % ,    97.886 kPa
23571316 ,    272.53 K ,    26.4 % ,    97.884 kPa
23574322 ,    272.54 K ,    26.4 % ,    97.891 kPa
23577326 ,    272.54 K ,    26.4 % ,    97.889 kPa
23580331 ,    272.55 K ,    26.4 % ,    97.887 kPa
23583335 ,    272.54 K ,    26.4 % ,    97.887 kPa
23586339 ,    272.55 K ,    26.3 % ,    97.885 kPa
23589345 ,    272.55 K ,    26.4 % ,    97.887 kPa
23592349 ,    272.55 K ,    26.4 % ,    97.893 kPa
23595354 ,    272.55 K ,    26.4 % ,    97.888 kPa
23598358 ,    272.54 K ,    26.4 % ,    97.883 kPa
23601363 ,    272.56 K ,    26.4 % ,    97.894 kPa
23604368 ,    272.56 K ,    26.4 % ,    97.901 kPa
23607372 ,    272.56 K ,    26.4 % ,    97.897 kPa
23610377 ,    272.56 K ,    26.4 % ,    97.886 kPa
23613381 ,    272.56 K ,    26.4 % ,    97.898 kPa
23616387 ,    272.57 K ,    26.4 % ,    97.894 kPa
23619391 ,    272.56 K ,    26.4 % ,    97.887 kPa
23622395 ,    272.57 K ,    26.4 % ,    97.885 kPa
23625400 ,    272.57 K ,    26.4 % ,    97.891 kPa
23628404 ,    272.57 K ,    26.4 % ,    97.891 kPa
23631410 ,    272.57 K ,    26.4 % ,    97.888 kPa
23634414 ,    272.58 K ,    26.4 % ,    97.882 kPa
23637419 ,    272.57 K ,    26.4 % ,    97.881 kPa
23640423 ,    272.57 K ,    26.4 % ,    97.886 kPa
23643428 ,    272.57 K ,    26.4 % ,    97.884 kPa
23646433 ,    272.58 K ,    26.4 % ,    97.882 kPa
23649437 ,    272.58 K ,    26.4 % ,    97.887 kPa
23652442 ,    272.59 K ,    26.4 % ,    97.887 kPa
23655446 ,    272.57 K ,    26.4 % ,    97.884 kPa
23658451 ,    272.58 K ,    26.4 % ,    97.888 kPa
23661456 ,    272.59 K ,    26.4 % ,    97.883 kPa
23664460 ,    272.60 K ,    26.4 % ,    97.890 kPa
23667465 ,    272.59 K ,    26.4 % ,    97.883 kPa
23670469 ,    272.59 K ,    26.4 % ,    97.887 kPa
23673475 ,    272.60 K ,    26.4 % ,    97.888 kPa
23676479 ,    272.60 K ,    26.4 % ,    97.891 kPa
23679483 ,    272.61 K ,    26.4 % ,    97.889 kPa
23682488 ,    272.61 K ,    26.4 % ,    97.887 kPa
23685493 ,    272.60 K ,    26.4 % ,    97.885 kPa
23688498 ,    272.61 K ,    26.4 % ,    97.884 kPa
23691502 ,    272.61 K ,    26.4 % ,    97.884 kPa
23694507 ,    272.62 K ,    26.4 % ,    97.883 kPa
23697511 ,    272.61 K ,    26.4 % ,    97.882 kPa
23700516 ,    272.62 K ,    26.4 % ,    97.886 kPa
23703521 ,    272.61 K ,    26.4 % ,    97.879 kPa
23706525 ,    272.62 K ,    26.4 % ,    97.886 kPa
23709530 ,    272.62 K ,    26.4 % ,    97.884 kPa
23712534 ,    272.62 K ,    26.4 % ,    97.884 kPa
23715539 ,    272.63 K ,    26.4 % ,    97.885 kPa
23718544 ,    272.62 K ,    26.4 % ,    97.881 kPa
23721548 ,    272.63 K ,    26.4 % ,    97.888 kPa
23724553 ,    272.63 K ,    26.5 % ,    97.887 kPa
23727558 ,    272.63 K ,    26.4 % ,    97.880 kPa
23730563 ,    272.63 K ,    26.5 % ,    97.887 kPa
23733567 ,    272.63 K ,    26.4 % ,    97.883 kPa
23736571 ,    272.65 K ,    26.4 % ,    97.890 kPa
23739576 ,    272.64 K ,    26.4 % ,    97.886 kPa
23742581 ,    272.64 K ,    26.5 % ,    97.886 kPa
23745586 ,    272.64 K ,    26.4 % ,    97.890 kPa
23748590 ,    272.64 K ,    26.5 % ,    97.890 kPa
23751595 ,    272.65 K ,    26.5 % ,    97.888 kPa
23754599 ,    272.65 K ,    26.5 % ,    97.889 kPa
23757604 ,    272.65 K ,    26.5 % ,    97.883 kPa
23760609 ,    272.65 K ,    26.5 % ,    97.886 kPa
23763613 ,    272.66 K ,    26.5 % ,    97.884 kPa
23766618 ,    272.66 K ,    26.5 % ,    97.885 kPa
23769623 ,    272.65 K ,    26.5 % ,    97.883 kPa
23772627 ,    272.66 K ,    26.5 % ,    97.888 kPa
23775632 ,    272.67 K ,    26.5 % ,    97.887 kPa
23778636 ,    272.67 K ,    26.5 % ,    97.883 kPa
23781641 ,    272.67 K ,    26.5 % ,    97.888 kPa
23784646 ,    272.67 K ,    26.5 % ,    97.881 kPa
23787651 ,    272.67 K ,    26.5 % ,    97.892 kPa
23790655 ,    272.66 K ,    26.5 % ,    97.888 kPa
23793659 ,    272.67 K ,    26.5 % ,    97.887 kPa
23796664 ,    272.67 K ,    26.5 % ,    97.891 kPa
23799669 ,    272.68 K ,    26.5 % ,    97.890 kPa
23802674 ,    272.68 K ,    26.5 % ,    97.882 kPa
23805678 ,    272.68 K ,    26.5 % ,    97.887 kPa
23808683 ,    272.68 K ,    26.5 % ,    97.885 kPa
23811688 ,    272.68 K ,    26.5 % ,    97.882 kPa
23814692 ,    272.68 K ,    26.5 % ,    97.887 kPa
23817697 ,    272.69 K ,    26.5 % ,    97.887 kPa
23820701 ,    272.69 K ,    26.5 % ,    97.881 kPa
23823706 ,    272.69 K ,    26.5 % ,    97.884 kPa
23826711 ,    272.69 K ,    26.5 % ,    97.890 kPa
23829715 ,    272.70 K ,    26.5 % ,    97.886 kPa
23832720 ,    272.70 K ,    26.5 % ,    97.891 kPa
23835724 ,    272.70 K ,    26.5 % ,    97.883 kPa
23838729 ,    272.69 K ,    26.5 % ,    97.884 kPa
23841734 ,    272.71 K ,    26.5 % ,    97.884 kPa
23844739 ,    272.71 K ,    26.5 % ,    97.888 kPa
23847743 ,    272.71 K ,    26.5 % ,    97.887 kPa
23850747 ,    272.71 K ,    26.5 % ,    97.882 kPa
23853753 ,    272.71 K ,    26.5 % ,    97.884 kPa
23856757 ,    272.71 K ,    26.5 % ,    97.887 kPa
23859762 ,    272.71 K ,    26.5 % ,    97.885 kPa
23862766 ,    272.72 K ,    26.5 % ,    97.886 kPa
23865771 ,    272.72 K ,    26.5 % ,    97.883 kPa
23868776 ,    272.72 K ,    26.5 % ,    97.886 kPa
23871780 ,    272.73 K ,    26.5 % ,    97.890 kPa
23874785 ,    272.73 K ,    26.5 % ,    97.888 kPa
23877789 ,    272.72 K ,    26.5 % ,    97.881 kPa
23880795 ,    272.72 K ,    26.5 % ,    97.886 kPa
23883799 ,    272.73 K ,    26.5 % ,    97.891 kPa
23886803 ,    272.73 K ,    26.5 % ,    97.882 kPa
23889808 ,    272.72 K ,    26.5 % ,    97.889 kPa
23892812 ,    272.73 K ,    26.5 % ,    97.882 kPa
23895818 ,    272.73 K ,    26.5 % ,    97.886 kPa
23898822 ,    272.73 K ,    26.5 % ,    97.890 kPa
23901827 ,    272.73 K ,    26.5 % ,    97.883 kPa
23904831 ,    272.73 K ,    26.5 % ,    97.882 kPa
23907835 ,    272.74 K ,    26.5 % ,    97.892 kPa
23910841 ,    272.75 K ,    26.5 % ,    97.883 kPa
23913845 ,    272.74 K ,    26.5 % ,    97.881 kPa
23916850 ,    272.74 K ,    26.5 % ,    97.885 kPa
23919854 ,    272.74 K ,    26.5 % ,    97.885 kPa
23922860 ,    272.74 K ,    26.5 % ,    97.882 kPa
23925864 ,    272.75 K ,    26.5 % ,    97.883 kPa
23928868 ,    272.76 K ,    26.5 % ,    97.884 kPa
23931873 ,    272.76 K ,    26.6 % ,    97.884 kPa
23934877 ,    272.77 K ,    26.5 % ,    97.886 kPa
23937883 ,    272.77 K ,    26.5 % ,    97.891 kPa
23940887 ,    272.76 K ,    26.6 % ,    97.887 kPa
23943891 ,    272.77 K ,    26.6 % ,    97.888 kPa
23946896 ,    272.76 K ,    26.6 % ,    97.884 kPa
23949901 ,    272.78 K ,    26.6 % ,    97.890 kPa
23952906 ,    272.77 K ,    26.6 % ,    97.891 kPa
23955910 ,    272.76 K ,    26.6 % ,    97.887 kPa
23958915 ,    272.79 K ,    26.6 % ,    97.894 kPa
23961919 ,    272.78 K ,    26.6 % ,    97.888 kPa
23964924 ,    272.78 K ,    26.6 % ,    97.892 kPa
23967929 ,    272.78 K ,    26.6 % ,    97.888 kPa
23970933 ,    272.78 K ,    26.6 % ,    97.890 kPa
23973938 ,    272.80 K ,    26.6 % ,    97.887 kPa
23976942 ,    272.79 K ,    26.6 % ,    97.895 kPa
23979948 ,    272.80 K ,    26.6 % ,    97.890 kPa
23982952 ,    272.79 K ,    26.6 % ,    97.889 kPa
23985956 ,    272.79 K ,    26.6 % ,    97.883 kPa
23988961 ,    272.80 K ,    26.6 % ,    97.888 kPa
23991965 ,    272.79 K ,    26.6 % ,    97.886 kPa
23994971 ,    272.80 K ,    26.6 % ,    97.888 kPa
23997975 ,    272.80 K ,    26.6 % ,    97.886 kPa
24000979 ,    272.80 K ,    26.6 % ,    97.891 kPa
24003984 ,    272.81 K ,    26.6 % ,    97.889 kPa
24006989 ,    272.82 K ,    26.6 % ,    97.888 kPa
24009994 ,    272.80 K ,    26.6 % ,    97.883 kPa
24012998 ,    272.81 K ,    26.6 % ,    97.889 kPa
24016003 ,    272.81 K ,    26.6 % ,    97.890 kPa
24019007 ,    272.81 K ,    26.6 % ,    97.887 kPa
24022012 ,    272.82 K ,    26.6 % ,    97.885 kPa
24025017 ,    272.82 K ,    26.6 % ,    97.892 kPa
24028021 ,    272.82 K ,    26.6 % ,    97.892 kPa
24031026 ,    272.82 K ,    26.6 % ,    97.891 kPa
24034030 ,    272.82 K ,    26.6 % ,    97.889 kPa
24037036 ,    272.82 K ,    26.6 % ,    97.892 kPa
24040040 ,    272.83 K ,    26.6 % ,    97.890 kPa
24043044 ,    272.83 K ,    26.6 % ,    97.888 kPa
24046049 ,    272.82 K ,    26.6 % ,    97.884 kPa
24049054 ,    272.83 K ,    26.6 % ,    97.891 kPa
24052059 ,    272.83 K ,    26.6 % ,    97.890 kPa
24055063 ,    272.84 K ,    26.6 % ,    97.889 kPa
24058067 ,    272.84 K ,    26.6 % ,    97.894 kPa
24061072 ,    272.84 K ,    26.6 % ,    97.883 kPa
24064077 ,    272.84 K ,    26.6 % ,    97.889 kPa
24067082 ,    272.85 K ,    26.6 % ,    97.893 kPa
24070086 ,    272.85 K ,    26.6 % ,    97.891 kPa
24073091 ,    272.85 K ,    26.6 % ,    97.886 kPa
24076095 ,    272.85 K ,    26.6 % ,    97.886 kPa
24079100 ,    272.86 K ,    26.6 % ,    97.890 kPa
24082105 ,    272.85 K ,    26.6 % ,    97.888 kPa
24085109 ,    272.85 K ,    26.6 % ,    97.890 kPa
24088114 ,    272.85 K ,    26.6 % ,    97.883 kPa
24091119 ,    272.86 K ,    26.6 % ,    97.893 kPa
24094124 ,    272.86 K ,    26.6 % ,    97.893 kPa
24097128 ,    272.85 K ,    26.6 % ,    97.894 kPa
24100132 ,    272.86 K ,    26.6 % ,    97.890 kPa
24103137 ,    272.86 K ,    26.6 % ,    97.890 kPa
24106142 ,    272.86 K ,    26.6 % ,    97.895 kPa
24109147 ,    272.86 K ,    26.6 % ,    97.895 kPa
24112151 ,    272.87 K ,    26.6 % ,    97.888 kPa
24115155 ,    272.87 K ,    26.6 % ,    97.888 kPa
24118160 ,    272.86 K ,    26.6 % ,    97.893 kPa
24121165 ,    272.88 K ,    26.7 % ,    97.893 kPa
24124170 ,    272.87 K ,    26.7 % ,    97.891 kPa
24127174 ,    272.88 K ,    26.7 % ,    97.895 kPa
24130179 ,    272.88 K ,    26.6 % ,    97.891 kPa
24133184 ,    272.87 K ,    26.7 % ,    97.886 kPa
24136188 ,    272.88 K ,    26.7 % ,    97.893 kPa
24139193 ,    272.89 K ,    26.7 % ,    97.895 kPa
24142197 ,    272.89 K ,    26.7 % ,    97.889 kPa
24145202 ,    272.89 K ,    26.7 % ,    97.892 kPa
24148207 ,    272.89 K ,    26.7 % ,    97.894 kPa
24151212 ,    272.89 K ,    26.7 % ,    97.900 kPa
24154216 ,    272.90 K ,    26.7 % ,    97.890 kPa
24157220 ,    272.89 K ,    26.7 % ,    97.898 kPa
24160225 ,    272.89 K ,    26.7 % ,    97.886 kPa
24163230 ,    272.90 K ,    26.7 % ,    97.885 kPa
24166235 ,    272.90 K ,    26.7 % ,    97.896 kPa
24169239 ,    272.90 K ,    26.7 % ,    97.894 kPa
24172243 ,    272.90 K ,    26.7 % ,    97.889 kPa
24175248 ,    272.91 K ,    26.7 % ,    97.892 kPa
24178253 ,    272.90 K ,    26.7 % ,    97.891 kPa
24181258 ,    272.90 K ,    26.7 % ,    97.891 kPa
24184262 ,    272.90 K ,    26.7 % ,    97.891 kPa
24187267 ,    272.90 K ,    26.7 % ,    97.891 kPa
24190272 ,    272.91 K ,    26.7 % ,    97.889 kPa
24193276 ,    272.89 K ,    26.7 % ,    97.884 kPa
24196281 ,    272.91 K ,    26.7 % ,    97.885 kPa
24199285 ,    272.92 K ,    26.7 % ,    97.888 kPa
24202290 ,    272.92 K ,    26.7 % ,    97.895 kPa
24205295 ,    272.91 K ,    26.7 % ,    97.893 kPa
24208300 ,    272.92 K ,    26.7 % ,    97.888 kPa
24211304 ,    272.92 K ,    26.7 % ,    97.895 kPa
24214308 ,    272.92 K ,    26.7 % ,    97.888 kPa
24217313 ,    272.92 K ,    26.7 % ,    97.889 kPa
24220318 ,    272.92 K ,    26.7 % ,    97.887 kPa
24223323 ,    272.93 K ,    26.7 % ,    97.893 kPa
24226327 ,    272.93 K ,    26.7 % ,    97.891 kPa
24229331 ,    272.94 K ,    26.7 % ,    97.897 kPa
24232337 ,    272.94 K ,    26.7 % ,    97.897 kPa
24235341 ,    272.93 K ,    26.7 % ,    97.893 kPa
24238346 ,    272.94 K ,    26.7 % ,    97.895 kPa
24241350 ,    272.94 K ,    26.7 % ,    97.886 kPa
24244355 ,    272.94 K ,    26.7 % ,    97.895 kPa
24247360 ,    272.94 K ,    26.7 % ,    97.892 kPa
24250364 ,    272.94 K ,    26.7 % ,    97.889 kPa
24253369 ,    272.95 K ,    26.7 % ,    97.888 kPa
24256373 ,    272.95 K ,    26.7 % ,    97.891 kPa
24259378 ,    272.95 K ,    26.7 % ,    97.893 kPa
24262383 ,    272.95 K ,    26.7 % ,    97.891 kPa
24265388 ,    272.95 K ,    26.7 % ,    97.891 kPa
24268392 ,    272.95 K ,    26.7 % ,    97.894 kPa
24271396 ,    272.95 K ,    26.7 % ,    97.889 kPa
24274402 ,    272.95 K ,    26.7 % ,    97.891 kPa
24277406 ,    272.96 K ,    26.7 % ,    97.887 kPa
24280411 ,    272.96 K ,    26.7 % ,    97.896 kPa
24283415 ,    272.96 K ,    26.7 % ,    97.890 kPa
24286419 ,    272.96 K ,    26.7 % ,    97.888 kPa
24289425 ,    272.96 K ,    26.8 % ,    97.888 kPa
24292429 ,    272.96 K ,    26.7 % ,    97.885 kPa
24295434 ,    272.97 K ,    26.7 % ,    97.891 kPa
24298438 ,    272.98 K ,    26.7 % ,    97.888 kPa
24301443 ,    272.97 K ,    26.7 % ,    97.887 kPa
24304448 ,    272.98 K ,    26.7 % ,    97.893 kPa
24307452 ,    272.97 K ,    26.8 % ,    97.889 kPa
24310457 ,    272.99 K ,    26.7 % ,    97.889 kPa
24313461 ,    272.97 K ,    26.8 % ,    97.892 kPa
24316467 ,    272.98 K ,    26.7 % ,    97.888 kPa
24319471 ,    272.98 K ,    26.7 % ,    97.891 kPa
24322476 ,    272.99 K ,    26.7 % ,    97.890 kPa
24325480 ,    272.99 K ,    26.8 % ,    97.895 kPa
24328484 ,    272.99 K ,    26.7 % ,    97.889 kPa
24331490 ,    272.99 K ,    26.7 % ,    97.889 kPa
24334494 ,    272.99 K ,    26.8 % ,    97.884 kPa
