Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
6907640 ,    308.82 K ,    30.3 % ,    97.641 kPa
6910646 ,    308.81 K ,    30.3 % ,    97.642 kPa
6913650 ,    308.80 K ,    30.3 % ,    97.642 kPa
6916655 ,    308.78 K ,    30.3 % ,    97.642 kPa
6919659 ,    308.77 K ,    30.3 % ,    97.642 kPa
6922663 ,    308.76 K ,    30.3 % ,    97.642 kPa
6925668 ,    308.75 K ,    30.3 % ,    97.643 kPa
6928673 ,    308.73 K ,    30.3 % ,    97.643 kPa
6931678 ,    308.72 K ,    30.3 % ,    97.643 kPa
6934682 ,    308.71 K ,    30.3 % ,    97.643 kPa
6937687 ,    308.70 K ,    30.3 % ,    97.643 kPa
6940691 ,    308.69 K ,    30.3 % ,    97.643 kPa
6943695 ,    308.67 K ,    30.3 % ,    97.643 kPa
6946701 ,    308.66 K ,    30.3 % ,    97.643 kPa
6949705 ,    308.65 K ,    30.3 % ,    97.643 kPa
6952710 ,    308.63 K ,    30.3 % ,    97.644 kPa
6955714 ,    308.62 K ,    30.3 % ,    97.644 kPa
6958718 ,    308.61 K ,    30.2 % ,    97.644 kPa
6961724 ,    308.60 K ,    30.3 % ,    97.644 kPa
6964728 ,    308.59 K ,    30.3 % ,    97.645 kPa
6967733 ,    308.57 K ,    30.3 % ,    97.644 kPa
6970737 ,    308.56 K ,    30.3 % ,    97.644 kPa
6973742 ,    308.55 K ,    30.2 % ,    97.644 kPa
6976746 ,    308.54 K ,    30.3 % ,    97.644 kPa
6979751 ,    308.52 K ,    30.2 % ,    97.644 kPa
6982756 ,    308.51 K ,    30.3 % ,    97.644 kPa
6985760 ,    308.50 K ,    30.2 % ,    97.644 kPa
6988765 ,    308.49 K ,    30.3 % ,    97.644 kPa
6991769 ,    308.47 K ,    30.3 % ,    97.644 kPa
6994774 ,    308.46 K ,    30.2 % ,    97.644 kPa
6997779 ,    308.45 K ,    30.2 % ,    97.644 kPa
7000783 ,    308.44 K ,    30.2 % ,    97.644 kPa
7003788 ,    308.42 K ,    30.2 % ,    97.644 kPa
7006792 ,    308.41 K ,    30.2 % ,    97.644 kPa
7009797 ,    308.40 K ,    30.3 % ,    97.643 kPa
7012801 ,    308.39 K ,    30.2 % ,    97.643 kPa
7015806 ,    308.38 K ,    30.2 % ,    97.644 kPa
7018811 ,    308.36 K ,    30.2 % ,    97.643 kPa
7021815 ,    308.35 K ,    30.2 % ,    97.644 kPa
7024820 ,    308.34 K ,    30.2 % ,    97.644 kPa
7027824 ,    308.33 K ,    30.2 % ,    97.644 kPa
7030829 ,    308.32 K ,    30.2 % ,    97.645 kPa
7033834 ,    308.30 K ,    30.2 % ,    97.645 kPa
7036838 ,    308.29 K ,    30.2 % ,    97.645 kPa
7039843 ,    308.28 K ,    30.2 % ,    97.645 kPa
7042847 ,    308.27 K ,    30.2 % ,    97.645 kPa
7045852 ,    308.25 K ,    30.2 % ,    97.645 kPa
7048857 ,    308.24 K ,    30.2 % ,    97.645 kPa
7051862 ,    308.23 K ,    30.2 % ,    97.645 kPa
7054866 ,    308.22 K ,    30.2 % ,    97.645 kPa
7057870 ,    308.21 K ,    30.2 % ,    97.645 kPa
7060875 ,    308.20 K ,    30.2 % ,    97.646 kPa
7063879 ,    308.18 K ,    30.2 % ,    97.646 kPa
7066885 ,    308.17 K ,    30.2 % ,    97.645 kPa
7069889 ,    308.16 K ,    30.2 % ,    97.645 kPa
7072893 ,    308.15 K ,    30.2 % ,    97.645 kPa
7075898 ,    308.13 K ,    30.2 % ,    97.645 kPa
7078902 ,    308.12 K ,    30.2 % ,    97.645 kPa
7081907 ,    308.11 K ,    30.2 % ,    97.645 kPa
7084912 ,    308.10 K ,    30.2 % ,    97.645 kPa
7087917 ,    308.09 K ,    30.2 % ,    97.645 kPa
7090921 ,    308.08 K ,    30.2 % ,    97.645 kPa
7093925 ,    308.06 K ,    30.2 % ,    97.645 kPa
7096930 ,    308.05 K ,    30.2 % ,    97.645 kPa
7099934 ,    308.04 K ,    30.2 % ,    97.646 kPa
7102940 ,    308.03 K ,    30.2 % ,    97.645 kPa
7105944 ,    308.01 K ,    30.2 % ,    97.646 kPa
7108948 ,    308.00 K ,    30.2 % ,    97.646 kPa
7111953 ,    307.99 K ,    30.2 % ,    97.646 kPa
7114957 ,    307.98 K ,    30.2 % ,    97.646 kPa
7117963 ,    307.97 K ,    30.2 % ,    97.646 kPa
7120967 ,    307.96 K ,    30.2 % ,    97.646 kPa
7123972 ,    307.95 K ,    30.2 % ,    97.646 kPa
7126976 ,    307.93 K ,    30.2 % ,    97.646 kPa
7129980 ,    307.92 K ,    30.2 % ,    97.645 kPa
7132985 ,    307.91 K ,    30.1 % ,    97.645 kPa
7135990 ,    307.90 K ,    30.1 % ,    97.645 kPa
7138995 ,    307.88 K ,    30.1 % ,    97.646 kPa
7141999 ,    307.87 K ,    30.1 % ,    97.645 kPa
7145004 ,    307.86 K ,    30.1 % ,    97.645 kPa
7148008 ,    307.85 K ,    30.1 % ,    97.645 kPa
7151012 ,    307.83 K ,    30.1 % ,    97.645 kPa
7154018 ,    307.82 K ,    30.1 % ,    97.645 kPa
7157022 ,    307.81 K ,    30.1 % ,    97.646 kPa
7160027 ,    307.80 K ,    30.1 % ,    97.646 kPa
7163031 ,    307.79 K ,    30.1 % ,    97.646 kPa
7166035 ,    307.78 K ,    30.1 % ,    97.646 kPa
7169040 ,    307.76 K ,    30.1 % ,    97.646 kPa
7172045 ,    307.75 K ,    30.1 % ,    97.646 kPa
7175050 ,    307.74 K ,    30.1 % ,    97.646 kPa
7178054 ,    307.73 K ,    30.1 % ,    97.646 kPa
7181059 ,    307.72 K ,    30.1 % ,    97.645 kPa
7184063 ,    307.71 K ,    30.1 % ,    97.646 kPa
7187068 ,    307.69 K ,    30.1 % ,    97.646 kPa
7190073 ,    307.68 K ,    30.1 % ,    97.646 kPa
7193077 ,    307.67 K ,    30.1 % ,    97.646 kPa
7196082 ,    307.66 K ,    30.1 % ,    97.646 kPa
7199086 ,    307.65 K ,    30.1 % ,    97.647 kPa
7202091 ,    307.63 K ,    30.1 % ,    97.646 kPa
7205096 ,    307.62 K ,    30.1 % ,    97.646 kPa
7208100 ,    307.61 K ,    30.1 % ,    97.646 kPa
7211105 ,    307.60 K ,    30.1 % ,    97.646 kPa
7214109 ,    307.59 K ,    30.1 % ,    97.647 kPa
7217114 ,    307.58 K ,    30.1 % ,    97.647 kPa
7220118 ,    307.56 K ,    30.1 % ,    97.647 kPa
7223123 ,    307.55 K ,    30.1 % ,    97.647 kPa
7226128 ,    307.54 K ,    30.1 % ,    97.647 kPa
7229132 ,    307.53 K ,    30.1 % ,    97.647 kPa
7232137 ,    307.52 K ,    30.1 % ,    97.646 kPa
7235141 ,    307.51 K ,    30.1 % ,    97.646 kPa
7238147 ,    307.50 K ,    30.1 % ,    97.646 kPa
7241151 ,    307.48 K ,    30.1 % ,    97.646 kPa
7244155 ,    307.47 K ,    30.1 % ,    97.645 kPa
7247160 ,    307.46 K ,    30.1 % ,    97.645 kPa
7250164 ,    307.45 K ,    30.1 % ,    97.645 kPa
7253169 ,    307.44 K ,    30.1 % ,    97.645 kPa
7256174 ,    307.42 K ,    30.1 % ,    97.644 kPa
7259179 ,    307.41 K ,    30.1 % ,    97.645 kPa
7262183 ,    307.40 K ,    30.1 % ,    97.645 kPa
7265187 ,    307.39 K ,    30.1 % ,    97.645 kPa
7268192 ,    307.38 K ,    30.1 % ,    97.645 kPa
7271196 ,    307.37 K ,    30.0 % ,    97.645 kPa
7274202 ,    307.36 K ,    30.1 % ,    97.645 kPa
7277206 ,    307.34 K ,    30.1 % ,    97.644 kPa
7280210 ,    307.33 K ,    30.1 % ,    97.644 kPa
7283215 ,    307.32 K ,    30.0 % ,    97.644 kPa
7286219 ,    307.31 K ,    30.1 % ,    97.644 kPa
7289224 ,    307.30 K ,    30.1 % ,    97.643 kPa
7292229 ,    307.29 K ,    30.0 % ,    97.644 kPa
7295234 ,    307.28 K ,    30.0 % ,    97.643 kPa
7298238 ,    307.26 K ,    30.1 % ,    97.644 kPa
7301242 ,    307.25 K ,    30.0 % ,    97.644 kPa
7304247 ,    307.24 K ,    30.0 % ,    97.644 kPa
7307251 ,    307.23 K ,    30.0 % ,    97.645 kPa
7310257 ,    307.22 K ,    30.0 % ,    97.645 kPa
7313261 ,    307.21 K ,    30.0 % ,    97.645 kPa
7316265 ,    307.19 K ,    30.0 % ,    97.645 kPa
7319270 ,    307.18 K ,    30.0 % ,    97.645 kPa
7322274 ,    307.17 K ,    30.0 % ,    97.645 kPa
7325279 ,    307.16 K ,    30.0 % ,    97.646 kPa
7328284 ,    307.15 K ,    30.0 % ,    97.646 kPa
7331289 ,    307.14 K ,    30.0 % ,    97.645 kPa
7334293 ,    307.13 K ,    30.0 % ,    97.646 kPa
7337297 ,    307.12 K ,    30.0 % ,    97.646 kPa
7340302 ,    307.11 K ,    30.0 % ,    97.645 kPa
7343307 ,    307.10 K ,    30.0 % ,    97.646 kPa
7346312 ,    307.09 K ,    30.0 % ,    97.646 kPa
7349316 ,    307.08 K ,    30.0 % ,    97.647 kPa
7352321 ,    307.06 K ,    30.0 % ,    97.646 kPa
7355325 ,    307.05 K ,    30.0 % ,    97.647 kPa
7358329 ,    307.04 K ,    30.0 % ,    97.646 kPa
7361335 ,    307.03 K ,    30.0 % ,    97.647 kPa
7364339 ,    307.02 K ,    30.0 % ,    97.647 kPa
7367344 ,    307.01 K ,    30.0 % ,    97.647 kPa
7370348 ,    306.99 K ,    30.0 % ,    97.646 kPa
7373352 ,    306.98 K ,    30.0 % ,    97.647 kPa
7376357 ,    306.97 K ,    30.0 % ,    97.647 kPa
7379361 ,    306.96 K ,    30.0 % ,    97.647 kPa
7382367 ,    306.95 K ,    30.0 % ,    97.647 kPa
7385371 ,    306.94 K ,    30.0 % ,    97.647 kPa
7388376 ,    306.93 K ,    30.0 % ,    97.647 kPa
7391380 ,    306.92 K ,    30.0 % ,    97.647 kPa
7394384 ,    306.91 K ,    30.0 % ,    97.647 kPa
7397389 ,    306.90 K ,    30.0 % ,    97.647 kPa
7400394 ,    306.89 K ,    30.0 % ,    97.647 kPa
7403399 ,    306.88 K ,    30.0 % ,    97.648 kPa
7406403 ,    306.86 K ,    30.0 % ,    97.648 kPa
7409408 ,    306.85 K ,    30.0 % ,    97.648 kPa
7412412 ,    306.84 K ,    30.0 % ,    97.648 kPa
7415416 ,    306.83 K ,    30.0 % ,    97.649 kPa
7418422 ,    306.82 K ,    30.0 % ,    97.648 kPa
7421426 ,    306.81 K ,    30.0 % ,    97.648 kPa
7424431 ,    306.80 K ,    30.0 % ,    97.648 kPa
7427435 ,    306.79 K ,    29.9 % ,    97.648 kPa
7430439 ,    306.78 K ,    29.9 % ,    97.648 kPa
7433444 ,    306.76 K ,    30.0 % ,    97.648 kPa
7436449 ,    306.75 K ,    29.9 % ,    97.647 kPa
7439454 ,    306.74 K ,    30.0 % ,    97.647 kPa
7442458 ,    306.73 K ,    30.0 % ,    97.648 kPa
7445463 ,    306.72 K ,    29.9 % ,    97.648 kPa
7448467 ,    306.71 K ,    30.0 % ,    97.647 kPa
7451471 ,    306.70 K ,    30.0 % ,    97.647 kPa
7454477 ,    306.69 K ,    30.0 % ,    97.647 kPa
7457481 ,    306.67 K ,    29.9 % ,    97.647 kPa
7460486 ,    306.66 K ,    30.0 % ,    97.647 kPa
7463490 ,    306.65 K ,    29.9 % ,    97.648 kPa
7466494 ,    306.64 K ,    29.9 % ,    97.648 kPa
7469499 ,    306.63 K ,    29.9 % ,    97.648 kPa
7472504 ,    306.62 K ,    29.9 % ,    97.648 kPa
7475509 ,    306.61 K ,    29.9 % ,    97.648 kPa
7478513 ,    306.60 K ,    29.9 % ,    97.648 kPa
7481518 ,    306.59 K ,    29.9 % ,    97.648 kPa
7484522 ,    306.58 K ,    29.9 % ,    97.648 kPa
7487526 ,    306.56 K ,    29.9 % ,    97.648 kPa
7490532 ,    306.55 K ,    29.9 % ,    97.648 kPa
7493536 ,    306.54 K ,    29.9 % ,    97.647 kPa
7496541 ,    306.53 K ,    29.9 % ,    97.647 kPa
7499545 ,    306.52 K ,    29.9 % ,    97.648 kPa
7502550 ,    306.51 K ,    29.9 % ,    97.648 kPa
7505555 ,    306.50 K ,    29.9 % ,    97.647 kPa
7508559 ,    306.49 K ,    29.9 % ,    97.648 kPa
7511564 ,    306.47 K ,    29.9 % ,    97.648 kPa
7514568 ,    306.46 K ,    29.9 % ,    97.648 kPa
7517573 ,    306.45 K ,    29.9 % ,    97.648 kPa
7520577 ,    306.44 K ,    29.9 % ,    97.648 kPa
7523582 ,    306.43 K ,    29.9 % ,    97.648 kPa
7526587 ,    306.42 K ,    29.9 % ,    97.648 kPa
7529591 ,    306.41 K ,    29.9 % ,    97.648 kPa
7532596 ,    306.40 K ,    29.9 % ,    97.648 kPa
7535600 ,    306.39 K ,    29.9 % ,    97.649 kPa
7538605 ,    306.38 K ,    29.9 % ,    97.649 kPa
7541610 ,    306.37 K ,    29.9 % ,    97.649 kPa
7544614 ,    306.36 K ,    29.9 % ,    97.649 kPa
7547619 ,    306.35 K ,    29.9 % ,    97.649 kPa
7550623 ,    306.34 K ,    29.9 % ,    97.649 kPa
7553628 ,    306.33 K ,    29.9 % ,    97.649 kPa
7556632 ,    306.32 K ,    29.9 % ,    97.649 kPa
7559638 ,    306.31 K ,    29.9 % ,    97.649 kPa
7562642 ,    306.29 K ,    29.9 % ,    97.649 kPa
7565646 ,    306.28 K ,    29.9 % ,    97.649 kPa
7568651 ,    306.27 K ,    29.9 % ,    97.648 kPa
7571655 ,    306.26 K ,    29.9 % ,    97.649 kPa
7574660 ,    306.25 K ,    29.9 % ,    97.649 kPa
7577665 ,    306.24 K ,    29.9 % ,    97.649 kPa
7580669 ,    306.23 K ,    29.9 % ,    97.649 kPa
7583674 ,    306.22 K ,    29.9 % ,    97.649 kPa
7586678 ,    306.21 K ,    29.9 % ,    97.649 kPa
7589683 ,    306.19 K ,    29.9 % ,    97.649 kPa
7592687 ,    306.18 K ,    29.9 % ,    97.649 kPa
7595693 ,    306.17 K ,    29.8 % ,    97.649 kPa
7598697 ,    306.16 K ,    29.8 % ,    97.649 kPa
7601701 ,    306.15 K ,    29.9 % ,    97.650 kPa
7604706 ,    306.14 K ,    29.9 % ,    97.649 kPa
7607710 ,    306.13 K ,    29.8 % ,    97.649 kPa
7610716 ,    306.12 K ,    29.8 % ,    97.649 kPa
7613720 ,    306.11 K ,    29.9 % ,    97.648 kPa
7616724 ,    306.10 K ,    29.9 % ,    97.648 kPa
7619729 ,    306.09 K ,    29.8 % ,    97.648 kPa
7622733 ,    306.08 K ,    29.8 % ,    97.649 kPa
7625738 ,    306.07 K ,    29.9 % ,    97.649 kPa
7628743 ,    306.06 K ,    29.8 % ,    97.649 kPa
7631748 ,    306.04 K ,    29.8 % ,    97.649 kPa
7634752 ,    306.03 K ,    29.8 % ,    97.649 kPa
7637756 ,    306.02 K ,    29.8 % ,    97.649 kPa
7640761 ,    306.01 K ,    29.8 % ,    97.649 kPa
7643765 ,    306.00 K ,    29.8 % ,    97.649 kPa
7646771 ,    305.99 K ,    29.8 % ,    97.650 kPa
7649775 ,    305.98 K ,    29.8 % ,    97.650 kPa
7652780 ,    305.97 K ,    29.8 % ,    97.650 kPa
7655784 ,    305.96 K ,    29.8 % ,    97.650 kPa
7658788 ,    305.95 K ,    29.8 % ,    97.649 kPa
7661793 ,    305.94 K ,    29.8 % ,    97.649 kPa
7664798 ,    305.93 K ,    29.8 % ,    97.648 kPa
7667803 ,    305.92 K ,    29.8 % ,    97.648 kPa
7670807 ,    305.91 K ,    29.8 % ,    97.648 kPa
7673811 ,    305.90 K ,    29.8 % ,    97.649 kPa
7676816 ,    305.89 K ,    29.8 % ,    97.649 kPa
7679820 ,    305.88 K ,    29.8 % ,    97.649 kPa
7682826 ,    305.87 K ,    29.8 % ,    97.649 kPa
7685830 ,    305.86 K ,    29.8 % ,    97.649 kPa
7688835 ,    305.85 K ,    29.8 % ,    97.649 kPa
7691839 ,    305.84 K ,    29.8 % ,    97.649 kPa
7694843 ,    305.83 K ,    29.8 % ,    97.649 kPa
7697848 ,    305.82 K ,    29.8 % ,    97.649 kPa
7700853 ,    305.81 K ,    29.8 % ,    97.649 kPa
7703858 ,    305.80 K ,    29.8 % ,    97.649 kPa
7706862 ,    305.79 K ,    29.8 % ,    97.649 kPa
7709867 ,    305.78 K ,    29.8 % ,    97.649 kPa
7712871 ,    305.77 K ,    29.8 % ,    97.650 kPa
7715875 ,    305.76 K ,    29.8 % ,    97.650 kPa
7718881 ,    305.75 K ,    29.8 % ,    97.650 kPa
7721885 ,    305.74 K ,    29.8 % ,    97.650 kPa
7724890 ,    305.73 K ,    29.8 % ,    97.650 kPa
7727894 ,    305.72 K ,    29.8 % ,    97.650 kPa
7730898 ,    305.71 K ,    29.8 % ,    97.650 kPa
7733903 ,    305.70 K ,    29.8 % ,    97.650 kPa
7736908 ,    305.69 K ,    29.8 % ,    97.650 kPa
7739913 ,    305.68 K ,    29.8 % ,    97.651 kPa
7742917 ,    305.67 K ,    29.8 % ,    97.651 kPa
7745922 ,    305.66 K ,    29.8 % ,    97.651 kPa
7748926 ,    305.65 K ,    29.8 % ,    97.651 kPa
7751930 ,    305.64 K ,    29.8 % ,    97.651 kPa
7754936 ,    305.63 K ,    29.8 % ,    97.651 kPa
7757940 ,    305.62 K ,    29.8 % ,    97.651 kPa
7760945 ,    305.61 K ,    29.8 % ,    97.651 kPa
7763949 ,    305.60 K ,    29.8 % ,    97.651 kPa
7766953 ,    305.59 K ,    29.8 % ,    97.651 kPa
7769958 ,    305.58 K ,    29.8 % ,    97.651 kPa
7772963 ,    305.57 K ,    29.7 % ,    97.651 kPa
7775968 ,    305.56 K ,    29.7 % ,    97.651 kPa
7778972 ,    305.55 K ,    29.8 % ,    97.651 kPa
7781977 ,    305.54 K ,    29.8 % ,    97.651 kPa
7784981 ,    305.53 K ,    29.8 % ,    97.652 kPa
7787985 ,    305.52 K ,    29.7 % ,    97.652 kPa
7790991 ,    305.51 K ,    29.8 % ,    97.652 kPa
7793995 ,    305.49 K ,    29.8 % ,    97.652 kPa
7797000 ,    305.48 K ,    29.7 % ,    97.652 kPa
7800004 ,    305.47 K ,    29.7 % ,    97.652 kPa
7803009 ,    305.46 K ,    29.8 % ,    97.652 kPa
7806013 ,    305.45 K ,    29.7 % ,    97.652 kPa
7809018 ,    305.44 K ,    29.7 % ,    97.652 kPa
7812023 ,    305.43 K ,    29.7 % ,    97.652 kPa
7815027 ,    305.42 K ,    29.7 % ,    97.652 kPa
7818032 ,    305.41 K ,    29.7 % ,    97.652 kPa
7821036 ,    305.40 K ,    29.7 % ,    97.652 kPa
7824040 ,    305.39 K ,    29.7 % ,    97.653 kPa
7827046 ,    305.39 K ,    29.7 % ,    97.653 kPa
7830050 ,    305.38 K ,    29.7 % ,    97.653 kPa
7833055 ,    305.37 K ,    29.7 % ,    97.653 kPa
7836059 ,    305.36 K ,    29.7 % ,    97.653 kPa
7839064 ,    305.35 K ,    29.7 % ,    97.653 kPa
7842069 ,    305.34 K ,    29.7 % ,    97.653 kPa
7845073 ,    305.33 K ,    29.7 % ,    97.653 kPa
7848078 ,    305.32 K ,    29.7 % ,    97.653 kPa
7851082 ,    305.31 K ,    29.7 % ,    97.653 kPa
7854087 ,    305.30 K ,    29.7 % ,    97.653 kPa
7857091 ,    305.29 K ,    29.7 % ,    97.653 kPa
7860097 ,    305.28 K ,    29.7 % ,    97.653 kPa
7863101 ,    305.27 K ,    29.7 % ,    97.653 kPa
7866105 ,    305.26 K ,    29.7 % ,    97.653 kPa
7869110 ,    305.25 K ,    29.7 % ,    97.653 kPa
7872114 ,    305.24 K ,    29.7 % ,    97.654 kPa
7875119 ,    305.22 K ,    29.7 % ,    97.653 kPa
7878124 ,    305.21 K ,    29.7 % ,    97.653 kPa
7881128 ,    305.21 K ,    29.7 % ,    97.653 kPa
7884133 ,    305.20 K ,    29.7 % ,    97.654 kPa
7887137 ,    305.19 K ,    29.7 % ,    97.653 kPa
7890142 ,    305.18 K ,    29.7 % ,    97.654 kPa
7893147 ,    305.17 K ,    29.7 % ,    97.654 kPa
7896152 ,    305.16 K ,    29.7 % ,    97.654 kPa
7899156 ,    305.15 K ,    29.7 % ,    97.654 kPa
7902160 ,    305.14 K ,    29.7 % ,    97.654 kPa
7905165 ,    305.13 K ,    29.7 % ,    97.654 kPa
7908169 ,    305.12 K ,    29.7 % ,    97.653 kPa
7911175 ,    305.10 K ,    29.7 % ,    97.653 kPa
7914179 ,    305.09 K ,    29.7 % ,    97.653 kPa
7917184 ,    305.08 K ,    29.7 % ,    97.654 kPa
7920188 ,    305.07 K ,    29.7 % ,    97.653 kPa
7923192 ,    305.06 K ,    29.7 % ,    97.654 kPa
7926197 ,    305.06 K ,    29.7 % ,    97.654 kPa
7929202 ,    305.05 K ,    29.6 % ,    97.654 kPa
7932207 ,    305.04 K ,    29.7 % ,    97.654 kPa
7935211 ,    305.03 K ,    29.7 % ,    97.655 kPa
7938215 ,    305.02 K ,    29.7 % ,    97.655 kPa
7941220 ,    305.01 K ,    29.7 % ,    97.655 kPa
7944224 ,    305.00 K ,    29.7 % ,    97.655 kPa
7947230 ,    304.99 K ,    29.6 % ,    97.655 kPa
7950234 ,    304.98 K ,    29.7 % ,    97.655 kPa
7953239 ,    304.97 K ,    29.7 % ,    97.656 kPa
7956243 ,    304.96 K ,    29.7 % ,    97.656 kPa
7959247 ,    304.95 K ,    29.7 % ,    97.656 kPa
7962252 ,    304.94 K ,    29.7 % ,    97.656 kPa
7965257 ,    304.93 K ,    29.6 % ,    97.656 kPa
7968262 ,    304.92 K ,    29.6 % ,    97.656 kPa
7971266 ,    304.91 K ,    29.7 % ,    97.656 kPa
7974270 ,    304.90 K ,    29.6 % ,    97.657 kPa
7977275 ,    304.89 K ,    29.6 % ,    97.657 kPa
7980280 ,    304.88 K ,    29.6 % ,    97.657 kPa
7983285 ,    304.87 K ,    29.6 % ,    97.657 kPa
7986289 ,    304.86 K ,    29.6 % ,    97.657 kPa
7989294 ,    304.85 K ,    29.6 % ,    97.657 kPa
7992298 ,    304.84 K ,    29.6 % ,    97.657 kPa
7995302 ,    304.83 K ,    29.6 % ,    97.657 kPa
7998308 ,    304.82 K ,    29.6 % ,    97.657 kPa
8001312 ,    304.81 K ,    29.6 % ,    97.657 kPa
8004317 ,    304.81 K ,    29.6 % ,    97.658 kPa
8007321 ,    304.80 K ,    29.6 % ,    97.658 kPa
8010326 ,    304.79 K ,    29.6 % ,    97.658 kPa
8013330 ,    304.78 K ,    29.6 % ,    97.657 kPa
8016335 ,    304.77 K ,    29.6 % ,    97.657 kPa
8019340 ,    304.76 K ,    29.6 % ,    97.657 kPa
8022344 ,    304.75 K ,    29.6 % ,    97.657 kPa
8025349 ,    304.74 K ,    29.6 % ,    97.657 kPa
8028353 ,    304.73 K ,    29.6 % ,    97.657 kPa
8031357 ,    304.72 K ,    29.6 % ,    97.657 kPa
8034363 ,    304.71 K ,    29.6 % ,    97.657 kPa
8037367 ,    304.70 K ,    29.6 % ,    97.657 kPa
8040372 ,    304.69 K ,    29.6 % ,    97.657 kPa
8043376 ,    304.68 K ,    29.6 % ,    97.657 kPa
8046381 ,    304.67 K ,    29.6 % ,    97.657 kPa
8049385 ,    304.66 K ,    29.6 % ,    97.658 kPa
8052390 ,    304.65 K ,    29.6 % ,    97.658 kPa
8055395 ,    304.64 K ,    29.6 % ,    97.658 kPa
8058399 ,    304.63 K ,    29.6 % ,    97.657 kPa
8061404 ,    304.62 K ,    29.6 % ,    97.657 kPa
8064408 ,    304.61 K ,    29.6 % ,    97.657 kPa
8067414 ,    304.61 K ,    29.6 % ,    97.658 kPa
8070418 ,    304.60 K ,    29.6 % ,    97.657 kPa
8073422 ,    304.59 K ,    29.6 % ,    97.658 kPa
8076427 ,    304.58 K ,    29.6 % ,    97.658 kPa
8079431 ,    304.57 K ,    29.6 % ,    97.658 kPa
8082436 ,    304.56 K ,    29.6 % ,    97.658 kPa
8085441 ,    304.55 K ,    29.6 % ,    97.659 kPa
8088445 ,    304.54 K ,    29.6 % ,    97.658 kPa
8091450 ,    304.53 K ,    29.6 % ,    97.658 kPa
8094454 ,    304.52 K ,    29.6 % ,    97.659 kPa
8097459 ,    304.51 K ,    29.6 % ,    97.659 kPa
8100463 ,    304.50 K ,    29.6 % ,    97.659 kPa
8103469 ,    304.49 K ,    29.6 % ,    97.659 kPa
8106473 ,    304.48 K ,    29.6 % ,    97.659 kPa
8109477 ,    304.47 K ,    29.6 % ,    97.659 kPa
8112482 ,    304.47 K ,    29.6 % ,    97.659 kPa
8115486 ,    304.46 K ,    29.6 % ,    97.659 kPa
8118491 ,    304.45 K ,    29.6 % ,    97.659 kPa
8121496 ,    304.44 K ,    29.5 % ,    97.659 kPa
8124500 ,    304.43 K ,    29.5 % ,    97.660 kPa
8127505 ,    304.42 K ,    29.6 % ,    97.660 kPa
8130509 ,    304.41 K ,    29.5 % ,    97.660 kPa
8133514 ,    304.40 K ,    29.5 % ,    97.660 kPa
8136518 ,    304.39 K ,    29.5 % ,    97.660 kPa
8139524 ,    304.38 K ,    29.5 % ,    97.660 kPa
8142528 ,    304.37 K ,    29.6 % ,    97.660 kPa
8145532 ,    304.37 K ,    29.6 % ,    97.661 kPa
8148537 ,    304.36 K ,    29.6 % ,    97.661 kPa
8151541 ,    304.35 K ,    29.5 % ,    97.661 kPa
8154547 ,    304.34 K ,    29.5 % ,    97.661 kPa
8157551 ,    304.33 K ,    29.5 % ,    97.661 kPa
8160556 ,    304.32 K ,    29.6 % ,    97.661 kPa
8163560 ,    304.31 K ,    29.5 % ,    97.662 kPa
8166564 ,    304.30 K ,    29.5 % ,    97.662 kPa
8169569 ,    304.29 K ,    29.5 % ,    97.662 kPa
8172574 ,    304.28 K ,    29.5 % ,    97.661 kPa
8175579 ,    304.27 K ,    29.5 % ,    97.662 kPa
8178583 ,    304.26 K ,    29.5 % ,    97.663 kPa
8181587 ,    304.25 K ,    29.5 % ,    97.663 kPa
8184592 ,    304.24 K ,    29.5 % ,    97.663 kPa
8187596 ,    304.23 K ,    29.5 % ,    97.664 kPa
8190602 ,    304.22 K ,    29.5 % ,    97.663 kPa
8193606 ,    304.22 K ,    29.5 % ,    97.664 kPa
8196611 ,    304.21 K ,    29.5 % ,    97.664 kPa
8199615 ,    304.20 K ,    29.5 % ,    97.664 kPa
8202619 ,    304.19 K ,    29.5 % ,    97.664 kPa
8205624 ,    304.18 K ,    29.5 % ,    97.664 kPa
8208629 ,    304.17 K ,    29.5 % ,    97.665 kPa
8211634 ,    304.16 K ,    29.5 % ,    97.665 kPa
8214638 ,    304.15 K ,    29.5 % ,    97.665 kPa
8217643 ,    304.14 K ,    29.5 % ,    97.665 kPa
8220647 ,    304.13 K ,    29.5 % ,    97.665 kPa
8223651 ,    304.13 K ,    29.5 % ,    97.666 kPa
8226657 ,    304.11 K ,    29.5 % ,    97.666 kPa
8229661 ,    304.10 K ,    29.5 % ,    97.666 kPa
8232666 ,    304.10 K ,    29.5 % ,    97.666 kPa
8235670 ,    304.09 K ,    29.5 % ,    97.666 kPa
8238674 ,    304.08 K ,    29.5 % ,    97.666 kPa
8241680 ,    304.07 K ,    29.5 % ,    97.666 kPa
8244684 ,    304.06 K ,    29.5 % ,    97.665 kPa
8247689 ,    304.05 K ,    29.5 % ,    97.665 kPa
8250693 ,    304.04 K ,    29.5 % ,    97.665 kPa
8253698 ,    304.04 K ,    29.5 % ,    97.666 kPa
8256702 ,    304.03 K ,    29.5 % ,    97.666 kPa
