Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
90247 ,    292.48 K ,    28.9 % ,    98.901 kPa
93251 ,    292.48 K ,    28.9 % ,    98.901 kPa
96256 ,    292.48 K ,    28.9 % ,    98.901 kPa
99260 ,    292.48 K ,    28.9 % ,    98.901 kPa
102264 ,    292.48 K ,    28.9 % ,    98.901 kPa
105269 ,    292.48 K ,    28.9 % ,    98.901 kPa
108274 ,    292.48 K ,    28.9 % ,    98.901 kPa
111279 ,    292.48 K ,    28.9 % ,    98.901 kPa
114283 ,    292.48 K ,    28.9 % ,    98.901 kPa
117287 ,    292.49 K ,    28.9 % ,    98.902 kPa
120292 ,    292.49 K ,    28.9 % ,    98.902 kPa
123296 ,    292.49 K ,    28.9 % ,    98.901 kPa
126301 ,    292.49 K ,    28.9 % ,    98.902 kPa
129305 ,    292.49 K ,    28.9 % ,    98.901 kPa
132311 ,    292.49 K ,    28.9 % ,    98.901 kPa
135315 ,    292.49 K ,    28.9 % ,    98.901 kPa
138319 ,    292.49 K ,    28.9 % ,    98.900 kPa
141324 ,    292.49 K ,    28.9 % ,    98.900 kPa
144328 ,    292.49 K ,    28.9 % ,    98.900 kPa
147333 ,    292.49 K ,    28.9 % ,    98.900 kPa
150337 ,    292.50 K ,    28.9 % ,    98.901 kPa
153341 ,    292.50 K ,    28.9 % ,    98.901 kPa
156347 ,    292.50 K ,    28.9 % ,    98.901 kPa
159351 ,    292.50 K ,    28.9 % ,    98.901 kPa
162356 ,    292.50 K ,    28.9 % ,    98.902 kPa
165360 ,    292.50 K ,    28.9 % ,    98.901 kPa
168365 ,    292.50 K ,    28.9 % ,    98.901 kPa
171369 ,    292.50 K ,    28.9 % ,    98.902 kPa
174373 ,    292.50 K ,    28.8 % ,    98.901 kPa
177378 ,    292.50 K ,    28.9 % ,    98.902 kPa
180382 ,    292.51 K ,    28.9 % ,    98.902 kPa
183388 ,    292.51 K ,    28.8 % ,    98.902 kPa
186392 ,    292.51 K ,    28.8 % ,    98.902 kPa
189396 ,    292.51 K ,    28.8 % ,    98.901 kPa
192401 ,    292.51 K ,    28.9 % ,    98.901 kPa
195405 ,    292.51 K ,    28.9 % ,    98.902 kPa
198410 ,    292.51 K ,    28.9 % ,    98.901 kPa
201414 ,    292.51 K ,    28.9 % ,    98.902 kPa
204419 ,    292.51 K ,    28.8 % ,    98.901 kPa
207424 ,    292.51 K ,    28.8 % ,    98.901 kPa
210428 ,    292.51 K ,    28.8 % ,    98.901 kPa
213433 ,    292.51 K ,    28.8 % ,    98.901 kPa
216437 ,    292.51 K ,    28.8 % ,    98.900 kPa
219442 ,    292.51 K ,    28.8 % ,    98.899 kPa
222446 ,    292.51 K ,    28.8 % ,    98.899 kPa
225451 ,    292.51 K ,    28.8 % ,    98.899 kPa
228455 ,    292.51 K ,    28.8 % ,    98.898 kPa
231459 ,    292.51 K ,    28.8 % ,    98.898 kPa
234465 ,    292.51 K ,    28.8 % ,    98.898 kPa
237469 ,    292.51 K ,    28.8 % ,    98.898 kPa
240474 ,    292.51 K ,    28.8 % ,    98.898 kPa
243478 ,    292.51 K ,    28.8 % ,    98.898 kPa
246482 ,    292.51 K ,    28.8 % ,    98.898 kPa
249487 ,    292.51 K ,    28.8 % ,    98.898 kPa
252491 ,    292.51 K ,    28.8 % ,    98.898 kPa
255496 ,    292.51 K ,    28.8 % ,    98.898 kPa
258501 ,    292.52 K ,    28.8 % ,    98.898 kPa
261506 ,    292.52 K ,    28.8 % ,    98.898 kPa
264510 ,    292.52 K ,    28.8 % ,    98.897 kPa
267514 ,    292.52 K ,    28.8 % ,    98.897 kPa
270519 ,    292.52 K ,    28.8 % ,    98.897 kPa
273523 ,    292.52 K ,    28.8 % ,    98.897 kPa
276528 ,    292.52 K ,    28.8 % ,    98.897 kPa
279532 ,    292.52 K ,    28.8 % ,    98.897 kPa
282537 ,    292.52 K ,    28.8 % ,    98.897 kPa
285542 ,    292.52 K ,    28.8 % ,    98.896 kPa
288546 ,    292.52 K ,    28.8 % ,    98.896 kPa
291551 ,    292.52 K ,    28.8 % ,    98.896 kPa
294555 ,    292.52 K ,    28.8 % ,    98.896 kPa
297560 ,    292.52 K ,    28.8 % ,    98.896 kPa
300564 ,    292.52 K ,    28.8 % ,    98.896 kPa
303568 ,    292.52 K ,    28.8 % ,    98.895 kPa
306574 ,    292.53 K ,    28.8 % ,    98.896 kPa
309578 ,    292.52 K ,    28.8 % ,    98.893 kPa
312583 ,    292.52 K ,    28.8 % ,    98.893 kPa
315587 ,    292.52 K ,    28.8 % ,    98.893 kPa
318592 ,    292.52 K ,    28.8 % ,    98.893 kPa
321596 ,    292.52 K ,    28.8 % ,    98.893 kPa
324600 ,    292.52 K ,    28.8 % ,    98.893 kPa
327605 ,    292.52 K ,    28.8 % ,    98.892 kPa
330610 ,    292.52 K ,    28.8 % ,    98.893 kPa
333615 ,    292.52 K ,    28.8 % ,    98.892 kPa
336619 ,    292.52 K ,    28.8 % ,    98.893 kPa
339623 ,    292.52 K ,    28.8 % ,    98.893 kPa
342628 ,    292.52 K ,    28.8 % ,    98.892 kPa
345632 ,    292.52 K ,    28.8 % ,    98.892 kPa
348637 ,    292.52 K ,    28.8 % ,    98.892 kPa
351641 ,    292.52 K ,    28.8 % ,    98.892 kPa
354647 ,    292.52 K ,    28.8 % ,    98.892 kPa
357651 ,    292.52 K ,    28.8 % ,    98.891 kPa
360655 ,    292.53 K ,    28.8 % ,    98.892 kPa
363660 ,    292.53 K ,    28.8 % ,    98.892 kPa
366664 ,    292.53 K ,    28.8 % ,    98.892 kPa
369669 ,    292.53 K ,    28.8 % ,    98.892 kPa
372673 ,    292.53 K ,    28.8 % ,    98.892 kPa
375677 ,    292.53 K ,    28.8 % ,    98.892 kPa
378683 ,    292.53 K ,    28.8 % ,    98.892 kPa
381687 ,    292.53 K ,    28.8 % ,    98.891 kPa
384692 ,    292.53 K ,    28.8 % ,    98.891 kPa
387696 ,    292.53 K ,    28.8 % ,    98.890 kPa
390701 ,    292.53 K ,    28.8 % ,    98.890 kPa
393705 ,    292.53 K ,    28.8 % ,    98.890 kPa
396709 ,    292.53 K ,    28.8 % ,    98.890 kPa
399714 ,    292.53 K ,    28.8 % ,    98.890 kPa
402719 ,    292.53 K ,    28.8 % ,    98.890 kPa
405724 ,    292.53 K ,    28.8 % ,    98.890 kPa
408728 ,    292.53 K ,    28.8 % ,    98.890 kPa
411732 ,    292.53 K ,    28.8 % ,    98.890 kPa
414737 ,    292.53 K ,    28.8 % ,    98.890 kPa
417741 ,    292.53 K ,    28.8 % ,    98.890 kPa
420746 ,    292.53 K ,    28.8 % ,    98.890 kPa
423750 ,    292.53 K ,    28.8 % ,    98.890 kPa
426756 ,    292.53 K ,    28.8 % ,    98.889 kPa
429760 ,    292.53 K ,    28.8 % ,    98.889 kPa
432764 ,    292.53 K ,    28.8 % ,    98.888 kPa
435769 ,    292.53 K ,    28.8 % ,    98.888 kPa
438773 ,    292.53 K ,    28.8 % ,    98.888 kPa
441778 ,    292.53 K ,    28.8 % ,    98.889 kPa
444782 ,    292.53 K ,    28.8 % ,    98.889 kPa
447787 ,    292.53 K ,    28.8 % ,    98.888 kPa
450792 ,    292.53 K ,    28.8 % ,    98.888 kPa
453796 ,    292.53 K ,    28.8 % ,    98.888 kPa
456801 ,    292.53 K ,    28.8 % ,    98.888 kPa
459805 ,    292.53 K ,    28.8 % ,    98.888 kPa
462810 ,    292.53 K ,    28.8 % ,    98.888 kPa
465814 ,    292.53 K ,    28.8 % ,    98.888 kPa
468818 ,    292.53 K ,    28.8 % ,    98.888 kPa
471823 ,    292.53 K ,    28.8 % ,    98.888 kPa
474828 ,    292.53 K ,    28.8 % ,    98.888 kPa
477833 ,    292.53 K ,    28.8 % ,    98.888 kPa
480837 ,    292.53 K ,    28.8 % ,    98.888 kPa
483842 ,    292.53 K ,    28.8 % ,    98.888 kPa
486846 ,    292.53 K ,    28.8 % ,    98.887 kPa
489850 ,    292.54 K ,    28.8 % ,    98.888 kPa
492855 ,    292.54 K ,    28.8 % ,    98.888 kPa
495859 ,    292.54 K ,    28.8 % ,    98.888 kPa
498865 ,    292.54 K ,    28.8 % ,    98.888 kPa
501869 ,    292.54 K ,    28.8 % ,    98.888 kPa
504873 ,    292.54 K ,    28.8 % ,    98.888 kPa
507878 ,    292.54 K ,    28.8 % ,    98.888 kPa
510882 ,    292.54 K ,    28.7 % ,    98.888 kPa
513887 ,    292.54 K ,    28.8 % ,    98.887 kPa
516891 ,    292.54 K ,    28.8 % ,    98.888 kPa
519896 ,    292.54 K ,    28.8 % ,    98.887 kPa
522901 ,    292.54 K ,    28.8 % ,    98.887 kPa
525905 ,    292.54 K ,    28.8 % ,    98.888 kPa
528910 ,    292.54 K ,    28.8 % ,    98.888 kPa
531914 ,    292.54 K ,    28.8 % ,    98.888 kPa
534919 ,    292.54 K ,    28.7 % ,    98.888 kPa
537923 ,    292.54 K ,    28.7 % ,    98.887 kPa
540928 ,    292.54 K ,    28.8 % ,    98.887 kPa
543932 ,    292.54 K ,    28.8 % ,    98.887 kPa
546937 ,    292.54 K ,    28.8 % ,    98.887 kPa
549942 ,    292.54 K ,    28.8 % ,    98.887 kPa
552946 ,    292.54 K ,    28.7 % ,    98.887 kPa
555951 ,    292.54 K ,    28.7 % ,    98.887 kPa
558955 ,    292.54 K ,    28.8 % ,    98.887 kPa
561959 ,    292.54 K ,    28.8 % ,    98.887 kPa
564964 ,    292.54 K ,    28.8 % ,    98.887 kPa
567968 ,    292.54 K ,    28.8 % ,    98.888 kPa
570974 ,    292.54 K ,    28.7 % ,    98.888 kPa
573978 ,    292.54 K ,    28.8 % ,    98.888 kPa
576983 ,    292.54 K ,    28.7 % ,    98.887 kPa
579987 ,    292.54 K ,    28.7 % ,    98.887 kPa
582991 ,    292.55 K ,    28.7 % ,    98.887 kPa
585996 ,    292.55 K ,    28.7 % ,    98.887 kPa
589000 ,    292.55 K ,    28.7 % ,    98.887 kPa
592005 ,    292.55 K ,    28.7 % ,    98.887 kPa
595010 ,    292.55 K ,    28.7 % ,    98.887 kPa
598014 ,    292.55 K ,    28.7 % ,    98.887 kPa
601019 ,    292.55 K ,    28.7 % ,    98.887 kPa
604023 ,    292.55 K ,    28.7 % ,    98.886 kPa
607028 ,    292.55 K ,    28.7 % ,    98.886 kPa
610032 ,    292.55 K ,    28.7 % ,    98.886 kPa
613037 ,    292.55 K ,    28.7 % ,    98.886 kPa
616041 ,    292.55 K ,    28.7 % ,    98.886 kPa
619046 ,    292.55 K ,    28.7 % ,    98.886 kPa
622051 ,    292.55 K ,    28.8 % ,    98.886 kPa
625055 ,    292.55 K ,    28.7 % ,    98.886 kPa
628060 ,    292.55 K ,    28.8 % ,    98.886 kPa
631064 ,    292.56 K ,    28.7 % ,    98.886 kPa
634068 ,    292.56 K ,    28.7 % ,    98.887 kPa
637073 ,    292.57 K ,    28.7 % ,    98.889 kPa
640077 ,    292.57 K ,    28.7 % ,    98.889 kPa
643083 ,    292.57 K ,    28.7 % ,    98.890 kPa
646087 ,    292.58 K ,    28.7 % ,    98.890 kPa
649092 ,    292.58 K ,    28.7 % ,    98.891 kPa
652096 ,    292.58 K ,    28.7 % ,    98.891 kPa
655100 ,    292.59 K ,    28.7 % ,    98.891 kPa
658105 ,    292.59 K ,    28.7 % ,    98.891 kPa
661109 ,    292.59 K ,    28.7 % ,    98.891 kPa
664114 ,    292.59 K ,    28.7 % ,    98.891 kPa
667119 ,    292.59 K ,    28.7 % ,    98.891 kPa
670124 ,    292.58 K ,    28.7 % ,    98.890 kPa
673128 ,    292.58 K ,    28.7 % ,    98.889 kPa
676132 ,    292.58 K ,    28.7 % ,    98.889 kPa
679137 ,    292.58 K ,    28.7 % ,    98.889 kPa
682141 ,    292.57 K ,    28.7 % ,    98.888 kPa
685146 ,    292.57 K ,    28.7 % ,    98.887 kPa
688150 ,    292.57 K ,    28.7 % ,    98.887 kPa
691155 ,    292.57 K ,    28.7 % ,    98.887 kPa
694160 ,    292.57 K ,    28.7 % ,    98.887 kPa
697164 ,    292.57 K ,    28.7 % ,    98.887 kPa
700169 ,    292.56 K ,    28.7 % ,    98.886 kPa
703173 ,    292.56 K ,    28.7 % ,    98.887 kPa
706178 ,    292.56 K ,    28.7 % ,    98.886 kPa
709182 ,    292.56 K ,    28.7 % ,    98.886 kPa
712186 ,    292.56 K ,    28.7 % ,    98.885 kPa
715192 ,    292.56 K ,    28.7 % ,    98.885 kPa
718196 ,    292.56 K ,    28.7 % ,    98.885 kPa
721201 ,    292.56 K ,    28.7 % ,    98.885 kPa
724205 ,    292.56 K ,    28.7 % ,    98.884 kPa
727209 ,    292.56 K ,    28.7 % ,    98.885 kPa
730214 ,    292.56 K ,    28.7 % ,    98.884 kPa
733218 ,    292.56 K ,    28.7 % ,    98.884 kPa
736223 ,    292.56 K ,    28.7 % ,    98.884 kPa
739228 ,    292.55 K ,    28.7 % ,    98.884 kPa
742233 ,    292.55 K ,    28.7 % ,    98.884 kPa
745237 ,    292.55 K ,    28.7 % ,    98.884 kPa
748241 ,    292.55 K ,    28.7 % ,    98.883 kPa
751246 ,    292.55 K ,    28.7 % ,    98.884 kPa
754250 ,    292.55 K ,    28.7 % ,    98.883 kPa
757255 ,    292.55 K ,    28.7 % ,    98.883 kPa
760259 ,    292.55 K ,    28.7 % ,    98.883 kPa
763265 ,    292.55 K ,    28.7 % ,    98.883 kPa
766269 ,    292.55 K ,    28.7 % ,    98.883 kPa
769273 ,    292.55 K ,    28.7 % ,    98.883 kPa
772278 ,    292.55 K ,    28.7 % ,    98.883 kPa
775282 ,    292.55 K ,    28.7 % ,    98.883 kPa
778287 ,    292.55 K ,    28.7 % ,    98.883 kPa
781291 ,    292.55 K ,    28.7 % ,    98.883 kPa
784295 ,    292.55 K ,    28.7 % ,    98.882 kPa
787301 ,    292.55 K ,    28.7 % ,    98.882 kPa
790305 ,    292.55 K ,    28.7 % ,    98.881 kPa
793310 ,    292.55 K ,    28.7 % ,    98.882 kPa
796314 ,    292.55 K ,    28.7 % ,    98.881 kPa
799319 ,    292.55 K ,    28.7 % ,    98.881 kPa
802323 ,    292.55 K ,    28.7 % ,    98.881 kPa
805327 ,    292.55 K ,    28.7 % ,    98.880 kPa
808332 ,    292.55 K ,    28.7 % ,    98.880 kPa
811337 ,    292.55 K ,    28.7 % ,    98.880 kPa
814342 ,    292.55 K ,    28.7 % ,    98.880 kPa
817346 ,    292.55 K ,    28.7 % ,    98.880 kPa
820350 ,    292.55 K ,    28.7 % ,    98.879 kPa
823355 ,    292.55 K ,    28.7 % ,    98.879 kPa
826359 ,    292.55 K ,    28.7 % ,    98.879 kPa
829364 ,    292.55 K ,    28.7 % ,    98.879 kPa
832368 ,    292.55 K ,    28.7 % ,    98.878 kPa
835374 ,    292.54 K ,    28.7 % ,    98.878 kPa
838378 ,    292.54 K ,    28.7 % ,    98.878 kPa
841382 ,    292.55 K ,    28.7 % ,    98.878 kPa
844387 ,    292.55 K ,    28.7 % ,    98.878 kPa
847391 ,    292.54 K ,    28.7 % ,    98.878 kPa
850396 ,    292.54 K ,    28.7 % ,    98.878 kPa
853400 ,    292.54 K ,    28.7 % ,    98.878 kPa
856404 ,    292.54 K ,    28.7 % ,    98.878 kPa
859410 ,    292.54 K ,    28.7 % ,    98.878 kPa
862414 ,    292.54 K ,    28.7 % ,    98.877 kPa
865419 ,    292.54 K ,    28.7 % ,    98.877 kPa
868423 ,    292.54 K ,    28.7 % ,    98.877 kPa
871428 ,    292.54 K ,    28.7 % ,    98.877 kPa
874432 ,    292.54 K ,    28.7 % ,    98.877 kPa
877436 ,    292.54 K ,    28.7 % ,    98.877 kPa
880441 ,    292.54 K ,    28.7 % ,    98.877 kPa
883446 ,    292.54 K ,    28.7 % ,    98.877 kPa
886451 ,    292.54 K ,    28.7 % ,    98.877 kPa
889455 ,    292.54 K ,    28.7 % ,    98.877 kPa
892460 ,    292.54 K ,    28.7 % ,    98.877 kPa
895464 ,    292.54 K ,    28.7 % ,    98.876 kPa
898468 ,    292.54 K ,    28.7 % ,    98.876 kPa
901473 ,    292.54 K ,    28.7 % ,    98.877 kPa
904477 ,    292.54 K ,    28.7 % ,    98.877 kPa
907483 ,    292.54 K ,    28.7 % ,    98.877 kPa
910487 ,    292.55 K ,    28.7 % ,    98.877 kPa
913491 ,    292.55 K ,    28.7 % ,    98.877 kPa
916496 ,    292.55 K ,    28.7 % ,    98.877 kPa
919500 ,    292.55 K ,    28.7 % ,    98.877 kPa
922505 ,    292.55 K ,    28.7 % ,    98.877 kPa
925509 ,    292.55 K ,    28.7 % ,    98.876 kPa
928514 ,    292.55 K ,    28.7 % ,    98.876 kPa
931519 ,    292.55 K ,    28.7 % ,    98.876 kPa
934523 ,    292.55 K ,    28.7 % ,    98.876 kPa
937528 ,    292.55 K ,    28.7 % ,    98.876 kPa
940532 ,    292.55 K ,    28.7 % ,    98.876 kPa
943537 ,    292.55 K ,    28.7 % ,    98.876 kPa
946541 ,    292.55 K ,    28.7 % ,    98.877 kPa
949545 ,    292.55 K ,    28.7 % ,    98.877 kPa
952550 ,    292.55 K ,    28.7 % ,    98.876 kPa
955555 ,    292.55 K ,    28.7 % ,    98.876 kPa
958560 ,    292.55 K ,    28.7 % ,    98.877 kPa
961564 ,    292.55 K ,    28.7 % ,    98.876 kPa
964569 ,    292.55 K ,    28.7 % ,    98.876 kPa
967573 ,    292.55 K ,    28.7 % ,    98.876 kPa
970577 ,    292.55 K ,    28.7 % ,    98.876 kPa
973582 ,    292.55 K ,    28.7 % ,    98.876 kPa
976586 ,    292.55 K ,    28.7 % ,    98.876 kPa
979592 ,    292.55 K ,    28.7 % ,    98.875 kPa
982596 ,    292.55 K ,    28.7 % ,    98.875 kPa
985601 ,    292.55 K ,    28.7 % ,    98.875 kPa
988605 ,    292.55 K ,    28.7 % ,    98.875 kPa
991609 ,    292.55 K ,    28.7 % ,    98.875 kPa
994614 ,    292.55 K ,    28.7 % ,    98.875 kPa
997618 ,    292.55 K ,    28.7 % ,    98.875 kPa
1000623 ,    292.56 K ,    28.7 % ,    98.875 kPa
1003628 ,    292.56 K ,    28.7 % ,    98.875 kPa
1006632 ,    292.56 K ,    28.7 % ,    98.875 kPa
1009637 ,    292.56 K ,    28.7 % ,    98.875 kPa
1012641 ,    292.56 K ,    28.7 % ,    98.875 kPa
1015646 ,    292.56 K ,    28.7 % ,    98.875 kPa
1018650 ,    292.56 K ,    28.7 % ,    98.875 kPa
1021656 ,    292.56 K ,    28.7 % ,    98.875 kPa
1024660 ,    292.56 K ,    28.7 % ,    98.875 kPa
1027664 ,    292.56 K ,    28.7 % ,    98.875 kPa
1030669 ,    292.56 K ,    28.7 % ,    98.875 kPa
1033673 ,    292.56 K ,    28.7 % ,    98.875 kPa
1036678 ,    292.56 K ,    28.7 % ,    98.875 kPa
1039683 ,    292.56 K ,    28.7 % ,    98.875 kPa
1042688 ,    292.56 K ,    28.7 % ,    98.875 kPa
1045692 ,    292.56 K ,    28.7 % ,    98.875 kPa
1048696 ,    292.56 K ,    28.7 % ,    98.875 kPa
1051701 ,    292.56 K ,    28.7 % ,    98.875 kPa
1054705 ,    292.56 K ,    28.7 % ,    98.875 kPa
1057711 ,    292.56 K ,    28.7 % ,    98.875 kPa
1060715 ,    292.56 K ,    28.7 % ,    98.875 kPa
1063719 ,    292.56 K ,    28.7 % ,    98.874 kPa
1066724 ,    292.56 K ,    28.7 % ,    98.874 kPa
1069728 ,    292.56 K ,    28.7 % ,    98.874 kPa
1072733 ,    292.56 K ,    28.7 % ,    98.875 kPa
1075738 ,    292.56 K ,    28.7 % ,    98.874 kPa
1078743 ,    292.56 K ,    28.7 % ,    98.874 kPa
1081747 ,    292.56 K ,    28.7 % ,    98.874 kPa
1084751 ,    292.56 K ,    28.7 % ,    98.873 kPa
1087756 ,    292.56 K ,    28.7 % ,    98.873 kPa
1090760 ,    292.56 K ,    28.7 % ,    98.873 kPa
1093766 ,    292.56 K ,    28.7 % ,    98.873 kPa
1096770 ,    292.56 K ,    28.7 % ,    98.873 kPa
1099774 ,    292.56 K ,    28.7 % ,    98.873 kPa
1102779 ,    292.56 K ,    28.7 % ,    98.873 kPa
1105783 ,    292.56 K ,    28.7 % ,    98.872 kPa
1108788 ,    292.56 K ,    28.7 % ,    98.872 kPa
1111793 ,    292.56 K ,    28.7 % ,    98.872 kPa
1114798 ,    292.56 K ,    28.7 % ,    98.871 kPa
1117802 ,    292.56 K ,    28.7 % ,    98.872 kPa
1120806 ,    292.56 K ,    28.7 % ,    98.871 kPa
1123811 ,    292.56 K ,    28.7 % ,    98.871 kPa
1126815 ,    292.56 K ,    28.7 % ,    98.871 kPa
1129821 ,    292.56 K ,    28.7 % ,    98.871 kPa
1132825 ,    292.56 K ,    28.7 % ,    98.870 kPa
1135830 ,    292.56 K ,    28.7 % ,    98.870 kPa
1138834 ,    292.56 K ,    28.7 % ,    98.870 kPa
1141838 ,    292.56 K ,    28.7 % ,    98.870 kPa
1144843 ,    292.56 K ,    28.7 % ,    98.870 kPa
1147848 ,    292.56 K ,    28.7 % ,    98.870 kPa
1150853 ,    292.56 K ,    28.7 % ,    98.870 kPa
1153857 ,    292.56 K ,    28.7 % ,    98.870 kPa
1156861 ,    292.56 K ,    28.7 % ,    98.870 kPa
1159866 ,    292.56 K ,    28.7 % ,    98.871 kPa
1162870 ,    292.56 K ,    28.7 % ,    98.870 kPa
1165876 ,    292.56 K ,    28.7 % ,    98.871 kPa
1168880 ,    292.56 K ,    28.7 % ,    98.870 kPa
1171885 ,    292.56 K ,    28.7 % ,    98.870 kPa
1174889 ,    292.56 K ,    28.7 % ,    98.870 kPa
1177893 ,    292.56 K ,    28.7 % ,    98.870 kPa
1180898 ,    292.56 K ,    28.7 % ,    98.870 kPa
1183903 ,    292.56 K ,    28.7 % ,    98.870 kPa
1186908 ,    292.56 K ,    28.7 % ,    98.870 kPa
1189912 ,    292.56 K ,    28.7 % ,    98.869 kPa
1192916 ,    292.56 K ,    28.7 % ,    98.869 kPa
1195921 ,    292.56 K ,    28.7 % ,    98.869 kPa
1198925 ,    292.56 K ,    28.7 % ,    98.869 kPa
1201931 ,    292.55 K ,    28.7 % ,    98.869 kPa
1204935 ,    292.56 K ,    28.7 % ,    98.869 kPa
1207940 ,    292.56 K ,    28.7 % ,    98.869 kPa
1210944 ,    292.55 K ,    28.7 % ,    98.868 kPa
1213948 ,    292.56 K ,    28.7 % ,    98.869 kPa
1216953 ,    292.55 K ,    28.7 % ,    98.868 kPa
1219958 ,    292.56 K ,    28.7 % ,    98.868 kPa
1222963 ,    292.56 K ,    28.7 % ,    98.868 kPa
1225967 ,    292.55 K ,    28.7 % ,    98.868 kPa
1228972 ,    292.56 K ,    28.7 % ,    98.868 kPa
1231976 ,    292.56 K ,    28.7 % ,    98.868 kPa
1234980 ,    292.56 K ,    28.7 % ,    98.868 kPa
1237986 ,    292.55 K ,    28.7 % ,    98.867 kPa
1240990 ,    292.55 K ,    28.7 % ,    98.867 kPa
1243995 ,    292.55 K ,    28.7 % ,    98.867 kPa
1246999 ,    292.55 K ,    28.7 % ,    98.867 kPa
1250003 ,    292.55 K ,    28.7 % ,    98.867 kPa
1253009 ,    292.55 K ,    28.7 % ,    98.867 kPa
1256013 ,    292.55 K ,    28.7 % ,    98.867 kPa
1259018 ,    292.55 K ,    28.7 % ,    98.866 kPa
1262022 ,    292.55 K ,    28.7 % ,    98.866 kPa
1265027 ,    292.55 K ,    28.7 % ,    98.866 kPa
1268031 ,    292.55 K ,    28.7 % ,    98.866 kPa
1271036 ,    292.55 K ,    28.7 % ,    98.866 kPa
1274041 ,    292.55 K ,    28.7 % ,    98.865 kPa
1277045 ,    292.55 K ,    28.7 % ,    98.865 kPa
1280050 ,    292.55 K ,    28.7 % ,    98.865 kPa
1283054 ,    292.55 K ,    28.7 % ,    98.864 kPa
1286059 ,    292.55 K ,    28.7 % ,    98.864 kPa
1289064 ,    292.55 K ,    28.7 % ,    98.864 kPa
1292068 ,    292.55 K ,    28.7 % ,    98.864 kPa
1295073 ,    292.55 K ,    28.7 % ,    98.864 kPa
1298077 ,    292.56 K ,    28.7 % ,    98.864 kPa
1301082 ,    292.55 K ,    28.7 % ,    98.864 kPa
1304086 ,    292.56 K ,    28.7 % ,    98.864 kPa
1307091 ,    292.56 K ,    28.7 % ,    98.864 kPa
1310096 ,    292.56 K ,    28.7 % ,    98.864 kPa
1313100 ,    292.56 K ,    28.7 % ,    98.864 kPa
1316105 ,    292.56 K ,    28.7 % ,    98.863 kPa
1319109 ,    292.56 K ,    28.7 % ,    98.863 kPa
1322114 ,    292.55 K ,    28.7 % ,    98.863 kPa
1325119 ,    292.55 K ,    28.7 % ,    98.862 kPa
1328123 ,    292.55 K ,    28.7 % ,    98.862 kPa
1331128 ,    292.55 K ,    28.7 % ,    98.862 kPa
1334132 ,    292.55 K ,    28.7 % ,    98.861 kPa
1337137 ,    292.54 K ,    28.7 % ,    98.860 kPa
1340141 ,    292.54 K ,    28.7 % ,    98.858 kPa
1343147 ,    292.53 K ,    28.7 % ,    98.857 kPa
1346151 ,    292.53 K ,    28.7 % ,    98.856 kPa
1349155 ,    292.52 K ,    28.7 % ,    98.855 kPa
1352160 ,    292.52 K ,    28.7 % ,    98.855 kPa
1355164 ,    292.51 K ,    28.7 % ,    98.854 kPa
1358169 ,    292.51 K ,    28.7 % ,    98.853 kPa
1361174 ,    292.51 K ,    28.7 % ,    98.853 kPa
1364178 ,    292.50 K ,    28.7 % ,    98.852 kPa
1367183 ,    292.50 K ,    28.7 % ,    98.852 kPa
1370187 ,    292.50 K ,    28.7 % ,    98.852 kPa
1373192 ,    292.50 K ,    28.7 % ,    98.851 kPa
1376196 ,    292.49 K ,    28.7 % ,    98.851 kPa
1379202 ,    292.49 K ,    28.7 % ,    98.851 kPa
1382206 ,    292.49 K ,    28.7 % ,    98.850 kPa
1385210 ,    292.49 K ,    28.7 % ,    98.850 kPa
1388215 ,    292.49 K ,    28.7 % ,    98.850 kPa
1391219 ,    292.49 K ,    28.7 % ,    98.849 kPa
1394224 ,    292.48 K ,    28.7 % ,    98.849 kPa
1397229 ,    292.48 K ,    28.7 % ,    98.849 kPa
1400233 ,    292.48 K ,    28.7 % ,    98.849 kPa
1403238 ,    292.48 K ,    28.7 % ,    98.848 kPa
1406242 ,    292.48 K ,    28.7 % ,    98.848 kPa
1409247 ,    292.48 K ,    28.7 % ,    98.848 kPa
1412251 ,    292.48 K ,    28.7 % ,    98.847 kPa
1415257 ,    292.48 K ,    28.7 % ,    98.847 kPa
1418261 ,    292.48 K ,    28.7 % ,    98.846 kPa
1421265 ,    292.48 K ,    28.7 % ,    98.846 kPa
1424270 ,    292.48 K ,    28.7 % ,    98.846 kPa
1427274 ,    292.48 K ,    28.7 % ,    98.846 kPa
1430280 ,    292.47 K ,    28.7 % ,    98.845 kPa
1433284 ,    292.47 K ,    28.7 % ,    98.845 kPa
1436289 ,    292.47 K ,    28.7 % ,    98.845 kPa
1439293 ,    292.47 K ,    28.7 % ,    98.846 kPa
1442297 ,    292.47 K ,    28.7 % ,    98.845 kPa
1445302 ,    292.47 K ,    28.7 % ,    98.845 kPa
1448307 ,    292.47 K ,    28.7 % ,    98.845 kPa
1451312 ,    292.47 K ,    28.7 % ,    98.845 kPa
1454316 ,    292.47 K ,    28.7 % ,    98.845 kPa
1457320 ,    292.47 K ,    28.7 % ,    98.844 kPa
1460325 ,    292.47 K ,    28.7 % ,    98.844 kPa
1463329 ,    292.47 K ,    28.7 % ,    98.844 kPa
1466335 ,    292.47 K ,    28.7 % ,    98.844 kPa
1469339 ,    292.47 K ,    28.7 % ,    98.844 kPa
