Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
936130 ,    292.43 K ,    28.7 % ,    96.890 kPa
937137 ,    292.44 K ,    28.7 % ,    96.893 kPa
938143 ,    292.43 K ,    28.7 % ,    96.890 kPa
939149 ,    292.42 K ,    28.7 % ,    96.889 kPa
940155 ,    292.43 K ,    28.7 % ,    96.894 kPa
941162 ,    292.38 K ,    28.7 % ,    96.885 kPa
942169 ,    292.35 K ,    28.7 % ,    96.884 kPa
943175 ,    292.38 K ,    28.7 % ,    96.886 kPa
944182 ,    292.38 K ,    28.7 % ,    96.890 kPa
945188 ,    292.35 K ,    28.7 % ,    96.879 kPa
946194 ,    292.48 K ,    28.7 % ,    96.899 kPa
947201 ,    292.48 K ,    28.7 % ,    96.902 kPa
948207 ,    292.47 K ,    28.7 % ,    96.898 kPa
949214 ,    292.48 K ,    28.7 % ,    96.897 kPa
950220 ,    292.47 K ,    28.7 % ,    96.901 kPa
951227 ,    292.46 K ,    28.7 % ,    96.897 kPa
952233 ,    292.47 K ,    28.7 % ,    96.897 kPa
953239 ,    292.46 K ,    28.7 % ,    96.898 kPa
954246 ,    292.47 K ,    28.7 % ,    96.899 kPa
955252 ,    292.46 K ,    28.7 % ,    96.899 kPa
956259 ,    292.47 K ,    28.7 % ,    96.896 kPa
957265 ,    292.47 K ,    28.7 % ,    96.901 kPa
958272 ,    292.47 K ,    28.7 % ,    96.900 kPa
959278 ,    292.47 K ,    28.7 % ,    96.898 kPa
960284 ,    292.48 K ,    28.7 % ,    96.899 kPa
961291 ,    292.47 K ,    28.7 % ,    96.898 kPa
962297 ,    292.47 K ,    28.7 % ,    96.898 kPa
963304 ,    292.47 K ,    28.7 % ,    96.898 kPa
964311 ,    292.47 K ,    28.7 % ,    96.894 kPa
965317 ,    292.46 K ,    28.7 % ,    96.893 kPa
966323 ,    292.46 K ,    28.7 % ,    96.895 kPa
967329 ,    292.46 K ,    28.7 % ,    96.892 kPa
968336 ,    292.46 K ,    28.7 % ,    96.896 kPa
969342 ,    292.46 K ,    28.7 % ,    96.900 kPa
970349 ,    292.46 K ,    28.7 % ,    96.893 kPa
971356 ,    292.46 K ,    28.7 % ,    96.896 kPa
972362 ,    292.46 K ,    28.7 % ,    96.898 kPa
973368 ,    292.46 K ,    28.7 % ,    96.899 kPa
974374 ,    292.46 K ,    28.7 % ,    96.897 kPa
975381 ,    292.46 K ,    28.7 % ,    96.893 kPa
976388 ,    292.47 K ,    28.7 % ,    96.891 kPa
977394 ,    292.47 K ,    28.7 % ,    96.894 kPa
978401 ,    292.46 K ,    28.7 % ,    96.895 kPa
979406 ,    292.46 K ,    28.7 % ,    96.895 kPa
980413 ,    292.46 K ,    28.7 % ,    96.896 kPa
981420 ,    292.45 K ,    28.7 % ,    96.895 kPa
982426 ,    292.44 K ,    28.7 % ,    96.889 kPa
983433 ,    292.45 K ,    28.7 % ,    96.896 kPa
984439 ,    292.44 K ,    28.7 % ,    96.894 kPa
985446 ,    292.44 K ,    28.7 % ,    96.891 kPa
986451 ,    292.44 K ,    28.7 % ,    96.888 kPa
987458 ,    292.45 K ,    28.7 % ,    96.892 kPa
988465 ,    292.45 K ,    28.7 % ,    96.893 kPa
989471 ,    292.45 K ,    28.7 % ,    96.891 kPa
990478 ,    292.44 K ,    28.7 % ,    96.887 kPa
991484 ,    292.48 K ,    28.7 % ,    96.894 kPa
992491 ,    292.48 K ,    28.7 % ,    96.893 kPa
993497 ,    292.48 K ,    28.7 % ,    96.893 kPa
994503 ,    292.50 K ,    28.7 % ,    96.896 kPa
995510 ,    292.49 K ,    28.7 % ,    96.892 kPa
996516 ,    292.48 K ,    28.7 % ,    96.890 kPa
997523 ,    292.48 K ,    28.7 % ,    96.891 kPa
998530 ,    292.48 K ,    28.7 % ,    96.897 kPa
999535 ,    292.47 K ,    28.7 % ,    96.893 kPa
1000542 ,    292.48 K ,    28.7 % ,    96.895 kPa
1001548 ,    292.48 K ,    28.7 % ,    96.894 kPa
1002555 ,    292.48 K ,    28.7 % ,    96.893 kPa
1003561 ,    292.48 K ,    28.7 % ,    96.892 kPa
1004568 ,    292.47 K ,    28.7 % ,    96.893 kPa
1005575 ,    292.48 K ,    28.7 % ,    96.893 kPa
1006581 ,    292.48 K ,    28.7 % ,    96.894 kPa
1007588 ,    292.47 K ,    28.7 % ,    96.896 kPa
1008593 ,    292.48 K ,    28.7 % ,    96.895 kPa
1009600 ,    292.47 K ,    28.7 % ,    96.893 kPa
1010607 ,    292.47 K ,    28.7 % ,    96.894 kPa
1011613 ,    292.48 K ,    28.7 % ,    96.892 kPa
1012620 ,    292.47 K ,    28.7 % ,    96.893 kPa
1013626 ,    292.47 K ,    28.7 % ,    96.891 kPa
1014633 ,    292.47 K ,    28.7 % ,    96.893 kPa
1015640 ,    292.47 K ,    28.7 % ,    96.891 kPa
1016646 ,    292.47 K ,    28.7 % ,    96.893 kPa
1017653 ,    292.47 K ,    28.7 % ,    96.893 kPa
1018658 ,    292.46 K ,    28.7 % ,    96.892 kPa
1019665 ,    292.46 K ,    28.7 % ,    96.894 kPa
1020672 ,    292.47 K ,    28.7 % ,    96.892 kPa
1021678 ,    292.47 K ,    28.7 % ,    96.894 kPa
1022685 ,    292.47 K ,    28.7 % ,    96.896 kPa
1023691 ,    292.46 K ,    28.7 % ,    96.891 kPa
1024698 ,    292.46 K ,    28.7 % ,    96.894 kPa
1025704 ,    292.46 K ,    28.7 % ,    96.894 kPa
1026711 ,    292.46 K ,    28.7 % ,    96.893 kPa
1027717 ,    292.46 K ,    28.7 % ,    96.893 kPa
1028723 ,    292.46 K ,    28.7 % ,    96.893 kPa
1029730 ,    292.46 K ,    28.7 % ,    96.890 kPa
1030736 ,    292.46 K ,    28.6 % ,    96.890 kPa
1031743 ,    292.46 K ,    28.7 % ,    96.890 kPa
1032750 ,    292.45 K ,    28.7 % ,    96.890 kPa
1033756 ,    292.45 K ,    28.7 % ,    96.890 kPa
1034763 ,    292.46 K ,    28.7 % ,    96.890 kPa
1035769 ,    292.44 K ,    28.7 % ,    96.885 kPa
1036775 ,    292.43 K ,    28.7 % ,    96.885 kPa
1037782 ,    292.43 K ,    28.7 % ,    96.886 kPa
1038788 ,    292.43 K ,    28.7 % ,    96.884 kPa
1039795 ,    292.43 K ,    28.7 % ,    96.884 kPa
1040801 ,    292.43 K ,    28.7 % ,    96.886 kPa
1041808 ,    292.42 K ,    28.7 % ,    96.887 kPa
1042814 ,    292.34 K ,    28.7 % ,    96.874 kPa
1043821 ,    292.34 K ,    28.7 % ,    96.871 kPa
1044828 ,    292.36 K ,    28.7 % ,    96.875 kPa
1045834 ,    292.37 K ,    28.7 % ,    96.877 kPa
1046840 ,    292.37 K ,    28.7 % ,    96.879 kPa
1047846 ,    292.37 K ,    28.7 % ,    96.875 kPa
1048853 ,    292.38 K ,    28.7 % ,    96.878 kPa
1049860 ,    292.35 K ,    28.7 % ,    96.875 kPa
1050866 ,    292.37 K ,    28.7 % ,    96.879 kPa
1051873 ,    292.45 K ,    28.7 % ,    96.889 kPa
1052879 ,    292.44 K ,    28.7 % ,    96.894 kPa
1053886 ,    292.43 K ,    28.7 % ,    96.888 kPa
1054893 ,    292.37 K ,    28.7 % ,    96.880 kPa
1055898 ,    292.35 K ,    28.7 % ,    96.875 kPa
1056905 ,    292.36 K ,    28.7 % ,    96.875 kPa
1057911 ,    292.35 K ,    28.7 % ,    96.875 kPa
1058918 ,    292.41 K ,    28.7 % ,    96.882 kPa
1059924 ,    292.38 K ,    28.7 % ,    96.881 kPa
1060931 ,    292.37 K ,    28.7 % ,    96.880 kPa
1061938 ,    292.38 K ,    28.7 % ,    96.878 kPa
1062944 ,    292.36 K ,    28.7 % ,    96.877 kPa
1063951 ,    292.37 K ,    28.7 % ,    96.876 kPa
1064956 ,    292.38 K ,    28.7 % ,    96.875 kPa
1065963 ,    292.38 K ,    28.7 % ,    96.878 kPa
1066970 ,    292.36 K ,    28.7 % ,    96.876 kPa
1067976 ,    292.39 K ,    28.7 % ,    96.879 kPa
1068983 ,    292.37 K ,    28.7 % ,    96.876 kPa
1069989 ,    292.37 K ,    28.7 % ,    96.878 kPa
1070996 ,    292.36 K ,    28.7 % ,    96.875 kPa
1072003 ,    292.35 K ,    28.7 % ,    96.874 kPa
1073009 ,    292.35 K ,    28.8 % ,    96.876 kPa
1074015 ,    292.34 K ,    28.7 % ,    96.872 kPa
1075021 ,    292.36 K ,    28.7 % ,    96.878 kPa
1076028 ,    292.37 K ,    28.7 % ,    96.877 kPa
1077035 ,    292.36 K ,    28.7 % ,    96.874 kPa
1078041 ,    292.36 K ,    28.8 % ,    96.876 kPa
1079048 ,    292.35 K ,    28.7 % ,    96.873 kPa
1080054 ,    292.34 K ,    28.7 % ,    96.870 kPa
1081061 ,    292.34 K ,    28.7 % ,    96.871 kPa
1082067 ,    292.36 K ,    28.7 % ,    96.879 kPa
1083074 ,    292.34 K ,    28.8 % ,    96.872 kPa
1084080 ,    292.34 K ,    28.7 % ,    96.870 kPa
1085086 ,    292.35 K ,    28.7 % ,    96.874 kPa
1086093 ,    292.41 K ,    28.7 % ,    96.881 kPa
1087099 ,    292.41 K ,    28.7 % ,    96.882 kPa
1088106 ,    292.41 K ,    28.8 % ,    96.883 kPa
1089113 ,    292.41 K ,    28.7 % ,    96.880 kPa
1090119 ,    292.41 K ,    28.8 % ,    96.883 kPa
1091126 ,    292.41 K ,    28.7 % ,    96.880 kPa
1092132 ,    292.40 K ,    28.7 % ,    96.879 kPa
1093138 ,    292.41 K ,    28.7 % ,    96.884 kPa
1094145 ,    292.38 K ,    28.7 % ,    96.878 kPa
1095151 ,    292.36 K ,    28.7 % ,    96.877 kPa
1096158 ,    292.35 K ,    28.7 % ,    96.872 kPa
1097164 ,    292.35 K ,    28.7 % ,    96.873 kPa
1098171 ,    292.36 K ,    28.7 % ,    96.874 kPa
1099177 ,    292.36 K ,    28.7 % ,    96.875 kPa
1100184 ,    292.35 K ,    28.7 % ,    96.871 kPa
1101191 ,    292.35 K ,    28.7 % ,    96.874 kPa
1102197 ,    292.35 K ,    28.7 % ,    96.873 kPa
1103203 ,    292.34 K ,    28.7 % ,    96.870 kPa
1104209 ,    292.34 K ,    28.8 % ,    96.872 kPa
1105216 ,    292.35 K ,    28.8 % ,    96.873 kPa
1106223 ,    292.37 K ,    28.8 % ,    96.876 kPa
1107229 ,    292.37 K ,    28.7 % ,    96.873 kPa
1108236 ,    292.36 K ,    28.8 % ,    96.875 kPa
1109242 ,    292.38 K ,    28.7 % ,    96.881 kPa
1110249 ,    292.37 K ,    28.7 % ,    96.876 kPa
1111256 ,    292.36 K ,    28.8 % ,    96.873 kPa
1112261 ,    292.36 K ,    28.7 % ,    96.874 kPa
1113268 ,    292.36 K ,    28.8 % ,    96.872 kPa
1114274 ,    292.37 K ,    28.7 % ,    96.876 kPa
1115281 ,    292.36 K ,    28.7 % ,    96.874 kPa
1116288 ,    292.37 K ,    28.8 % ,    96.875 kPa
1117294 ,    292.37 K ,    28.7 % ,    96.875 kPa
1118301 ,    292.36 K ,    28.7 % ,    96.878 kPa
1119307 ,    292.35 K ,    28.7 % ,    96.874 kPa
1120314 ,    292.34 K ,    28.7 % ,    96.868 kPa
1121319 ,    292.36 K ,    28.8 % ,    96.875 kPa
1122326 ,    292.36 K ,    28.8 % ,    96.872 kPa
1123333 ,    292.34 K ,    28.7 % ,    96.870 kPa
1124339 ,    292.36 K ,    28.8 % ,    96.872 kPa
1125346 ,    292.37 K ,    28.7 % ,    96.873 kPa
1126352 ,    292.36 K ,    28.7 % ,    96.875 kPa
1127359 ,    292.36 K ,    28.7 % ,    96.878 kPa
1128366 ,    292.36 K ,    28.8 % ,    96.874 kPa
1129372 ,    292.36 K ,    28.8 % ,    96.872 kPa
1130379 ,    292.34 K ,    28.8 % ,    96.870 kPa
1131384 ,    292.35 K ,    28.8 % ,    96.870 kPa
1132391 ,    292.34 K ,    28.7 % ,    96.869 kPa
1133398 ,    292.35 K ,    28.7 % ,    96.874 kPa
1134404 ,    292.34 K ,    28.7 % ,    96.869 kPa
1135411 ,    292.35 K ,    28.6 % ,    96.872 kPa
1136417 ,    292.35 K ,    28.8 % ,    96.873 kPa
1137424 ,    292.35 K ,    28.8 % ,    96.872 kPa
1138430 ,    292.35 K ,    28.8 % ,    96.871 kPa
1139437 ,    292.36 K ,    28.7 % ,    96.876 kPa
1140443 ,    292.34 K ,    28.8 % ,    96.870 kPa
1141449 ,    292.35 K ,    28.7 % ,    96.873 kPa
1142456 ,    292.34 K ,    28.7 % ,    96.871 kPa
1143462 ,    292.34 K ,    28.8 % ,    96.871 kPa
1144469 ,    292.35 K ,    29.2 % ,    96.871 kPa
1145476 ,    292.35 K ,    28.7 % ,    96.871 kPa
1146482 ,    292.34 K ,    28.7 % ,    96.868 kPa
1147489 ,    292.35 K ,    28.7 % ,    96.869 kPa
1148495 ,    292.34 K ,    28.7 % ,    96.867 kPa
1149502 ,    292.34 K ,    28.8 % ,    96.871 kPa
1150508 ,    292.33 K ,    28.8 % ,    96.871 kPa
1151514 ,    292.33 K ,    28.7 % ,    96.869 kPa
1152521 ,    292.34 K ,    28.8 % ,    96.875 kPa
1153527 ,    292.34 K ,    28.8 % ,    96.873 kPa
1154534 ,    292.34 K ,    28.8 % ,    96.872 kPa
1155540 ,    292.33 K ,    28.7 % ,    96.870 kPa
1156547 ,    292.34 K ,    28.7 % ,    96.871 kPa
1157554 ,    292.34 K ,    28.7 % ,    96.873 kPa
1158560 ,    292.34 K ,    28.8 % ,    96.871 kPa
1159567 ,    292.34 K ,    28.8 % ,    96.871 kPa
1160572 ,    292.34 K ,    28.7 % ,    96.871 kPa
1161579 ,    292.33 K ,    28.7 % ,    96.871 kPa
1162586 ,    292.33 K ,    29.3 % ,    96.869 kPa
1163592 ,    292.35 K ,    28.8 % ,    96.873 kPa
1164599 ,    292.35 K ,    28.8 % ,    96.875 kPa
1165605 ,    292.35 K ,    28.8 % ,    96.878 kPa
1166612 ,    292.32 K ,    28.7 % ,    96.871 kPa
1167619 ,    292.34 K ,    28.7 % ,    96.873 kPa
1168625 ,    292.35 K ,    28.8 % ,    96.875 kPa
1169632 ,    292.37 K ,    28.7 % ,    96.875 kPa
1170637 ,    292.34 K ,    28.7 % ,    96.873 kPa
1171644 ,    292.35 K ,    28.7 % ,    96.873 kPa
1172651 ,    292.28 K ,    28.7 % ,    96.861 kPa
1173657 ,    292.35 K ,    28.7 % ,    96.872 kPa
1174664 ,    292.31 K ,    28.7 % ,    96.868 kPa
1175670 ,    292.31 K ,    28.7 % ,    96.869 kPa
1176677 ,    292.34 K ,    28.7 % ,    96.873 kPa
1177683 ,    292.32 K ,    28.8 % ,    96.868 kPa
1178690 ,    292.32 K ,    28.7 % ,    96.868 kPa
1179697 ,    292.33 K ,    28.8 % ,    96.870 kPa
1180702 ,    292.34 K ,    28.7 % ,    96.868 kPa
1181709 ,    292.35 K ,    28.7 % ,    96.868 kPa
1182715 ,    292.29 K ,    28.7 % ,    96.860 kPa
1183722 ,    292.30 K ,    28.7 % ,    96.862 kPa
1184729 ,    292.31 K ,    28.7 % ,    96.865 kPa
1185735 ,    292.32 K ,    28.8 % ,    96.868 kPa
1186742 ,    292.30 K ,    28.7 % ,    96.862 kPa
1187748 ,    292.30 K ,    28.7 % ,    96.862 kPa
1188755 ,    292.28 K ,    28.7 % ,    96.860 kPa
1189761 ,    292.29 K ,    28.7 % ,    96.861 kPa
1190767 ,    292.32 K ,    28.8 % ,    96.871 kPa
1191774 ,    292.32 K ,    28.7 % ,    96.866 kPa
1192780 ,    292.32 K ,    28.7 % ,    96.871 kPa
1193787 ,    292.33 K ,    28.8 % ,    96.870 kPa
1194793 ,    292.33 K ,    28.8 % ,    96.871 kPa
1195800 ,    292.32 K ,    28.8 % ,    96.870 kPa
1196807 ,    292.33 K ,    28.8 % ,    96.871 kPa
1197813 ,    292.33 K ,    28.8 % ,    96.871 kPa
1198820 ,    292.32 K ,    28.7 % ,    96.871 kPa
1199825 ,    292.30 K ,    28.8 % ,    96.865 kPa
1200832 ,    292.29 K ,    28.8 % ,    96.864 kPa
1201839 ,    292.30 K ,    28.7 % ,    96.868 kPa
1202845 ,    292.28 K ,    28.7 % ,    96.863 kPa
1203852 ,    292.35 K ,    28.8 % ,    96.875 kPa
1204858 ,    292.35 K ,    28.8 % ,    96.876 kPa
1205865 ,    292.36 K ,    28.8 % ,    96.875 kPa
1206872 ,    292.34 K ,    28.8 % ,    96.871 kPa
1207878 ,    292.30 K ,    28.7 % ,    96.865 kPa
1208884 ,    292.35 K ,    28.7 % ,    96.870 kPa
1209890 ,    292.34 K ,    28.8 % ,    96.870 kPa
1210897 ,    292.36 K ,    28.8 % ,    96.875 kPa
1211904 ,    292.36 K ,    28.7 % ,    96.872 kPa
1212910 ,    292.35 K ,    28.8 % ,    96.871 kPa
1213917 ,    292.31 K ,    28.7 % ,    96.867 kPa
1214923 ,    292.32 K ,    28.7 % ,    96.865 kPa
1215930 ,    292.33 K ,    28.8 % ,    96.871 kPa
1216936 ,    292.32 K ,    28.5 % ,    96.867 kPa
1217943 ,    292.32 K ,    28.7 % ,    96.868 kPa
1218949 ,    292.32 K ,    28.7 % ,    96.867 kPa
1219955 ,    292.34 K ,    28.8 % ,    96.872 kPa
1220962 ,    292.34 K ,    28.8 % ,    96.872 kPa
1221968 ,    292.33 K ,    28.8 % ,    96.870 kPa
1222975 ,    292.32 K ,    28.7 % ,    96.869 kPa
1223982 ,    292.29 K ,    28.7 % ,    96.865 kPa
1224988 ,    292.31 K ,    28.7 % ,    96.868 kPa
1225995 ,    292.32 K ,    28.7 % ,    96.868 kPa
1227001 ,    292.31 K ,    28.8 % ,    96.866 kPa
1228008 ,    292.31 K ,    28.8 % ,    96.864 kPa
1229014 ,    292.30 K ,    28.8 % ,    96.868 kPa
1230020 ,    292.29 K ,    28.7 % ,    96.863 kPa
1231027 ,    292.26 K ,    28.7 % ,    96.860 kPa
1232033 ,    292.29 K ,    28.7 % ,    96.863 kPa
1233040 ,    292.33 K ,    28.8 % ,    96.870 kPa
1234046 ,    292.33 K ,    28.8 % ,    96.869 kPa
1235053 ,    292.33 K ,    28.5 % ,    96.868 kPa
1236060 ,    292.30 K ,    28.7 % ,    96.865 kPa
1237066 ,    292.31 K ,    28.8 % ,    96.864 kPa
1238072 ,    292.30 K ,    28.7 % ,    96.864 kPa
1239078 ,    292.30 K ,    28.8 % ,    96.867 kPa
1240085 ,    292.32 K ,    28.7 % ,    96.868 kPa
1241092 ,    292.32 K ,    28.8 % ,    96.868 kPa
1242098 ,    292.30 K ,    28.7 % ,    96.864 kPa
1243105 ,    292.31 K ,    28.7 % ,    96.867 kPa
1244111 ,    292.28 K ,    28.7 % ,    96.865 kPa
1245118 ,    292.28 K ,    28.7 % ,    96.860 kPa
1246125 ,    292.29 K ,    28.7 % ,    96.863 kPa
1247131 ,    292.30 K ,    28.7 % ,    96.866 kPa
1248137 ,    292.29 K ,    28.8 % ,    96.864 kPa
1249143 ,    292.28 K ,    28.7 % ,    96.862 kPa
1250150 ,    292.31 K ,    28.7 % ,    96.868 kPa
1251156 ,    292.31 K ,    28.8 % ,    96.867 kPa
1252163 ,    292.31 K ,    28.8 % ,    96.864 kPa
1253170 ,    292.24 K ,    28.8 % ,    96.853 kPa
1254176 ,    292.34 K ,    28.8 % ,    96.870 kPa
1255183 ,    292.32 K ,    28.7 % ,    96.865 kPa
1256189 ,    292.29 K ,    28.8 % ,    96.861 kPa
1257195 ,    292.30 K ,    28.8 % ,    96.861 kPa
1258202 ,    292.29 K ,    28.8 % ,    96.860 kPa
1259208 ,    292.31 K ,    28.8 % ,    96.864 kPa
1260215 ,    292.28 K ,    28.8 % ,    96.855 kPa
1261221 ,    292.25 K ,    28.8 % ,    96.854 kPa
1262228 ,    292.34 K ,    28.8 % ,    96.863 kPa
1263235 ,    292.34 K ,    28.8 % ,    96.869 kPa
1264241 ,    292.33 K ,    28.8 % ,    96.869 kPa
1265248 ,    292.33 K ,    28.8 % ,    96.865 kPa
1266254 ,    292.34 K ,    28.7 % ,    96.866 kPa
1267260 ,    292.29 K ,    28.7 % ,    96.865 kPa
1268267 ,    292.28 K ,    28.8 % ,    96.865 kPa
1269273 ,    292.26 K ,    28.8 % ,    96.860 kPa
1270280 ,    292.29 K ,    28.7 % ,    96.865 kPa
1271286 ,    292.27 K ,    28.7 % ,    96.861 kPa
1272293 ,    292.28 K ,    28.7 % ,    96.865 kPa
1273299 ,    292.28 K ,    28.8 % ,    96.863 kPa
1274306 ,    292.29 K ,    28.8 % ,    96.866 kPa
1275313 ,    292.25 K ,    28.8 % ,    96.858 kPa
1276319 ,    292.27 K ,    28.7 % ,    96.860 kPa
1277325 ,    292.26 K ,    28.8 % ,    96.860 kPa
1278331 ,    292.26 K ,    28.7 % ,    96.856 kPa
1279338 ,    292.26 K ,    28.8 % ,    96.857 kPa
1280345 ,    292.25 K ,    28.8 % ,    96.855 kPa
1281351 ,    292.26 K ,    28.8 % ,    96.858 kPa
1282358 ,    292.26 K ,    28.7 % ,    96.859 kPa
1283364 ,    292.26 K ,    28.8 % ,    96.857 kPa
1284371 ,    292.22 K ,    28.8 % ,    96.853 kPa
1285378 ,    292.23 K ,    28.8 % ,    96.852 kPa
1286383 ,    292.22 K ,    28.7 % ,    96.853 kPa
1287390 ,    292.22 K ,    28.8 % ,    96.851 kPa
1288396 ,    292.22 K ,    28.8 % ,    96.852 kPa
1289403 ,    292.23 K ,    28.8 % ,    96.853 kPa
1290409 ,    292.31 K ,    28.8 % ,    96.864 kPa
1291416 ,    292.32 K ,    28.7 % ,    96.866 kPa
1292423 ,    292.31 K ,    28.7 % ,    96.865 kPa
1293429 ,    292.31 K ,    28.8 % ,    96.865 kPa
1294436 ,    292.31 K ,    28.8 % ,    96.860 kPa
1295442 ,    292.33 K ,    28.8 % ,    96.865 kPa
1296448 ,    292.32 K ,    28.8 % ,    96.865 kPa
1297455 ,    292.31 K ,    28.8 % ,    96.863 kPa
1298461 ,    292.31 K ,    28.8 % ,    96.861 kPa
1299468 ,    292.31 K ,    28.8 % ,    96.860 kPa
1300474 ,    292.32 K ,    28.7 % ,    96.867 kPa
1301481 ,    292.31 K ,    28.8 % ,    96.866 kPa
1302488 ,    292.30 K ,    28.7 % ,    96.862 kPa
1303494 ,    292.30 K ,    28.7 % ,    96.862 kPa
1304501 ,    292.30 K ,    28.8 % ,    96.864 kPa
1305507 ,    292.32 K ,    28.8 % ,    96.863 kPa
1306513 ,    292.30 K ,    28.8 % ,    96.860 kPa
1307520 ,    292.31 K ,    27.8 % ,    96.865 kPa
1308526 ,    292.31 K ,    28.8 % ,    96.864 kPa
1309533 ,    292.31 K ,    28.8 % ,    96.864 kPa
1310539 ,    292.30 K ,    28.8 % ,    96.862 kPa
1311546 ,    292.30 K ,    28.8 % ,    96.861 kPa
1312552 ,    292.31 K ,    28.7 % ,    96.865 kPa
1313559 ,    292.30 K ,    28.8 % ,    96.862 kPa
1314566 ,    292.31 K ,    28.7 % ,    96.866 kPa
1315572 ,    292.30 K ,    28.7 % ,    96.863 kPa
1316578 ,    292.31 K ,    28.8 % ,    96.862 kPa
1317584 ,    292.30 K ,    28.8 % ,    96.861 kPa
1318591 ,    292.30 K ,    28.7 % ,    96.861 kPa
1319598 ,    292.31 K ,    28.7 % ,    96.862 kPa
1320604 ,    292.31 K ,    28.8 % ,    96.867 kPa
1321611 ,    292.30 K ,    28.8 % ,    96.864 kPa
1322617 ,    292.30 K ,    28.8 % ,    96.864 kPa
1323624 ,    292.30 K ,    28.8 % ,    96.861 kPa
1324631 ,    292.30 K ,    28.8 % ,    96.864 kPa
1325636 ,    292.30 K ,    28.8 % ,    96.862 kPa
1326643 ,    292.31 K ,    28.7 % ,    96.866 kPa
1327649 ,    292.30 K ,    28.7 % ,    96.861 kPa
1328656 ,    292.30 K ,    28.7 % ,    96.864 kPa
1329662 ,    292.31 K ,    28.8 % ,    96.863 kPa
1330669 ,    292.30 K ,    28.8 % ,    96.863 kPa
1331676 ,    292.30 K ,    28.8 % ,    96.864 kPa
1332682 ,    292.30 K ,    28.8 % ,    96.867 kPa
1333689 ,    292.30 K ,    28.7 % ,    96.864 kPa
1334695 ,    292.29 K ,    28.8 % ,    96.861 kPa
1335701 ,    292.29 K ,    28.7 % ,    96.860 kPa
1336708 ,    292.30 K ,    28.8 % ,    96.860 kPa
1337714 ,    292.29 K ,    28.8 % ,    96.863 kPa
1338721 ,    292.30 K ,    28.8 % ,    96.864 kPa
1339727 ,    292.29 K ,    28.8 % ,    96.862 kPa
1340734 ,    292.30 K ,    28.7 % ,    96.863 kPa
1341741 ,    292.30 K ,    28.7 % ,    96.862 kPa
1342747 ,    292.29 K ,    28.8 % ,    96.863 kPa
1343754 ,    292.30 K ,    28.8 % ,    96.865 kPa
1344759 ,    292.30 K ,    28.8 % ,    96.864 kPa
1345766 ,    292.30 K ,    28.7 % ,    96.865 kPa
1346772 ,    292.30 K ,    28.8 % ,    96.865 kPa
1347779 ,    292.30 K ,    28.8 % ,    96.866 kPa
1348786 ,    292.30 K ,    28.7 % ,    96.863 kPa
1349792 ,    292.30 K ,    28.7 % ,    96.865 kPa
1350799 ,    292.30 K ,    28.8 % ,    96.867 kPa
1351805 ,    292.29 K ,    28.8 % ,    96.864 kPa
1352812 ,    292.30 K ,    28.7 % ,    96.867 kPa
1353818 ,    292.29 K ,    28.8 % ,    96.863 kPa
1354824 ,    292.28 K ,    28.8 % ,    96.864 kPa
1355831 ,    292.29 K ,    28.7 % ,    96.866 kPa
1356837 ,    292.29 K ,    28.7 % ,    96.863 kPa
1357844 ,    292.30 K ,    28.7 % ,    96.864 kPa
1358851 ,    292.29 K ,    28.8 % ,    96.865 kPa
1359857 ,    292.29 K ,    28.7 % ,    96.862 kPa
1360864 ,    292.29 K ,    28.7 % ,    96.861 kPa
1361870 ,    292.29 K ,    28.8 % ,    96.861 kPa
1362877 ,    292.29 K ,    28.8 % ,    96.862 kPa
1363883 ,    292.29 K ,    28.7 % ,    96.864 kPa
1364889 ,    292.28 K ,    28.8 % ,    96.861 kPa
1365896 ,    292.29 K ,    28.7 % ,    96.863 kPa
1366902 ,    292.28 K ,    28.8 % ,    96.861 kPa
1367909 ,    292.29 K ,    28.7 % ,    96.862 kPa
1368915 ,    292.29 K ,    28.7 % ,    96.862 kPa
1369922 ,    292.28 K ,    28.7 % ,    96.861 kPa
1370929 ,    292.28 K ,    28.7 % ,    96.861 kPa
1371935 ,    292.28 K ,    28.7 % ,    96.862 kPa
1372942 ,    292.29 K ,    28.7 % ,    96.863 kPa
1373947 ,    292.28 K ,    28.8 % ,    96.859 kPa
1374954 ,    292.29 K ,    28.7 % ,    96.860 kPa
1375961 ,    292.28 K ,    28.7 % ,    96.862 kPa
1376967 ,    292.28 K ,    28.7 % ,    96.862 kPa
1377974 ,    292.29 K ,    28.7 % ,    96.865 kPa
1378980 ,    292.28 K ,    28.8 % ,    96.862 kPa
1379987 ,    292.28 K ,    28.8 % ,    96.859 kPa
1380994 ,    292.28 K ,    28.7 % ,    96.861 kPa
1382000 ,    292.28 K ,    28.8 % ,    96.861 kPa
1383006 ,    292.29 K ,    28.7 % ,    96.861 kPa
1384012 ,    292.29 K ,    28.7 % ,    96.859 kPa
1385019 ,    292.28 K ,    28.7 % ,    96.861 kPa
1386025 ,    292.27 K ,    28.7 % ,    96.857 kPa
1387032 ,    292.28 K ,    28.7 % ,    96.858 kPa
1388039 ,    292.28 K ,    28.7 % ,    96.859 kPa
1389045 ,    292.28 K ,    28.7 % ,    96.861 kPa
1390052 ,    292.28 K ,    28.7 % ,    96.857 kPa
