Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
2743727 ,    328.20 K ,    0.0 % ,    105.374 kPa
2744733 ,    328.19 K ,    0.0 % ,    105.367 kPa
2745740 ,    328.18 K ,    0.0 % ,    105.364 kPa
2746746 ,    328.17 K ,    0.0 % ,    105.359 kPa
2747752 ,    328.15 K ,    0.0 % ,    105.352 kPa
2748759 ,    328.14 K ,    0.0 % ,    105.349 kPa
2749765 ,    328.14 K ,    0.0 % ,    105.343 kPa
2750772 ,    328.12 K ,    0.0 % ,    105.340 kPa
2751778 ,    328.12 K ,    0.0 % ,    105.336 kPa
2752785 ,    328.10 K ,    0.0 % ,    105.332 kPa
2753792 ,    328.09 K ,    0.0 % ,    105.328 kPa
2754798 ,    328.08 K ,    0.0 % ,    105.319 kPa
2755804 ,    328.09 K ,    0.0 % ,    105.319 kPa
2756810 ,    328.08 K ,    0.0 % ,    105.316 kPa
2757817 ,    328.07 K ,    0.0 % ,    105.312 kPa
2758823 ,    328.06 K ,    0.0 % ,    105.304 kPa
2759830 ,    328.05 K ,    0.0 % ,    105.298 kPa
2760837 ,    328.04 K ,    0.0 % ,    105.298 kPa
2761843 ,    328.03 K ,    0.0 % ,    105.290 kPa
2762850 ,    328.02 K ,    0.0 % ,    105.287 kPa
2763855 ,    328.02 K ,    0.0 % ,    105.282 kPa
2764862 ,    328.00 K ,    0.0 % ,    105.279 kPa
2765869 ,    328.00 K ,    0.0 % ,    105.275 kPa
2766875 ,    327.99 K ,    0.0 % ,    105.271 kPa
2767882 ,    327.97 K ,    0.0 % ,    105.266 kPa
2768888 ,    327.96 K ,    0.0 % ,    105.260 kPa
2769895 ,    327.96 K ,    0.0 % ,    105.259 kPa
2770902 ,    327.95 K ,    0.0 % ,    105.252 kPa
2771907 ,    327.95 K ,    0.0 % ,    105.250 kPa
2772914 ,    327.94 K ,    0.0 % ,    105.245 kPa
2773920 ,    327.93 K ,    0.0 % ,    105.242 kPa
2774927 ,    327.93 K ,    0.0 % ,    105.236 kPa
2775933 ,    327.92 K ,    0.0 % ,    105.234 kPa
2776940 ,    327.92 K ,    0.0 % ,    105.230 kPa
2777947 ,    327.90 K ,    0.0 % ,    105.226 kPa
2778952 ,    327.89 K ,    0.0 % ,    105.218 kPa
2779959 ,    327.87 K ,    0.0 % ,    105.215 kPa
2780965 ,    327.86 K ,    0.0 % ,    105.211 kPa
2781972 ,    327.86 K ,    0.0 % ,    105.209 kPa
2782979 ,    327.84 K ,    0.0 % ,    105.200 kPa
2783985 ,    327.81 K ,    0.0 % ,    105.195 kPa
2784992 ,    327.81 K ,    0.0 % ,    105.194 kPa
2785998 ,    327.80 K ,    0.0 % ,    105.188 kPa
2787004 ,    327.77 K ,    0.0 % ,    105.183 kPa
2788011 ,    327.76 K ,    0.0 % ,    105.178 kPa
2789017 ,    327.74 K ,    0.0 % ,    105.174 kPa
2790024 ,    327.73 K ,    0.0 % ,    105.170 kPa
2791030 ,    327.71 K ,    0.0 % ,    105.165 kPa
2792037 ,    327.70 K ,    0.0 % ,    105.158 kPa
2793043 ,    327.69 K ,    0.0 % ,    105.155 kPa
2794050 ,    327.70 K ,    0.0 % ,    105.156 kPa
2795056 ,    327.68 K ,    0.0 % ,    105.148 kPa
2796062 ,    327.67 K ,    0.0 % ,    105.145 kPa
2797069 ,    327.65 K ,    0.0 % ,    105.141 kPa
2798075 ,    327.65 K ,    0.0 % ,    105.135 kPa
2799082 ,    327.63 K ,    0.0 % ,    105.129 kPa
2800089 ,    327.62 K ,    0.0 % ,    105.128 kPa
2801095 ,    327.61 K ,    0.0 % ,    105.125 kPa
2802102 ,    327.60 K ,    0.0 % ,    105.119 kPa
2803107 ,    327.58 K ,    0.0 % ,    105.114 kPa
2804114 ,    327.58 K ,    0.0 % ,    105.110 kPa
2805121 ,    327.57 K ,    0.0 % ,    105.107 kPa
2806127 ,    327.57 K ,    0.0 % ,    105.105 kPa
2807134 ,    327.55 K ,    0.0 % ,    105.102 kPa
2808140 ,    327.55 K ,    0.0 % ,    105.100 kPa
2809147 ,    327.54 K ,    0.0 % ,    105.092 kPa
2810152 ,    327.53 K ,    0.0 % ,    105.087 kPa
2811159 ,    327.51 K ,    0.0 % ,    105.084 kPa
2812166 ,    327.48 K ,    0.0 % ,    105.077 kPa
2813172 ,    327.51 K ,    0.0 % ,    105.078 kPa
2814179 ,    327.51 K ,    0.0 % ,    105.073 kPa
2815185 ,    327.52 K ,    0.0 % ,    105.068 kPa
2816192 ,    327.49 K ,    0.0 % ,    105.064 kPa
2817199 ,    327.49 K ,    0.0 % ,    105.057 kPa
2818204 ,    327.48 K ,    0.0 % ,    105.056 kPa
2819211 ,    327.47 K ,    0.0 % ,    105.050 kPa
2820217 ,    327.45 K ,    0.0 % ,    105.043 kPa
2821224 ,    327.44 K ,    0.0 % ,    105.039 kPa
2822231 ,    327.41 K ,    0.0 % ,    105.034 kPa
2823237 ,    327.40 K ,    0.0 % ,    105.027 kPa
2824244 ,    327.40 K ,    0.0 % ,    105.028 kPa
2825250 ,    327.38 K ,    0.0 % ,    105.022 kPa
2826256 ,    327.38 K ,    0.0 % ,    105.019 kPa
2827262 ,    327.36 K ,    0.0 % ,    105.013 kPa
2828269 ,    327.36 K ,    0.0 % ,    105.012 kPa
2829276 ,    327.37 K ,    0.0 % ,    105.008 kPa
2830282 ,    327.38 K ,    0.0 % ,    105.007 kPa
2831289 ,    327.36 K ,    0.0 % ,    105.003 kPa
2832295 ,    327.34 K ,    0.0 % ,    104.996 kPa
2833301 ,    327.32 K ,    0.0 % ,    104.989 kPa
2834308 ,    327.29 K ,    0.0 % ,    104.983 kPa
2835314 ,    327.28 K ,    0.0 % ,    104.978 kPa
2836321 ,    327.26 K ,    0.0 % ,    104.971 kPa
2837327 ,    327.23 K ,    0.0 % ,    104.966 kPa
2838334 ,    327.21 K ,    0.0 % ,    104.959 kPa
2839341 ,    327.22 K ,    0.0 % ,    104.960 kPa
2840346 ,    327.22 K ,    0.0 % ,    104.955 kPa
2841353 ,    327.21 K ,    0.0 % ,    104.952 kPa
2842359 ,    327.20 K ,    0.0 % ,    104.948 kPa
2843366 ,    327.19 K ,    0.0 % ,    104.946 kPa
2844372 ,    327.18 K ,    0.0 % ,    104.942 kPa
2845379 ,    327.17 K ,    0.0 % ,    104.937 kPa
2846386 ,    327.17 K ,    0.0 % ,    104.936 kPa
2847392 ,    327.16 K ,    0.0 % ,    104.930 kPa
2848398 ,    327.14 K ,    0.0 % ,    104.924 kPa
2849404 ,    327.13 K ,    0.0 % ,    104.919 kPa
2850411 ,    327.12 K ,    0.0 % ,    104.917 kPa
2851418 ,    327.10 K ,    0.0 % ,    104.909 kPa
2852424 ,    327.09 K ,    0.0 % ,    104.907 kPa
2853431 ,    327.08 K ,    0.0 % ,    104.904 kPa
2854437 ,    327.08 K ,    0.0 % ,    104.899 kPa
2855444 ,    327.07 K ,    0.0 % ,    104.897 kPa
2856450 ,    327.05 K ,    0.0 % ,    104.892 kPa
2857456 ,    327.04 K ,    0.0 % ,    104.887 kPa
2858463 ,    327.03 K ,    0.0 % ,    104.886 kPa
2859469 ,    327.03 K ,    0.0 % ,    104.879 kPa
2860476 ,    327.02 K ,    0.0 % ,    104.875 kPa
2861483 ,    327.01 K ,    0.0 % ,    104.869 kPa
2862489 ,    327.00 K ,    0.0 % ,    104.868 kPa
2863495 ,    327.00 K ,    0.0 % ,    104.862 kPa
2864501 ,    326.98 K ,    0.0 % ,    104.859 kPa
2865508 ,    326.97 K ,    0.0 % ,    104.853 kPa
2866514 ,    326.95 K ,    0.0 % ,    104.846 kPa
2867521 ,    326.95 K ,    0.0 % ,    104.842 kPa
2868528 ,    326.94 K ,    0.0 % ,    104.842 kPa
2869534 ,    326.93 K ,    0.0 % ,    104.836 kPa
2870541 ,    326.91 K ,    0.0 % ,    104.831 kPa
2871546 ,    326.91 K ,    0.0 % ,    104.824 kPa
2872553 ,    326.90 K ,    0.0 % ,    104.824 kPa
2873560 ,    326.89 K ,    0.0 % ,    104.818 kPa
2874566 ,    326.87 K ,    0.0 % ,    104.812 kPa
2875573 ,    326.86 K ,    0.0 % ,    104.807 kPa
2876579 ,    326.84 K ,    0.0 % ,    104.802 kPa
2877586 ,    326.84 K ,    0.0 % ,    104.798 kPa
2878592 ,    326.84 K ,    0.0 % ,    104.798 kPa
2879598 ,    326.82 K ,    0.0 % ,    104.793 kPa
2880605 ,    326.81 K ,    0.0 % ,    104.788 kPa
2881611 ,    326.80 K ,    0.0 % ,    104.783 kPa
2882618 ,    326.79 K ,    0.0 % ,    104.779 kPa
2883624 ,    326.78 K ,    0.0 % ,    104.775 kPa
2884631 ,    326.78 K ,    0.0 % ,    104.772 kPa
2885638 ,    326.76 K ,    0.0 % ,    104.769 kPa
2886643 ,    326.75 K ,    0.0 % ,    104.763 kPa
2887650 ,    326.75 K ,    0.0 % ,    104.761 kPa
2888656 ,    326.73 K ,    0.0 % ,    104.755 kPa
2889663 ,    326.73 K ,    0.0 % ,    104.753 kPa
2890670 ,    326.73 K ,    0.0 % ,    104.747 kPa
2891676 ,    326.72 K ,    0.0 % ,    104.749 kPa
2892683 ,    326.70 K ,    0.0 % ,    104.740 kPa
2893688 ,    326.69 K ,    0.0 % ,    104.736 kPa
2894695 ,    326.67 K ,    0.0 % ,    104.731 kPa
2895702 ,    326.66 K ,    0.0 % ,    104.725 kPa
2896708 ,    326.65 K ,    0.0 % ,    104.722 kPa
2897715 ,    326.66 K ,    0.0 % ,    104.720 kPa
2898721 ,    326.64 K ,    0.0 % ,    104.715 kPa
2899728 ,    326.66 K ,    0.0 % ,    104.712 kPa
2900734 ,    326.66 K ,    0.0 % ,    104.712 kPa
2901740 ,    326.67 K ,    0.0 % ,    104.709 kPa
2902747 ,    326.64 K ,    0.0 % ,    104.701 kPa
2903753 ,    326.63 K ,    0.0 % ,    104.700 kPa
2904760 ,    326.62 K ,    0.0 % ,    104.693 kPa
2905766 ,    326.61 K ,    0.0 % ,    104.691 kPa
2906773 ,    326.59 K ,    0.0 % ,    104.683 kPa
2907780 ,    326.57 K ,    0.0 % ,    104.682 kPa
2908785 ,    326.59 K ,    0.0 % ,    104.678 kPa
2909792 ,    326.57 K ,    0.0 % ,    104.676 kPa
2910798 ,    326.55 K ,    0.0 % ,    104.670 kPa
2911805 ,    326.55 K ,    0.0 % ,    104.663 kPa
2912812 ,    326.54 K ,    0.0 % ,    104.661 kPa
2913818 ,    326.53 K ,    0.0 % ,    104.657 kPa
2914825 ,    326.52 K ,    0.0 % ,    104.653 kPa
2915831 ,    326.52 K ,    0.0 % ,    104.651 kPa
2916837 ,    326.51 K ,    0.0 % ,    104.645 kPa
2917843 ,    326.50 K ,    0.0 % ,    104.640 kPa
2918850 ,    326.49 K ,    0.0 % ,    104.640 kPa
2919857 ,    326.49 K ,    0.0 % ,    104.636 kPa
2920863 ,    326.47 K ,    0.0 % ,    104.628 kPa
2921870 ,    326.45 K ,    0.0 % ,    104.624 kPa
2922876 ,    326.45 K ,    0.0 % ,    104.622 kPa
2923883 ,    326.44 K ,    0.0 % ,    104.617 kPa
2924889 ,    326.43 K ,    0.0 % ,    104.614 kPa
2925895 ,    326.43 K ,    0.0 % ,    104.613 kPa
2926902 ,    326.42 K ,    0.0 % ,    104.607 kPa
2927908 ,    326.41 K ,    0.0 % ,    104.605 kPa
2928915 ,    326.40 K ,    0.0 % ,    104.603 kPa
2929922 ,    326.40 K ,    0.0 % ,    104.597 kPa
2930928 ,    326.37 K ,    0.0 % ,    104.590 kPa
2931935 ,    326.37 K ,    0.0 % ,    104.587 kPa
2932940 ,    326.37 K ,    0.0 % ,    104.585 kPa
2933947 ,    326.36 K ,    0.0 % ,    104.580 kPa
2934953 ,    326.35 K ,    0.0 % ,    104.577 kPa
2935960 ,    326.34 K ,    0.0 % ,    104.573 kPa
2936967 ,    326.33 K ,    0.0 % ,    104.570 kPa
2937973 ,    326.32 K ,    0.0 % ,    104.564 kPa
2938980 ,    326.32 K ,    0.0 % ,    104.564 kPa
2939985 ,    326.30 K ,    0.0 % ,    104.555 kPa
2940992 ,    326.29 K ,    0.0 % ,    104.555 kPa
2941999 ,    326.29 K ,    0.0 % ,    104.549 kPa
2943005 ,    326.28 K ,    0.0 % ,    104.546 kPa
2944012 ,    326.28 K ,    0.0 % ,    104.544 kPa
2945018 ,    326.26 K ,    0.0 % ,    104.540 kPa
2946025 ,    326.25 K ,    0.0 % ,    104.534 kPa
2947032 ,    326.24 K ,    0.0 % ,    104.533 kPa
2948037 ,    326.24 K ,    0.0 % ,    104.527 kPa
2949044 ,    326.22 K ,    0.0 % ,    104.522 kPa
2950050 ,    326.21 K ,    0.0 % ,    104.519 kPa
2951057 ,    326.20 K ,    0.0 % ,    104.514 kPa
2952064 ,    326.21 K ,    0.0 % ,    104.515 kPa
2953070 ,    326.19 K ,    0.0 % ,    104.507 kPa
2954077 ,    326.17 K ,    0.0 % ,    104.500 kPa
2955083 ,    326.17 K ,    0.0 % ,    104.500 kPa
2956089 ,    326.17 K ,    0.0 % ,    104.497 kPa
2957095 ,    326.15 K ,    0.0 % ,    104.490 kPa
2958102 ,    326.15 K ,    0.0 % ,    104.490 kPa
2959109 ,    326.14 K ,    0.0 % ,    104.486 kPa
2960115 ,    326.13 K ,    0.0 % ,    104.478 kPa
2961122 ,    326.11 K ,    0.0 % ,    104.473 kPa
2962128 ,    326.11 K ,    0.0 % ,    104.473 kPa
2963135 ,    326.10 K ,    0.0 % ,    104.467 kPa
2964141 ,    326.09 K ,    0.0 % ,    104.461 kPa
2965147 ,    326.08 K ,    0.0 % ,    104.458 kPa
2966154 ,    326.07 K ,    0.0 % ,    104.452 kPa
2967160 ,    326.06 K ,    0.0 % ,    104.449 kPa
2968167 ,    326.05 K ,    0.0 % ,    104.444 kPa
2969174 ,    326.04 K ,    0.0 % ,    104.441 kPa
2970180 ,    326.03 K ,    0.0 % ,    104.435 kPa
2971186 ,    326.03 K ,    0.0 % ,    104.433 kPa
2972192 ,    326.01 K ,    0.0 % ,    104.426 kPa
2973199 ,    326.00 K ,    0.0 % ,    104.424 kPa
2974205 ,    326.01 K ,    0.0 % ,    104.423 kPa
2975212 ,    326.00 K ,    0.0 % ,    104.417 kPa
2976219 ,    325.97 K ,    0.0 % ,    104.412 kPa
2977225 ,    325.96 K ,    0.0 % ,    104.410 kPa
2978232 ,    325.96 K ,    0.0 % ,    104.404 kPa
2979237 ,    325.94 K ,    0.0 % ,    104.400 kPa
2980244 ,    325.93 K ,    0.0 % ,    104.396 kPa
2981251 ,    325.92 K ,    0.0 % ,    104.392 kPa
2982257 ,    325.92 K ,    0.0 % ,    104.391 kPa
2983264 ,    325.91 K ,    0.0 % ,    104.387 kPa
2984270 ,    325.90 K ,    0.0 % ,    104.379 kPa
2985277 ,    325.88 K ,    0.0 % ,    104.380 kPa
2986283 ,    325.88 K ,    0.0 % ,    104.374 kPa
2987289 ,    325.87 K ,    0.0 % ,    104.368 kPa
2988296 ,    325.85 K ,    0.0 % ,    104.364 kPa
2989302 ,    325.85 K ,    0.0 % ,    104.359 kPa
2990309 ,    325.85 K ,    0.0 % ,    104.359 kPa
2991315 ,    325.83 K ,    0.0 % ,    104.353 kPa
2992322 ,    325.82 K ,    0.0 % ,    104.350 kPa
2993329 ,    325.81 K ,    0.0 % ,    104.344 kPa
2994334 ,    325.81 K ,    0.0 % ,    104.343 kPa
2995341 ,    325.80 K ,    0.0 % ,    104.338 kPa
2996347 ,    325.78 K ,    0.0 % ,    104.334 kPa
2997354 ,    325.78 K ,    0.0 % ,    104.332 kPa
2998361 ,    325.77 K ,    0.0 % ,    104.326 kPa
2999367 ,    325.75 K ,    0.0 % ,    104.320 kPa
3000374 ,    325.75 K ,    0.0 % ,    104.318 kPa
3001380 ,    325.74 K ,    0.0 % ,    104.315 kPa
3002386 ,    325.74 K ,    0.0 % ,    104.313 kPa
3003393 ,    325.72 K ,    0.0 % ,    104.309 kPa
3004399 ,    325.71 K ,    0.0 % ,    104.305 kPa
3005406 ,    325.71 K ,    0.0 % ,    104.300 kPa
3006412 ,    325.69 K ,    0.0 % ,    104.295 kPa
3007419 ,    325.68 K ,    0.0 % ,    104.292 kPa
3008425 ,    325.67 K ,    0.0 % ,    104.285 kPa
3009431 ,    325.67 K ,    0.0 % ,    104.284 kPa
3010438 ,    325.66 K ,    0.0 % ,    104.278 kPa
3011444 ,    325.65 K ,    0.0 % ,    104.275 kPa
3012451 ,    325.63 K ,    0.0 % ,    104.273 kPa
3013457 ,    325.63 K ,    0.0 % ,    104.266 kPa
3014464 ,    325.62 K ,    0.0 % ,    104.262 kPa
3015471 ,    325.61 K ,    0.0 % ,    104.260 kPa
3016477 ,    325.61 K ,    0.0 % ,    104.258 kPa
3017483 ,    325.58 K ,    0.0 % ,    104.249 kPa
3018489 ,    325.58 K ,    0.0 % ,    104.243 kPa
3019496 ,    325.57 K ,    0.0 % ,    104.239 kPa
3020503 ,    325.56 K ,    0.0 % ,    104.236 kPa
3021509 ,    325.54 K ,    0.0 % ,    104.233 kPa
3022516 ,    325.54 K ,    0.0 % ,    104.229 kPa
3023522 ,    325.53 K ,    0.0 % ,    104.223 kPa
3024529 ,    325.51 K ,    0.0 % ,    104.218 kPa
3025534 ,    325.50 K ,    0.0 % ,    104.216 kPa
3026541 ,    325.49 K ,    0.0 % ,    104.209 kPa
3027548 ,    325.49 K ,    0.0 % ,    104.209 kPa
3028554 ,    325.49 K ,    0.0 % ,    104.209 kPa
3029561 ,    325.48 K ,    0.0 % ,    104.203 kPa
3030567 ,    325.46 K ,    0.0 % ,    104.199 kPa
3031574 ,    325.45 K ,    0.0 % ,    104.197 kPa
3032581 ,    325.45 K ,    0.0 % ,    104.193 kPa
3033586 ,    325.43 K ,    0.0 % ,    104.187 kPa
3034593 ,    325.42 K ,    0.0 % ,    104.184 kPa
3035599 ,    325.42 K ,    0.0 % ,    104.182 kPa
3036606 ,    325.41 K ,    0.0 % ,    104.178 kPa
3037613 ,    325.39 K ,    0.0 % ,    104.176 kPa
3038619 ,    325.38 K ,    0.0 % ,    104.171 kPa
3039626 ,    325.37 K ,    0.0 % ,    104.164 kPa
3040632 ,    325.38 K ,    0.0 % ,    104.165 kPa
3041638 ,    325.36 K ,    0.0 % ,    104.160 kPa
3042644 ,    325.34 K ,    0.0 % ,    104.152 kPa
3043651 ,    325.34 K ,    0.0 % ,    104.150 kPa
3044658 ,    325.33 K ,    0.0 % ,    104.147 kPa
3045664 ,    325.31 K ,    0.0 % ,    104.144 kPa
3046671 ,    325.31 K ,    0.0 % ,    104.140 kPa
3047677 ,    325.31 K ,    0.0 % ,    104.138 kPa
3048683 ,    325.30 K ,    0.0 % ,    104.135 kPa
3049690 ,    325.29 K ,    0.0 % ,    104.131 kPa
3050696 ,    325.27 K ,    0.0 % ,    104.124 kPa
3051703 ,    325.25 K ,    0.0 % ,    104.117 kPa
3052709 ,    325.24 K ,    0.0 % ,    104.115 kPa
3053716 ,    325.22 K ,    0.0 % ,    104.113 kPa
3054723 ,    325.22 K ,    0.0 % ,    104.110 kPa
3055729 ,    325.22 K ,    0.0 % ,    104.110 kPa
3056735 ,    325.22 K ,    0.0 % ,    104.103 kPa
3057741 ,    325.20 K ,    0.0 % ,    104.100 kPa
3058748 ,    325.20 K ,    0.0 % ,    104.098 kPa
3059755 ,    325.20 K ,    0.0 % ,    104.098 kPa
3060761 ,    325.19 K ,    0.0 % ,    104.092 kPa
3061768 ,    325.17 K ,    0.0 % ,    104.084 kPa
3062774 ,    325.17 K ,    0.0 % ,    104.081 kPa
3063781 ,    325.16 K ,    0.0 % ,    104.077 kPa
3064786 ,    325.15 K ,    0.0 % ,    104.078 kPa
3065793 ,    325.14 K ,    0.0 % ,    104.070 kPa
3066800 ,    325.13 K ,    0.0 % ,    104.070 kPa
3067806 ,    325.13 K ,    0.0 % ,    104.066 kPa
3068813 ,    325.12 K ,    0.0 % ,    104.064 kPa
3069819 ,    325.10 K ,    0.0 % ,    104.058 kPa
3070826 ,    325.10 K ,    0.0 % ,    104.052 kPa
3071832 ,    325.09 K ,    0.0 % ,    104.048 kPa
3072838 ,    325.08 K ,    0.0 % ,    104.047 kPa
3073845 ,    325.07 K ,    0.0 % ,    104.041 kPa
3074851 ,    325.05 K ,    0.0 % ,    104.037 kPa
3075858 ,    325.05 K ,    0.0 % ,    104.033 kPa
3076865 ,    325.04 K ,    0.0 % ,    104.029 kPa
3077871 ,    325.04 K ,    0.0 % ,    104.028 kPa
3078878 ,    325.03 K ,    0.0 % ,    104.027 kPa
3079883 ,    325.02 K ,    0.0 % ,    104.022 kPa
3080890 ,    325.01 K ,    0.0 % ,    104.016 kPa
3081896 ,    325.00 K ,    0.0 % ,    104.016 kPa
3082903 ,    324.99 K ,    0.0 % ,    104.011 kPa
3083910 ,    324.98 K ,    0.0 % ,    104.005 kPa
3084916 ,    324.97 K ,    0.0 % ,    104.005 kPa
3085923 ,    324.97 K ,    0.0 % ,    104.000 kPa
3086928 ,    324.96 K ,    0.0 % ,    103.995 kPa
3087935 ,    324.95 K ,    0.0 % ,    103.992 kPa
3088942 ,    324.94 K ,    0.0 % ,    103.990 kPa
3089948 ,    324.92 K ,    0.0 % ,    103.980 kPa
3090955 ,    324.91 K ,    0.0 % ,    103.977 kPa
3091961 ,    324.90 K ,    0.0 % ,    103.975 kPa
3092968 ,    324.89 K ,    0.0 % ,    103.972 kPa
3093975 ,    324.89 K ,    0.0 % ,    103.968 kPa
3094980 ,    324.88 K ,    0.0 % ,    103.966 kPa
3095987 ,    324.87 K ,    0.0 % ,    103.965 kPa
3096993 ,    324.86 K ,    0.0 % ,    103.959 kPa
3098000 ,    324.86 K ,    0.0 % ,    103.955 kPa
3099006 ,    324.85 K ,    0.0 % ,    103.953 kPa
3100013 ,    324.84 K ,    0.0 % ,    103.948 kPa
3101020 ,    324.82 K ,    0.0 % ,    103.943 kPa
3102025 ,    324.82 K ,    0.0 % ,    103.940 kPa
3103032 ,    324.80 K ,    0.0 % ,    103.938 kPa
3104038 ,    324.80 K ,    0.0 % ,    103.932 kPa
3105045 ,    324.79 K ,    0.0 % ,    103.930 kPa
3106052 ,    324.78 K ,    0.0 % ,    103.925 kPa
3107058 ,    324.77 K ,    0.0 % ,    103.921 kPa
3108065 ,    324.77 K ,    0.0 % ,    103.919 kPa
3109071 ,    324.77 K ,    0.0 % ,    103.916 kPa
3110077 ,    324.75 K ,    0.0 % ,    103.912 kPa
3111084 ,    324.75 K ,    0.0 % ,    103.911 kPa
3112090 ,    324.74 K ,    0.0 % ,    103.904 kPa
3113097 ,    324.72 K ,    0.0 % ,    103.903 kPa
3114103 ,    324.71 K ,    0.0 % ,    103.898 kPa
3115110 ,    324.71 K ,    0.0 % ,    103.894 kPa
3116116 ,    324.70 K ,    0.0 % ,    103.891 kPa
3117123 ,    324.69 K ,    0.0 % ,    103.889 kPa
3118129 ,    324.70 K ,    0.0 % ,    103.888 kPa
3119135 ,    324.68 K ,    0.0 % ,    103.884 kPa
3120142 ,    324.67 K ,    0.0 % ,    103.877 kPa
3121148 ,    324.66 K ,    0.0 % ,    103.874 kPa
3122155 ,    324.67 K ,    0.0 % ,    103.874 kPa
3123162 ,    324.65 K ,    0.0 % ,    103.866 kPa
3124168 ,    324.64 K ,    0.0 % ,    103.863 kPa
3125174 ,    324.64 K ,    0.0 % ,    103.861 kPa
3126180 ,    324.61 K ,    0.0 % ,    103.850 kPa
3127187 ,    324.60 K ,    0.0 % ,    103.847 kPa
3128194 ,    324.59 K ,    0.0 % ,    103.845 kPa
3129200 ,    324.59 K ,    0.0 % ,    103.842 kPa
3130207 ,    324.58 K ,    0.0 % ,    103.837 kPa
3131213 ,    324.56 K ,    0.0 % ,    103.830 kPa
3132220 ,    324.55 K ,    0.0 % ,    103.828 kPa
3133225 ,    324.55 K ,    0.0 % ,    103.825 kPa
3134232 ,    324.53 K ,    0.0 % ,    103.821 kPa
3135239 ,    324.52 K ,    0.0 % ,    103.816 kPa
3136245 ,    324.52 K ,    0.0 % ,    103.812 kPa
3137252 ,    324.50 K ,    0.0 % ,    103.810 kPa
3138258 ,    324.50 K ,    0.0 % ,    103.805 kPa
3139265 ,    324.48 K ,    0.0 % ,    103.802 kPa
3140271 ,    324.47 K ,    0.0 % ,    103.799 kPa
3141277 ,    324.47 K ,    0.0 % ,    103.795 kPa
3142284 ,    324.46 K ,    0.0 % ,    103.790 kPa
3143290 ,    324.45 K ,    0.0 % ,    103.787 kPa
3144297 ,    324.45 K ,    0.0 % ,    103.785 kPa
3145304 ,    324.43 K ,    0.0 % ,    103.781 kPa
3146310 ,    324.42 K ,    0.0 % ,    103.776 kPa
3147317 ,    324.40 K ,    0.0 % ,    103.768 kPa
3148322 ,    324.38 K ,    0.0 % ,    103.765 kPa
3149329 ,    324.38 K ,    0.0 % ,    103.765 kPa
3150336 ,    324.36 K ,    0.0 % ,    103.759 kPa
3151342 ,    324.36 K ,    0.0 % ,    103.757 kPa
3152349 ,    324.36 K ,    0.0 % ,    103.751 kPa
3153355 ,    324.33 K ,    0.0 % ,    103.747 kPa
3154362 ,    324.33 K ,    0.0 % ,    103.742 kPa
3155367 ,    324.32 K ,    0.0 % ,    103.742 kPa
3156374 ,    324.31 K ,    0.0 % ,    103.739 kPa
3157381 ,    324.31 K ,    0.0 % ,    103.739 kPa
3158387 ,    324.29 K ,    0.0 % ,    103.730 kPa
3159394 ,    324.28 K ,    0.0 % ,    103.727 kPa
3160400 ,    324.27 K ,    0.0 % ,    103.724 kPa
3161407 ,    324.26 K ,    0.0 % ,    103.719 kPa
3162414 ,    324.24 K ,    0.0 % ,    103.715 kPa
3163419 ,    324.23 K ,    0.0 % ,    103.711 kPa
3164426 ,    324.22 K ,    0.0 % ,    103.706 kPa
3165432 ,    324.21 K ,    0.0 % ,    103.704 kPa
3166439 ,    324.20 K ,    0.0 % ,    103.699 kPa
3167446 ,    324.20 K ,    0.0 % ,    103.700 kPa
3168452 ,    324.19 K ,    0.0 % ,    103.696 kPa
3169459 ,    324.18 K ,    0.0 % ,    103.693 kPa
3170465 ,    324.17 K ,    0.0 % ,    103.687 kPa
3171471 ,    324.17 K ,    0.0 % ,    103.687 kPa
3172477 ,    324.15 K ,    0.0 % ,    103.684 kPa
3173484 ,    324.15 K ,    0.0 % ,    103.680 kPa
3174491 ,    324.14 K ,    0.0 % ,    103.678 kPa
3175497 ,    324.14 K ,    0.0 % ,    103.673 kPa
3176504 ,    324.12 K ,    0.0 % ,    103.667 kPa
3177510 ,    324.12 K ,    0.0 % ,    103.667 kPa
3178517 ,    324.11 K ,    0.0 % ,    103.661 kPa
3179523 ,    324.09 K ,    0.0 % ,    103.655 kPa
3180529 ,    324.08 K ,    0.0 % ,    103.654 kPa
3181536 ,    324.05 K ,    0.0 % ,    103.647 kPa
3182542 ,    324.05 K ,    0.0 % ,    103.647 kPa
3183549 ,    324.05 K ,    0.0 % ,    103.646 kPa
3184556 ,    324.05 K ,    0.0 % ,    103.639 kPa
3185562 ,    324.03 K ,    0.0 % ,    103.636 kPa
3186569 ,    324.02 K ,    0.0 % ,    103.628 kPa
3187574 ,    324.01 K ,    0.0 % ,    103.627 kPa
3188581 ,    324.00 K ,    0.0 % ,    103.623 kPa
3189587 ,    324.00 K ,    0.0 % ,    103.624 kPa
3190594 ,    323.98 K ,    0.0 % ,    103.614 kPa
3191601 ,    323.98 K ,    0.0 % ,    103.613 kPa
3192607 ,    323.97 K ,    0.0 % ,    103.606 kPa
3193614 ,    323.96 K ,    0.0 % ,    103.606 kPa
3194620 ,    323.95 K ,    0.0 % ,    103.604 kPa
3195626 ,    323.93 K ,    0.0 % ,    103.598 kPa
