Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
361469 ,    328.70 K ,    42.9 % ,    108.579 kPa
362476 ,    328.68 K ,    42.9 % ,    108.565 kPa
363483 ,    328.67 K ,    42.9 % ,    108.559 kPa
364489 ,    328.65 K ,    42.9 % ,    108.546 kPa
365496 ,    328.65 K ,    42.9 % ,    108.542 kPa
366502 ,    328.64 K ,    42.9 % ,    108.532 kPa
367508 ,    328.62 K ,    42.9 % ,    108.516 kPa
368515 ,    328.61 K ,    42.9 % ,    108.510 kPa
369521 ,    328.59 K ,    42.9 % ,    108.501 kPa
370528 ,    328.59 K ,    42.9 % ,    108.494 kPa
371534 ,    328.57 K ,    42.9 % ,    108.478 kPa
372541 ,    328.57 K ,    42.8 % ,    108.472 kPa
373548 ,    328.56 K ,    42.9 % ,    108.464 kPa
374554 ,    328.55 K ,    42.8 % ,    108.454 kPa
375561 ,    328.53 K ,    42.8 % ,    108.437 kPa
376566 ,    328.52 K ,    42.8 % ,    108.431 kPa
377573 ,    328.51 K ,    42.8 % ,    108.423 kPa
378579 ,    328.50 K ,    42.8 % ,    108.414 kPa
379586 ,    328.49 K ,    42.8 % ,    108.405 kPa
380593 ,    328.47 K ,    42.8 % ,    108.395 kPa
381599 ,    328.46 K ,    42.8 % ,    108.389 kPa
382606 ,    328.46 K ,    42.8 % ,    108.381 kPa
383612 ,    328.44 K ,    42.8 % ,    108.370 kPa
384619 ,    328.43 K ,    42.8 % ,    108.357 kPa
385626 ,    328.42 K ,    42.8 % ,    108.347 kPa
386631 ,    328.41 K ,    42.7 % ,    108.341 kPa
387638 ,    328.40 K ,    42.8 % ,    108.332 kPa
388644 ,    328.38 K ,    42.8 % ,    108.319 kPa
389651 ,    328.37 K ,    42.7 % ,    108.312 kPa
390658 ,    328.37 K ,    42.8 % ,    108.301 kPa
391664 ,    328.35 K ,    42.7 % ,    108.293 kPa
392671 ,    328.34 K ,    42.7 % ,    108.284 kPa
393677 ,    328.33 K ,    42.7 % ,    108.274 kPa
394684 ,    328.32 K ,    42.7 % ,    108.264 kPa
395689 ,    328.31 K ,    42.7 % ,    108.256 kPa
396696 ,    328.30 K ,    42.7 % ,    108.248 kPa
397703 ,    328.29 K ,    42.6 % ,    108.239 kPa
398709 ,    328.28 K ,    42.7 % ,    108.230 kPa
399716 ,    328.28 K ,    42.6 % ,    108.223 kPa
400722 ,    328.26 K ,    42.6 % ,    108.216 kPa
401729 ,    328.25 K ,    42.6 % ,    108.199 kPa
402736 ,    328.24 K ,    42.6 % ,    108.192 kPa
403742 ,    328.23 K ,    42.6 % ,    108.186 kPa
404748 ,    328.23 K ,    42.6 % ,    108.179 kPa
405754 ,    328.21 K ,    42.6 % ,    108.161 kPa
406761 ,    328.21 K ,    42.6 % ,    108.151 kPa
407768 ,    328.20 K ,    42.6 % ,    108.145 kPa
408774 ,    328.19 K ,    42.6 % ,    108.135 kPa
409781 ,    328.17 K ,    42.6 % ,    108.125 kPa
410787 ,    328.17 K ,    42.6 % ,    108.114 kPa
411794 ,    328.15 K ,    42.6 % ,    108.105 kPa
412801 ,    328.14 K ,    42.6 % ,    108.098 kPa
413806 ,    328.13 K ,    42.5 % ,    108.090 kPa
414813 ,    328.12 K ,    42.5 % ,    108.078 kPa
415819 ,    328.11 K ,    42.5 % ,    108.069 kPa
416826 ,    328.09 K ,    42.5 % ,    108.059 kPa
417832 ,    328.09 K ,    42.6 % ,    108.050 kPa
418839 ,    328.07 K ,    42.5 % ,    108.038 kPa
419846 ,    328.07 K ,    42.5 % ,    108.029 kPa
420852 ,    328.06 K ,    42.5 % ,    108.017 kPa
421858 ,    328.05 K ,    42.5 % ,    108.013 kPa
422864 ,    328.04 K ,    42.4 % ,    107.999 kPa
423871 ,    328.03 K ,    42.4 % ,    107.991 kPa
424878 ,    328.02 K ,    42.4 % ,    107.981 kPa
425884 ,    328.01 K ,    42.4 % ,    107.973 kPa
426891 ,    328.01 K ,    42.4 % ,    107.962 kPa
427897 ,    328.00 K ,    42.4 % ,    107.954 kPa
428904 ,    327.98 K ,    42.3 % ,    107.945 kPa
429911 ,    327.98 K ,    42.3 % ,    107.938 kPa
430916 ,    327.97 K ,    42.3 % ,    107.926 kPa
431923 ,    327.96 K ,    42.3 % ,    107.914 kPa
432929 ,    327.96 K ,    42.3 % ,    107.905 kPa
433936 ,    327.94 K ,    42.2 % ,    107.895 kPa
434942 ,    327.94 K ,    42.2 % ,    107.889 kPa
435949 ,    327.93 K ,    42.2 % ,    107.876 kPa
436956 ,    327.92 K ,    42.2 % ,    107.865 kPa
437962 ,    327.91 K ,    42.1 % ,    107.858 kPa
438969 ,    327.91 K ,    42.1 % ,    107.850 kPa
439975 ,    327.89 K ,    42.1 % ,    107.839 kPa
440981 ,    327.87 K ,    42.1 % ,    107.830 kPa
441988 ,    327.87 K ,    42.1 % ,    107.820 kPa
442994 ,    327.86 K ,    42.0 % ,    107.810 kPa
444001 ,    327.85 K ,    42.0 % ,    107.798 kPa
445007 ,    327.83 K ,    42.0 % ,    107.789 kPa
446014 ,    327.84 K ,    42.0 % ,    107.784 kPa
447021 ,    327.83 K ,    42.0 % ,    107.774 kPa
448027 ,    327.82 K ,    42.0 % ,    107.767 kPa
449033 ,    327.80 K ,    42.0 % ,    107.753 kPa
450039 ,    327.80 K ,    42.0 % ,    107.744 kPa
451046 ,    327.78 K ,    42.0 % ,    107.738 kPa
452052 ,    327.77 K ,    42.0 % ,    107.727 kPa
453059 ,    327.76 K ,    42.0 % ,    107.714 kPa
454066 ,    327.75 K ,    41.9 % ,    107.701 kPa
455072 ,    327.75 K ,    41.9 % ,    107.697 kPa
456079 ,    327.73 K ,    41.9 % ,    107.689 kPa
457085 ,    327.72 K ,    41.9 % ,    107.677 kPa
458091 ,    327.72 K ,    41.9 % ,    107.671 kPa
459098 ,    327.70 K ,    41.9 % ,    107.661 kPa
460104 ,    327.69 K ,    41.9 % ,    107.650 kPa
461111 ,    327.68 K ,    41.3 % ,    107.646 kPa
462117 ,    327.67 K ,    41.9 % ,    107.631 kPa
463124 ,    327.67 K ,    41.9 % ,    107.624 kPa
464131 ,    327.66 K ,    41.9 % ,    107.618 kPa
465137 ,    327.65 K ,    41.9 % ,    107.609 kPa
466144 ,    327.63 K ,    41.9 % ,    107.594 kPa
467149 ,    327.62 K ,    41.9 % ,    107.591 kPa
468156 ,    327.61 K ,    41.9 % ,    107.580 kPa
469163 ,    327.60 K ,    41.9 % ,    107.570 kPa
470169 ,    327.59 K ,    41.9 % ,    107.559 kPa
471176 ,    327.58 K ,    41.9 % ,    107.552 kPa
472182 ,    327.57 K ,    41.9 % ,    107.546 kPa
473189 ,    327.57 K ,    41.8 % ,    107.539 kPa
474195 ,    327.56 K ,    41.8 % ,    107.526 kPa
475201 ,    327.54 K ,    41.8 % ,    107.516 kPa
476208 ,    327.53 K ,    41.9 % ,    107.509 kPa
477214 ,    327.53 K ,    41.8 % ,    107.503 kPa
478221 ,    327.51 K ,    41.8 % ,    107.496 kPa
479227 ,    327.50 K ,    41.8 % ,    107.481 kPa
480234 ,    327.49 K ,    41.8 % ,    107.475 kPa
481241 ,    327.48 K ,    41.8 % ,    107.467 kPa
482247 ,    327.48 K ,    41.8 % ,    107.462 kPa
483254 ,    327.45 K ,    41.8 % ,    107.447 kPa
484259 ,    327.44 K ,    41.8 % ,    107.440 kPa
485266 ,    327.44 K ,    41.7 % ,    107.433 kPa
486273 ,    327.42 K ,    41.7 % ,    107.423 kPa
487279 ,    327.42 K ,    41.8 % ,    107.413 kPa
488286 ,    327.41 K ,    41.8 % ,    107.406 kPa
489292 ,    327.40 K ,    41.8 % ,    107.399 kPa
490299 ,    327.38 K ,    41.8 % ,    107.390 kPa
491305 ,    327.38 K ,    41.7 % ,    107.380 kPa
492312 ,    327.37 K ,    41.7 % ,    107.369 kPa
493318 ,    327.36 K ,    41.7 % ,    107.361 kPa
494324 ,    327.36 K ,    41.7 % ,    107.357 kPa
495331 ,    327.34 K ,    41.8 % ,    107.346 kPa
496337 ,    327.33 K ,    41.7 % ,    107.337 kPa
497344 ,    327.32 K ,    41.7 % ,    107.331 kPa
498351 ,    327.31 K ,    41.6 % ,    107.322 kPa
499357 ,    327.29 K ,    41.6 % ,    107.311 kPa
500364 ,    327.28 K ,    41.7 % ,    107.298 kPa
501370 ,    327.26 K ,    41.7 % ,    107.292 kPa
502376 ,    327.26 K ,    41.7 % ,    107.285 kPa
503383 ,    327.24 K ,    41.7 % ,    107.276 kPa
504389 ,    327.24 K ,    41.7 % ,    107.266 kPa
505396 ,    327.23 K ,    41.5 % ,    107.258 kPa
506402 ,    327.22 K ,    41.6 % ,    107.246 kPa
507409 ,    327.21 K ,    41.7 % ,    107.240 kPa
508416 ,    327.19 K ,    41.7 % ,    107.235 kPa
509422 ,    327.18 K ,    41.6 % ,    107.227 kPa
510429 ,    327.17 K ,    41.6 % ,    107.216 kPa
511434 ,    327.17 K ,    41.5 % ,    107.208 kPa
512441 ,    327.16 K ,    41.6 % ,    107.202 kPa
513447 ,    327.14 K ,    41.7 % ,    107.187 kPa
514454 ,    327.12 K ,    41.8 % ,    107.181 kPa
515461 ,    327.12 K ,    41.7 % ,    107.176 kPa
516467 ,    327.10 K ,    41.6 % ,    107.167 kPa
517474 ,    327.09 K ,    41.6 % ,    107.153 kPa
518480 ,    327.08 K ,    41.6 % ,    107.146 kPa
519487 ,    327.07 K ,    41.7 % ,    107.137 kPa
520493 ,    327.06 K ,    41.8 % ,    107.131 kPa
521499 ,    327.04 K ,    41.7 % ,    107.123 kPa
522506 ,    327.03 K ,    41.6 % ,    107.111 kPa
523512 ,    327.02 K ,    41.6 % ,    107.102 kPa
524519 ,    327.01 K ,    41.6 % ,    107.091 kPa
525526 ,    327.01 K ,    41.7 % ,    107.086 kPa
526532 ,    326.99 K ,    41.7 % ,    107.074 kPa
527539 ,    326.97 K ,    41.7 % ,    107.066 kPa
528544 ,    326.97 K ,    41.6 % ,    107.062 kPa
529551 ,    326.96 K ,    41.6 % ,    107.054 kPa
530557 ,    326.95 K ,    41.6 % ,    107.043 kPa
531564 ,    326.92 K ,    41.7 % ,    107.035 kPa
532571 ,    326.92 K ,    41.7 % ,    107.029 kPa
533577 ,    326.91 K ,    41.7 % ,    107.020 kPa
534584 ,    326.90 K ,    41.6 % ,    107.014 kPa
535590 ,    326.89 K ,    41.6 % ,    107.000 kPa
536596 ,    326.88 K ,    41.6 % ,    106.992 kPa
537603 ,    326.86 K ,    41.6 % ,    106.985 kPa
538609 ,    326.85 K ,    41.7 % ,    106.977 kPa
539616 ,    326.83 K ,    41.7 % ,    106.967 kPa
540622 ,    326.83 K ,    41.6 % ,    106.960 kPa
541629 ,    326.81 K ,    41.6 % ,    106.954 kPa
542636 ,    326.80 K ,    41.5 % ,    106.944 kPa
543642 ,    326.80 K ,    41.6 % ,    106.938 kPa
544649 ,    326.79 K ,    41.6 % ,    106.926 kPa
545654 ,    326.78 K ,    41.6 % ,    106.921 kPa
546661 ,    326.77 K ,    41.6 % ,    106.914 kPa
547667 ,    326.76 K ,    41.6 % ,    106.906 kPa
548674 ,    326.74 K ,    41.5 % ,    106.895 kPa
549681 ,    326.74 K ,    41.5 % ,    106.886 kPa
550687 ,    326.72 K ,    41.5 % ,    106.880 kPa
551694 ,    326.71 K ,    41.5 % ,    106.869 kPa
552700 ,    326.69 K ,    41.6 % ,    106.859 kPa
553707 ,    326.69 K ,    41.5 % ,    106.853 kPa
554713 ,    326.68 K ,    41.5 % ,    106.848 kPa
555719 ,    326.67 K ,    41.5 % ,    106.838 kPa
556726 ,    326.65 K ,    41.5 % ,    106.825 kPa
557732 ,    326.64 K ,    41.5 % ,    106.817 kPa
558739 ,    326.64 K ,    41.5 % ,    106.808 kPa
559746 ,    326.62 K ,    41.5 % ,    106.803 kPa
560752 ,    326.62 K ,    41.4 % ,    106.791 kPa
561759 ,    326.61 K ,    41.4 % ,    106.779 kPa
562765 ,    326.59 K ,    41.4 % ,    106.772 kPa
563771 ,    326.58 K ,    41.4 % ,    106.763 kPa
564777 ,    326.57 K ,    41.4 % ,    106.757 kPa
565784 ,    326.56 K ,    41.4 % ,    106.745 kPa
566791 ,    326.54 K ,    41.4 % ,    106.737 kPa
567797 ,    326.54 K ,    41.3 % ,    106.731 kPa
568804 ,    326.53 K ,    41.3 % ,    106.723 kPa
569810 ,    326.52 K ,    41.3 % ,    106.712 kPa
570817 ,    326.51 K ,    41.3 % ,    106.704 kPa
571824 ,    326.50 K ,    41.3 % ,    106.699 kPa
572829 ,    326.49 K ,    41.3 % ,    106.691 kPa
573836 ,    326.48 K ,    41.3 % ,    106.683 kPa
574842 ,    326.47 K ,    41.3 % ,    106.671 kPa
575849 ,    326.46 K ,    41.3 % ,    106.662 kPa
576856 ,    326.45 K ,    41.3 % ,    106.658 kPa
577862 ,    326.44 K ,    41.3 % ,    106.648 kPa
578869 ,    326.43 K ,    41.3 % ,    106.638 kPa
579875 ,    326.42 K ,    41.3 % ,    106.631 kPa
580882 ,    326.42 K ,    41.3 % ,    106.627 kPa
581888 ,    326.43 K ,    41.2 % ,    106.618 kPa
582894 ,    326.41 K ,    41.3 % ,    106.606 kPa
583901 ,    326.39 K ,    41.3 % ,    106.597 kPa
584907 ,    326.39 K ,    41.3 % ,    106.593 kPa
585914 ,    326.37 K ,    41.3 % ,    106.582 kPa
586920 ,    326.36 K ,    41.3 % ,    106.573 kPa
587927 ,    326.35 K ,    41.3 % ,    106.565 kPa
588934 ,    326.34 K ,    41.3 % ,    106.559 kPa
589940 ,    326.33 K ,    41.3 % ,    106.549 kPa
590946 ,    326.32 K ,    41.3 % ,    106.543 kPa
591952 ,    326.31 K ,    41.3 % ,    106.535 kPa
592959 ,    326.29 K ,    41.3 % ,    106.522 kPa
593966 ,    326.29 K ,    41.3 % ,    106.516 kPa
594972 ,    326.27 K ,    41.3 % ,    106.504 kPa
595979 ,    326.25 K ,    41.3 % ,    106.494 kPa
596985 ,    326.25 K ,    41.3 % ,    106.485 kPa
597992 ,    326.23 K ,    41.3 % ,    106.476 kPa
598999 ,    326.23 K ,    41.3 % ,    106.472 kPa
600004 ,    326.21 K ,    41.2 % ,    106.458 kPa
601011 ,    326.20 K ,    41.2 % ,    106.452 kPa
602017 ,    326.19 K ,    41.2 % ,    106.439 kPa
603024 ,    326.18 K ,    41.3 % ,    106.432 kPa
604030 ,    326.15 K ,    41.3 % ,    106.424 kPa
605037 ,    326.15 K ,    41.3 % ,    106.414 kPa
606044 ,    326.14 K ,    41.3 % ,    106.411 kPa
607050 ,    326.12 K ,    41.2 % ,    106.400 kPa
608057 ,    326.11 K ,    41.2 % ,    106.388 kPa
609062 ,    326.10 K ,    41.3 % ,    106.379 kPa
610069 ,    326.09 K ,    41.2 % ,    106.373 kPa
611076 ,    326.07 K ,    41.3 % ,    106.367 kPa
612082 ,    326.06 K ,    41.2 % ,    106.354 kPa
613089 ,    326.05 K ,    41.2 % ,    106.348 kPa
614095 ,    326.04 K ,    41.2 % ,    106.342 kPa
615102 ,    326.02 K ,    41.3 % ,    106.329 kPa
616109 ,    326.02 K ,    41.1 % ,    106.321 kPa
617115 ,    326.00 K ,    41.3 % ,    106.309 kPa
618121 ,    325.98 K ,    41.3 % ,    106.301 kPa
619127 ,    325.97 K ,    41.3 % ,    106.293 kPa
620134 ,    325.96 K ,    41.3 % ,    106.287 kPa
621140 ,    325.94 K ,    41.2 % ,    106.277 kPa
622147 ,    325.94 K ,    41.2 % ,    106.268 kPa
623154 ,    325.91 K ,    41.2 % ,    106.258 kPa
624160 ,    325.90 K ,    41.3 % ,    106.252 kPa
625167 ,    325.89 K ,    41.3 % ,    106.239 kPa
626173 ,    325.88 K ,    41.3 % ,    106.229 kPa
627179 ,    325.87 K ,    41.3 % ,    106.224 kPa
628186 ,    325.86 K ,    41.3 % ,    106.214 kPa
629192 ,    325.85 K ,    41.2 % ,    106.204 kPa
630199 ,    325.84 K ,    41.2 % ,    106.195 kPa
631205 ,    325.82 K ,    41.2 % ,    106.187 kPa
632212 ,    325.82 K ,    41.2 % ,    106.179 kPa
633219 ,    325.80 K ,    41.2 % ,    106.170 kPa
634225 ,    325.79 K ,    41.2 % ,    106.163 kPa
635232 ,    325.78 K ,    41.2 % ,    106.154 kPa
636237 ,    325.76 K ,    41.2 % ,    106.145 kPa
637244 ,    325.75 K ,    41.2 % ,    106.137 kPa
638251 ,    325.74 K ,    41.3 % ,    106.126 kPa
639257 ,    325.73 K ,    41.2 % ,    106.120 kPa
640264 ,    325.72 K ,    41.2 % ,    106.113 kPa
641270 ,    325.71 K ,    41.2 % ,    106.106 kPa
642277 ,    325.69 K ,    41.2 % ,    106.093 kPa
643283 ,    325.68 K ,    41.2 % ,    106.082 kPa
644290 ,    325.68 K ,    41.2 % ,    106.080 kPa
645296 ,    325.67 K ,    41.2 % ,    106.075 kPa
646302 ,    325.65 K ,    41.2 % ,    106.062 kPa
647309 ,    325.64 K ,    41.2 % ,    106.055 kPa
648315 ,    325.63 K ,    41.2 % ,    106.048 kPa
649322 ,    325.62 K ,    41.2 % ,    106.042 kPa
650329 ,    325.61 K ,    41.2 % ,    106.028 kPa
651335 ,    325.59 K ,    41.2 % ,    106.022 kPa
652342 ,    325.58 K ,    41.2 % ,    106.015 kPa
653348 ,    325.57 K ,    41.2 % ,    106.010 kPa
654354 ,    325.56 K ,    41.2 % ,    105.996 kPa
655361 ,    325.55 K ,    41.2 % ,    105.993 kPa
656367 ,    325.54 K ,    41.2 % ,    105.982 kPa
657374 ,    325.52 K ,    41.2 % ,    105.974 kPa
658380 ,    325.50 K ,    41.2 % ,    105.962 kPa
659387 ,    325.50 K ,    41.2 % ,    105.957 kPa
660393 ,    325.49 K ,    41.2 % ,    105.952 kPa
661400 ,    325.48 K ,    41.2 % ,    105.945 kPa
662407 ,    325.47 K ,    41.2 % ,    105.937 kPa
663412 ,    325.45 K ,    41.2 % ,    105.927 kPa
664419 ,    325.45 K ,    41.2 % ,    105.921 kPa
665425 ,    325.44 K ,    41.2 % ,    105.913 kPa
666432 ,    325.42 K ,    41.2 % ,    105.903 kPa
667439 ,    325.41 K ,    41.1 % ,    105.894 kPa
668445 ,    325.41 K ,    41.1 % ,    105.885 kPa
669452 ,    325.39 K ,    41.2 % ,    105.881 kPa
670458 ,    325.39 K ,    41.1 % ,    105.872 kPa
671465 ,    325.37 K ,    41.1 % ,    105.860 kPa
672471 ,    325.37 K ,    41.1 % ,    105.857 kPa
673477 ,    325.35 K ,    41.1 % ,    105.849 kPa
674484 ,    325.35 K ,    41.1 % ,    105.843 kPa
675490 ,    325.33 K ,    41.1 % ,    105.826 kPa
676497 ,    325.33 K ,    41.1 % ,    105.819 kPa
677504 ,    325.31 K ,    41.1 % ,    105.812 kPa
678510 ,    325.30 K ,    41.1 % ,    105.802 kPa
679517 ,    325.29 K ,    41.1 % ,    105.792 kPa
680523 ,    325.28 K ,    41.1 % ,    105.787 kPa
681529 ,    325.27 K ,    41.1 % ,    105.780 kPa
682535 ,    325.25 K ,    41.0 % ,    105.772 kPa
683542 ,    325.25 K ,    41.1 % ,    105.765 kPa
684549 ,    325.23 K ,    41.1 % ,    105.755 kPa
685555 ,    325.22 K ,    41.2 % ,    105.748 kPa
686562 ,    325.21 K ,    41.1 % ,    105.738 kPa
687568 ,    325.20 K ,    41.1 % ,    105.737 kPa
688575 ,    325.19 K ,    41.0 % ,    105.721 kPa
689582 ,    325.18 K ,    41.0 % ,    105.716 kPa
690587 ,    325.18 K ,    41.0 % ,    105.707 kPa
691594 ,    325.16 K ,    41.0 % ,    105.699 kPa
692600 ,    325.15 K ,    41.1 % ,    105.689 kPa
693607 ,    325.14 K ,    41.1 % ,    105.687 kPa
694614 ,    325.13 K ,    41.0 % ,    105.680 kPa
695620 ,    325.12 K ,    41.0 % ,    105.671 kPa
696627 ,    325.10 K ,    40.9 % ,    105.660 kPa
697633 ,    325.10 K ,    40.9 % ,    105.648 kPa
698640 ,    325.10 K ,    41.0 % ,    105.642 kPa
699645 ,    325.07 K ,    41.0 % ,    105.632 kPa
700652 ,    325.07 K ,    41.0 % ,    105.623 kPa
701659 ,    325.06 K ,    41.0 % ,    105.621 kPa
702665 ,    325.05 K ,    40.9 % ,    105.613 kPa
703672 ,    325.04 K ,    40.9 % ,    105.607 kPa
704678 ,    325.03 K ,    40.8 % ,    105.598 kPa
705685 ,    325.02 K ,    40.8 % ,    105.588 kPa
706692 ,    325.01 K ,    40.9 % ,    105.580 kPa
707698 ,    324.99 K ,    41.0 % ,    105.574 kPa
708704 ,    324.98 K ,    41.0 % ,    105.569 kPa
709710 ,    324.98 K ,    40.9 % ,    105.563 kPa
710717 ,    324.97 K ,    40.8 % ,    105.553 kPa
711724 ,    324.96 K ,    40.7 % ,    105.544 kPa
712730 ,    324.96 K ,    40.7 % ,    105.537 kPa
713737 ,    324.95 K ,    40.7 % ,    105.523 kPa
714743 ,    324.93 K ,    40.9 % ,    105.519 kPa
715750 ,    324.91 K ,    40.9 % ,    105.510 kPa
716755 ,    324.90 K ,    40.9 % ,    105.505 kPa
717762 ,    324.89 K ,    40.7 % ,    105.499 kPa
718769 ,    324.89 K ,    40.6 % ,    105.494 kPa
719775 ,    324.89 K ,    40.5 % ,    105.481 kPa
720782 ,    324.88 K ,    40.5 % ,    105.471 kPa
721788 ,    324.86 K ,    40.7 % ,    105.457 kPa
722795 ,    324.85 K ,    40.9 % ,    105.454 kPa
723802 ,    324.84 K ,    40.9 % ,    105.447 kPa
724808 ,    324.83 K ,    40.7 % ,    105.446 kPa
725814 ,    324.83 K ,    40.6 % ,    105.440 kPa
726820 ,    324.82 K ,    40.4 % ,    105.425 kPa
727827 ,    324.82 K ,    40.4 % ,    105.416 kPa
728834 ,    324.81 K ,    40.4 % ,    105.405 kPa
729840 ,    324.81 K ,    40.5 % ,    105.397 kPa
730847 ,    324.78 K ,    40.8 % ,    105.386 kPa
731853 ,    324.76 K ,    40.8 % ,    105.382 kPa
732860 ,    324.77 K ,    40.6 % ,    105.382 kPa
733867 ,    324.77 K ,    40.5 % ,    105.376 kPa
734872 ,    324.76 K ,    40.3 % ,    105.360 kPa
735879 ,    324.74 K ,    40.3 % ,    105.349 kPa
736885 ,    324.74 K ,    40.3 % ,    105.337 kPa
737892 ,    324.73 K ,    40.4 % ,    105.324 kPa
738898 ,    324.70 K ,    40.7 % ,    105.315 kPa
739905 ,    324.69 K ,    40.7 % ,    105.317 kPa
740912 ,    324.69 K ,    40.5 % ,    105.312 kPa
741918 ,    324.69 K ,    40.3 % ,    105.304 kPa
742925 ,    324.68 K ,    40.2 % ,    105.290 kPa
743930 ,    324.67 K ,    40.2 % ,    105.277 kPa
744937 ,    324.66 K ,    40.2 % ,    105.263 kPa
745944 ,    324.66 K ,    40.2 % ,    105.251 kPa
746950 ,    324.64 K ,    40.4 % ,    105.249 kPa
747957 ,    324.61 K ,    40.5 % ,    105.244 kPa
748963 ,    324.60 K ,    40.3 % ,    105.240 kPa
749970 ,    324.61 K ,    40.1 % ,    105.236 kPa
750977 ,    324.60 K ,    40.0 % ,    105.223 kPa
751983 ,    324.60 K ,    40.0 % ,    105.205 kPa
752989 ,    324.59 K ,    39.9 % ,    105.192 kPa
753995 ,    324.59 K ,    40.0 % ,    105.180 kPa
755002 ,    324.57 K ,    40.2 % ,    105.173 kPa
756008 ,    324.55 K ,    40.3 % ,    105.172 kPa
757015 ,    324.54 K ,    40.1 % ,    105.168 kPa
758022 ,    324.55 K ,    39.9 % ,    105.168 kPa
759028 ,    324.54 K ,    39.9 % ,    105.157 kPa
760035 ,    324.54 K ,    39.9 % ,    105.142 kPa
761041 ,    324.52 K ,    39.8 % ,    105.127 kPa
762047 ,    324.52 K ,    39.7 % ,    105.115 kPa
763054 ,    324.52 K ,    39.8 % ,    105.107 kPa
764060 ,    324.51 K ,    40.0 % ,    105.096 kPa
765067 ,    324.48 K ,    40.0 % ,    105.095 kPa
766073 ,    324.48 K ,    39.8 % ,    105.090 kPa
767080 ,    324.48 K ,    39.7 % ,    105.085 kPa
768087 ,    324.48 K ,    39.7 % ,    105.079 kPa
769093 ,    324.46 K ,    39.6 % ,    105.063 kPa
770100 ,    324.46 K ,    39.4 % ,    105.050 kPa
771105 ,    324.46 K ,    39.4 % ,    105.034 kPa
772112 ,    324.45 K ,    39.6 % ,    105.024 kPa
773118 ,    324.44 K ,    39.7 % ,    105.010 kPa
774125 ,    324.43 K ,    39.6 % ,    105.007 kPa
775132 ,    324.42 K ,    39.5 % ,    105.003 kPa
776138 ,    324.43 K ,    39.4 % ,    104.997 kPa
777145 ,    324.41 K ,    39.4 % ,    104.992 kPa
778151 ,    324.39 K ,    39.4 % ,    104.985 kPa
779157 ,    324.39 K ,    39.2 % ,    104.977 kPa
780164 ,    324.40 K ,    39.0 % ,    104.964 kPa
781170 ,    324.40 K ,    39.0 % ,    104.943 kPa
782177 ,    324.39 K ,    39.1 % ,    104.925 kPa
783183 ,    324.38 K ,    39.2 % ,    104.913 kPa
784190 ,    324.38 K ,    39.1 % ,    104.904 kPa
785197 ,    324.37 K ,    39.1 % ,    104.895 kPa
786203 ,    324.35 K ,    39.0 % ,    104.888 kPa
787209 ,    324.34 K ,    39.1 % ,    104.880 kPa
788215 ,    324.34 K ,    39.2 % ,    104.879 kPa
789222 ,    324.33 K ,    39.4 % ,    104.875 kPa
790228 ,    324.31 K ,    39.7 % ,    104.874 kPa
791235 ,    324.31 K ,    39.4 % ,    104.865 kPa
792242 ,    324.31 K ,    39.1 % ,    104.864 kPa
793248 ,    324.31 K ,    38.9 % ,    104.859 kPa
794255 ,    324.30 K ,    38.7 % ,    104.842 kPa
795261 ,    324.29 K ,    38.7 % ,    104.833 kPa
796268 ,    324.28 K ,    38.8 % ,    104.817 kPa
797274 ,    324.28 K ,    38.9 % ,    104.804 kPa
798280 ,    324.26 K ,    38.8 % ,    104.787 kPa
799287 ,    324.26 K ,    38.8 % ,    104.778 kPa
800293 ,    324.25 K ,    38.8 % ,    104.770 kPa
801300 ,    324.23 K ,    38.8 % ,    104.760 kPa
802307 ,    324.23 K ,    38.9 % ,    104.760 kPa
803313 ,    324.22 K ,    38.9 % ,    104.752 kPa
804320 ,    324.20 K ,    39.0 % ,    104.749 kPa
805326 ,    324.20 K ,    39.0 % ,    104.745 kPa
806332 ,    324.19 K ,    38.9 % ,    104.745 kPa
807339 ,    324.18 K ,    39.1 % ,    104.740 kPa
808345 ,    324.17 K ,    39.1 % ,    104.736 kPa
809352 ,    324.17 K ,    38.9 % ,    104.730 kPa
810358 ,    324.17 K ,    38.6 % ,    104.724 kPa
811365 ,    324.16 K ,    38.5 % ,    104.706 kPa
812371 ,    324.15 K ,    38.5 % ,    104.694 kPa
813378 ,    324.14 K ,    38.6 % ,    104.676 kPa
814385 ,    324.13 K ,    38.6 % ,    104.662 kPa
815390 ,    324.12 K ,    38.5 % ,    104.649 kPa
816397 ,    324.12 K ,    38.5 % ,    104.645 kPa
817403 ,    324.10 K ,    38.5 % ,    104.639 kPa
818410 ,    324.09 K ,    38.6 % ,    104.638 kPa
819417 ,    324.08 K ,    38.7 % ,    104.634 kPa
820423 ,    324.07 K ,    38.7 % ,    104.630 kPa
821430 ,    324.07 K ,    38.8 % ,    104.627 kPa
822436 ,    324.06 K ,    38.9 % ,    104.623 kPa
823443 ,    324.06 K ,    38.7 % ,    104.615 kPa
824449 ,    324.06 K ,    38.3 % ,    104.606 kPa
825455 ,    324.06 K ,    38.2 % ,    104.599 kPa
826462 ,    324.05 K ,    38.1 % ,    104.588 kPa
827468 ,    324.05 K ,    38.1 % ,    104.572 kPa
828475 ,    324.05 K ,    38.2 % ,    104.553 kPa
